StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,g_knows_1,g_fake,g_reasonable_1,g_right,g_ability_1,g_situation,e_knows_1,e_fake,e_reasonable_1,e_right,e_ability_1,e_situation,d_knows_1,d_fake,d_reasonable_1,d_right,d_ability_1,d_situation,age,gender,gender_3_TEXT,country_now,country_now_2_TEXT,country_birth,country_birth_2_TEXT,ethnicity,ethnicity_7_TEXT,lvl_edu,english,enjoy_study,nervous_study,difficult_study,boring_study,tiring_study,quickly_study,regularly_study,selfcons_study,motivated_study,important_study,aim_study,comments_study,purpose_study,similar_study,FL_40_DO,FL_41_DO,FL_50_DO,FL_56_DO,FL_76_DO
9/12/20 23:30,9/12/20 23:46,IP Address,,100,962,TRUE,9/12/20 23:46,R_2altbwW5wQfRcKa,,,,,,,anonymous,EN,I agree to participate in this study,16,real,11,right,100,Gerald knows that the house he is pointing at is a real house.,50,cubic zirconium stones,18,wrong,82,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",71,prairie dog,11,wrong,48,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",26,Male,-99,Other (please specify):,australia,Other (please specify):,australia,White/European,-99,High school diploma (or GED),Very well,-99,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,4,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,10. I have never taken part in a research study before,10. I was not at all self-conscious of the responses I gave in this study,5. Not sure,5. Not sure,5. Not sure,-99,"abstract thought, i think there was some stories that had tricky language in it and others didn't, but testing the human brain to see if it fabricates some different scenario or meaning",-99,FL_55|FL_49|FL_43,FL_62,FL_69,FL_72,debrief_4
9/13/20 0:27,9/13/20 0:35,IP Address,,100,457,TRUE,9/13/20 0:35,R_27puAcMQFoGvmx5,,,,,,,anonymous,EN,I agree to participate in this study,0,fake,100,wrong,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,ground squirrel,0,right,100,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",28,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,4,6,6,4,6,4,7,4,4,5. Not sure,4,-99,-99,-99,FL_43|FL_55|FL_49,FL_66,FL_68,FL_73,debrief_2
9/13/20 1:17,9/13/20 1:30,IP Address,,100,782,TRUE,9/13/20 1:30,R_2pSrvDM5oWLOSwZ,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,100,Gerald knows that the house he is pointing at is a real house.,0,cubic zirconium stones,0,wrong,98,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,ground squirrel,0,right,88,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",24,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,1. I enjoyed the study a lot,4,4,9,10. I did not find the study task tiring at all,3,4,4,3,4,6,-99,Understand the reaction certain wording has on your trust of an indivduals beliefs,No,FL_55|FL_49|FL_43,FL_66,FL_69,FL_71,debrief_3
9/13/20 1:38,9/13/20 1:47,IP Address,,100,550,TRUE,9/13/20 1:47,R_2qrX2tkKD5MThfe,,,,,,,anonymous,EN,I agree to participate in this study,87,real,8,right,99,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,23,wrong,1,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,3,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,30,Male,-99,Other (please specify):,australia,Other (please specify):,australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,5. Not sure,5. Not sure,5. Not sure,5. Not sure,5. Not sure,5. Not sure,5. Not sure,5. Not sure,5. Not sure,5. Not sure,5. Not sure,-99,-99,-99,FL_43|FL_55|FL_49,FL_66,FL_69,FL_71,debrief_1
9/13/20 3:10,9/13/20 3:26,IP Address,,100,990,TRUE,9/13/20 3:26,R_33fmUzKUyL78KgS,,,,,,,anonymous,EN,I agree to participate in this study,52,fake,5,wrong,9,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",99,diamonds,6,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,5,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,26,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,2,3,3,8,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,3,6,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,2,-99,-99,-99,FL_43|FL_55|FL_49,FL_64,FL_70,FL_71,debrief_4
9/13/20 4:16,9/13/20 4:22,IP Address,,100,352,TRUE,9/13/20 4:22,R_RDC633L8NG3eQoh,,,,,,,anonymous,EN,I agree to participate in this study,82,real,0,right,-99,Gerald knows that the house he is pointing at is a real house.,90,diamonds,0,right,7,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,prairie dog,0,right,16,Darrel knows that the animal he saw is a red speckled ground squirrel.,31,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,2,3,6,3,4,3,6,2,3,3,2,-99,-99,NO,FL_43|FL_49|FL_55,FL_64,FL_68,FL_72,debrief_4
9/14/20 20:37,9/14/20 20:44,IP Address,,100,410,TRUE,9/14/20 20:44,R_2AQkEkHZ5hxzG5E,,,,,,,anonymous,EN,I agree to participate in this study,86,fake,11,right,92,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",95,diamonds,1,right,97,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,1,right,98,Darrel knows that the animal he saw is a red speckled ground squirrel.,40,Male,-99,Other (please specify):,Australia,Other (please specify):,australia,White/European,-99,Some college or a 2-year college degree (A.A.),Well,2,9,9,4,6,3,4,3,3,3,3,-99,-99,-99,FL_43|FL_49|FL_55,FL_64,FL_70,FL_71,debrief_3
9/14/20 21:20,9/14/20 21:35,IP Address,,100,887,TRUE,9/14/20 21:35,R_1KvtbuXrHOofyj1,,,,,,,anonymous,EN,I agree to participate in this study,80,fake,14,right,15,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",96,diamonds,68,wrong,93,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",2,ground squirrel,1,right,91,Darrel knows that the animal he saw is a red speckled ground squirrel.,27,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,5. Not sure,10. I was not nervous during the study at all,8,1. I found the study task very boring,5. Not sure,3,3,8,3,7,4,-99,-99,no,FL_55|FL_49|FL_43,FL_64,FL_70,FL_71,debrief_3
9/14/20 21:42,9/14/20 21:56,IP Address,,100,837,TRUE,9/14/20 21:56,R_3RlIgAMSRmwpbYy,,,,,,,anonymous,EN,I agree to participate in this study,12,real,0,right,8,Gerald knows that the house he is pointing at is a real house.,100,cubic zirconium stones,37,wrong,27,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",17,ground squirrel,14,right,23,Darrel knows that the animal he saw is a red speckled ground squirrel.,29,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,2,7,4,10. I did not find the study activity boring at all,7,4,6,3,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,7,"Sometimes the aims of the research are obvious, but in this case it wasn't obvious to me and I enjoyed that a lot. The scenarios were very thought-provoking",My guess is it has something to do with perception vs reality.,I've participated in a few studies for REP but none like this!,FL_49|FL_43|FL_55,FL_62,FL_69,FL_72,debrief_4
9/14/20 21:47,9/14/20 21:58,IP Address,,100,711,TRUE,9/14/20 21:58,R_SNv7W47zCkKSMNz,,,,,,,anonymous,EN,I agree to participate in this study,55,real,68,wrong,-99,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",99,cubic zirconium stones,96,wrong,100,Emma knows that she chose a necklace made of diamonds.,65,ground squirrel,21,right,78,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",39,Female,-99,-99,-99,-99,-99,I prefer not to answer this question,-99,Some college or a 2-year college degree (A.A.),Very well,8,-99,8,5. Not sure,6,6,8,7,4,5. Not sure,10. I was not trying to work out the aim of the study during my participation,-99,-99,-99,FL_43|FL_49|FL_55,FL_66,FL_69,FL_71,debrief_2
9/8/20 1:31,9/8/20 1:40,IP Address,,98,585,FALSE,9/15/20 1:41,R_3MDKW8W8f0bje4X,,,,,,,anonymous,EN,I agree to participate in this study,94,real,0,right,100,Gerald knows that the house he is pointing at is a real house.,100,cubic zirconium stones,0,wrong,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",76,ground squirrel,14,right,67,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",44,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,3,10. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,5. Not sure,3,-99,The study may have been about reading comprehension and inferred meaning within text.,no,FL_43|FL_55|FL_49,FL_62,FL_69,FL_72,debrief_3
9/8/20 2:47,9/8/20 2:58,IP Address,,98,652,FALSE,9/15/20 2:58,R_2sMpsYMdFmDcVmF,,,,,,,anonymous,EN,I agree to participate in this study,0,real,86,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",0,cubic zirconium stones,0,right,100,Emma knows that she chose a necklace made of diamonds.,0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,45,Female,-99,Other (please specify):,Australia,Other (please specify):,australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,3,10. I was not nervous during the study at all,4,9,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,4,1. I was very self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,3,-99,-99,-99,FL_43|FL_55|FL_49,FL_66,FL_69,FL_71,debrief_4
9/17/20 0:24,9/17/20 1:00,IP Address,,100,2121,TRUE,9/17/20 1:00,R_2v08njoeS9B38su,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,0,Gerald knows that the house he is pointing at is a real house.,89,diamonds,10,right,88,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,56,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,Other,Australian,Some college or a 2-year college degree (A.A.),Very well,2,10. I was not nervous during the study at all,9,9,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,7,10. I was not at all self-conscious of the responses I gave in this study,2,2,2,-99,The purpose of this study may be to determine nuances of similar meanings in different circumstances and whether differing levels of education may indicate how correctly people are able to determine the correct interpretation of the stories. It may also indicate whether different cultures have differing understandings of the stories.,No.,FL_49|FL_55|FL_43,FL_64,FL_70,FL_71,debrief_2
9/9/20 17:22,9/10/20 2:48,IP Address,,98,33957,FALSE,9/17/20 2:48,R_1ClTz6pL1iKVqXa,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,3,wrong,0,Gerald knows that the house he is pointing at is a real house.,100,cubic zirconium stones,0,wrong,0,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,6,Darrel knows that the animal he saw is a red speckled ground squirrel.,22,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,4,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,4,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,4,5. Not sure,4,5. Not sure,4,-99,-99,no,FL_43|FL_49|FL_55,FL_66,FL_69,FL_71,debrief_3
9/10/20 2:05,9/10/20 2:51,IP Address,,98,2729,FALSE,9/17/20 2:51,R_XsTI282wVCxb7l7,,,,,,,anonymous,EN,I agree to participate in this study,75,real,0,right,-99,Gerald knows that the house he is pointing at is a real house.,100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,0,wrong,60,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",44,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,5. Not sure,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,3,2,2,4,1. I was trying to work out the aim of the study during my participation,-99,To try and understand people's concepts of perception and reality,No,FL_55|FL_43|FL_49,FL_62,FL_70,FL_73,debrief_4
9/9/20 5:24,9/10/20 8:20,IP Address,,98,96937,FALSE,9/17/20 8:20,R_3HNUq6VTOiMLGrk,,,,,,,anonymous,EN,I agree to participate in this study,50,real,0,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",-99,diamonds,0,right,100,Emma knows that she chose a necklace made of diamonds.,99,prairie dog,0,wrong,84,-99,23,Female,-99,Other (please specify):,Australia,Other (please specify):,VIC,"White/European,Hispanic Latino,South Asian (e.g. from India, Pakistan),Other",Mauritian,High school diploma (or GED),Very well,8,5. Not sure,10. I did not find the study tasks difficult to complete at all,7,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,10. I have never taken part in a research study before,5. Not sure,2,5. Not sure,10. I was not trying to work out the aim of the study during my participation,-99,-99,-99,FL_43|FL_55|FL_49,FL_66,FL_68,FL_73,debrief_1
9/17/20 22:00,9/17/20 22:10,IP Address,,100,636,TRUE,9/17/20 22:10,R_1KwfTcnQ3q6wg4Q,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",24,Female,-99,Other (please specify):,australia,Other (please specify):,sri lanka,"South Asian (e.g. from India, Pakistan)",-99,Some college or a 2-year college degree (A.A.),Very well,7,10. I was not nervous during the study at all,3,4,4,2,3,9,4,5. Not sure,4,"no.
",To understand how people comprehend language?,No,FL_55|FL_49|FL_43,FL_64,FL_70,FL_71,debrief_2
9/10/20 21:57,9/10/20 22:14,IP Address,,98,1037,FALSE,9/17/20 22:14,R_2eV7LH5UKKpejOk,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,85,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,0,wrong,70,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",26,Female,-99,Other (please specify):,Australia,Other (please specify):,australia,White/European,-99,High school diploma (or GED),Very well,4,10. I was not nervous during the study at all,7,8,10. I did not find the study task tiring at all,10. I was not able to adjust to the study task quickly,7,8,1. I was strongly motivated to help make the study a success for the researchers,5. Not sure,1. I was trying to work out the aim of the study during my participation,"Found the notion of ""ability"" challenging - he's at work and doesn't know that there are prairie dogs when his job involved the national park? He's driving through a tornado ravaged area and isn't aware that there has been tornadoes? She's buying a diamond necklace and can't tell the difference between real and fake ones? Ultimately I felt it was bad luck but there is part of me that feels they were ABLE to know the key information, that they could have found this stuff out prior to the beliefs.",Seems to try to identify how people engage with truth within themselves and what is really occurring in the outside world. The extent that truth/fact is in the eye of the perceiver vs what is actually occurring,No,FL_55|FL_43|FL_49,FL_66,FL_68,FL_73,debrief_3
9/11/20 5:15,9/11/20 5:41,IP Address,,98,1513,FALSE,9/18/20 5:41,R_3hrtX7MPynSR6dt,,,,,,,anonymous,EN,I agree to participate in this study,81,real,12,right,11,Gerald knows that the house he is pointing at is a real house.,80,cubic zirconium stones,42,right,78,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",92,ground squirrel,10,wrong,1,-99,36,Female,-99,Other (please specify):,Australia,Other (please specify):,Lebanon,Other,middle eastern,Some college or a 2-year college degree (A.A.),Very well,7,4,4,4,7,6,4,5. Not sure,4,6,2,-99,Our perception about information we receive and its ability of affecting our decisions.,no,FL_49|FL_43|FL_55,FL_62,FL_69,FL_72,debrief_4
9/18/20 21:04,9/18/20 21:13,IP Address,,100,563,TRUE,9/18/20 21:13,R_32W2Ydj05LxaNxM,,,,,,,anonymous,EN,I agree to participate in this study,90,real,5,wrong,5,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",0,diamonds,0,right,100,Emma knows that she chose a necklace made of diamonds.,0,prairie dog,0,wrong,15,Darrel knows that the animal he saw is a red speckled ground squirrel.,31,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,FL_43|FL_55|FL_49,FL_62,FL_70,FL_73,debrief_4
9/19/20 6:55,9/19/20 7:16,IP Address,,100,1304,TRUE,9/19/20 7:16,R_3ENklF1fSMtsWvH,,,,,,,anonymous,EN,I agree to participate in this study,0,fake,11,wrong,13,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",91,diamonds,13,right,7,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",95,prairie dog,38,wrong,14,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",52,Female,-99,Other (please specify):,Australia,Other (please specify):,Colombia,Hispanic Latino,-99,"4-year college degree (B.A., B.S.)",Very well,3,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,10. I did not find the study activity boring at all,9,3,4,3,3,3,2,-99,-99,-99,FL_43|FL_55|FL_49,FL_64,FL_68,FL_72,debrief_3
9/12/20 23:19,9/12/20 23:31,IP Address,,98,709,FALSE,9/19/20 23:31,R_2Cj49FSPjfEgtxn,,,,,,,anonymous,EN,I agree to participate in this study,63,real,0,right,0,Gerald knows that the house he is pointing at is a real house.,67,diamonds,6,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,48,Female,-99,Other (please specify):,australia,Other (please specify):,uk,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,2,4,9,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,8,3,1. I was strongly motivated to help make the study a success for the researchers,5. Not sure,10. I was not trying to work out the aim of the study during my participation,-99,-99,-99,FL_55|FL_43|FL_49,FL_64,FL_70,FL_71,debrief_3
