"id","survey_lang","previous"
"s11216","slo","Nie, nezucastnil"
"s11218","ger","nein"
"s11219","slo","nie"
"s11222","slo","nie"
"s11223","slo","nie"
"s11227","eng","No"
"s11228","eng","no. "
"s11229","eng","No, I have not
"
"s11232","eng","No"
"s11233","eng","no"
"s11236","slo","Ešte nie"
"s11237","slo","nie"
"s11238","ger","Nein "
"s11247","ger","nein"
"s11251","eng","No."
"s11256","ger","Nein."
"s11257","ger","nein"
"s11258","eng","Not identical to this"
"s11260","slo","ešte nie"
"s11262","eng","No"
"s11266","slo","asi nie."
"s11267","eng","no"
"s11268","slo","nie"
"s11276","eng","No "
"s11280","eng","never"
"s11281","eng","no"
"s11282","ger","nein"
"s11291","slo","Nie"
"s11292","eng","No"
"s11293","ger","Nein"
"s11294","eng","No"
"s11295","slo","Nie"
"s11298","slo","Nie"
"s11303","eng","no"
"s11307","eng","no"
"s11308","slo","nie"
"s11312","slo","Nie, nebola príležitosť."
"s11314","slo","Nie nezúčastnila."
"s11319","slo","nie"
"s11321","slo","nezúčastnila"
"s11323","slo","nie"
"s11324","slo","Nie, zúčastnila som sa takéhoto výskumu po prvý krát.
"
"s11328","eng","No"
"s11331","eng","No"
"s11333","eng","no"
"s11334","slo","Nie"
"s11336","eng","Not really, just other studies."
"s11337","eng","No, I have not "
"s11339","eng","No"
"s11340","eng","No"
"s11343","slo","nie"
"s11346","slo","Nie."
"s11347","eng","No"
"s11349","slo","Nie"
"s11351","eng","no"
"s11352","slo","ešte zatiaľ nie"
"s11353","eng","no"
"s11354","slo","nie"
"s11355","slo","nie, nezúčastnila som sa podobného výskumu"
"s11356","slo","podobného výskumu som sa zúčastnil"
"s11363","slo","nie"
"s11369","eng","No "
"s11372","eng","no"
"s11375","eng","I have not."
"s11376","eng","No, I haven't"
"s11382","slo","Výskumu takéhoto typu som sa ešte nezúčastnil"
"s11385","eng","No I have not "
"s11390","eng","no"
"s11393","slo","nie."
"s11396","eng","no"
"s11397","slo","nie ešte som sa podobného výskumu nezúčastnila"
"s11398","eng","no"
"s11400","slo","nie"
"s11406","eng","no"
"s11408","eng","no i have not."
"s11409","eng","No"
"s11410","eng","No I haven't"
"s11411","eng","No"
"s11412","eng","No"
"s11414","eng","nope"
"s11417","slo","nie, nezúčastnila "
"s11420","slo","Nie"
"s11423","eng","No "
"s11424","slo","Nie. "
"s11428","eng","I don't think so, however I have participated in surveys before with likert scales"
"s11433","slo","nie"
"s11434","slo","nie"
"s11436","slo","Nie"
"s11439","slo","nie"
"s11446","eng","Yes, same methods were used when asking for  my opinion. "
"s11448","eng","n/a"
"s11455","eng","No "
"s11457","eng","No"
"s11467","slo","nie"
"s11470","slo","nie"
"s11474","eng","No"
"s11481","eng","no"
"s11484","slo","Nie"
"s11487","slo","nie "
"s11488","eng","no"
"s11491","eng","No"
"s11506","slo","nie"
"s11509","eng","No"
"s11513","slo","Nie"
"s11525","eng","No."
"s11536","eng","I've participated in studies where you have to read scenarios and answer questions related to them them but I haven't done studies investigating the same thing as this one. "
"s11539","slo","nie"
"s11540","eng","No, I have never participated in a study like this"
"s11543","eng","No"
"s11546","eng","No"
"s11556","eng","No not quite like this one"
"s11557","eng","no"
"s11560","eng","Not similar to this one"
"s11571","eng","I cant recall one like this "
"s11573","eng","No"
"s11574","eng","No I haven't "
"s11577","slo","áno , čitateľná gramotnosť (čítanie s porozumením)"
"s11578","slo","nie"
"s11579","eng","No."
"s11584","slo","Nie"
"s11598","eng","no"
"s11599","eng","No."
"s11600","eng","no"
"s11603","eng","no"
"s11605","slo","Myslím, že nie"
"s11612","eng","No"
"s11613","eng","no "
"s11619","slo","nie"
"s11630","slo","Nie"
"s11638","eng","No not reallly "
"s11640","eng","No"
"s11646","eng","No"
"s11648","eng","No"
"s11657","eng","No I have not participated in a similar study."
"s11661","eng","No"
"s11663","slo","Nie"
"s11664","slo","nie"
"s11665","slo","nie nezúčastnila, ale bolo to zaujimavé"
"s11666","slo","O morálnych hodnotách"
"s11667","slo","zucastnila som sa vyskumu o moralnych hodnotach "
"s11671","slo","nie"
"s11672","slo","Nie."
"s11676","eng","No"
"s11678","eng","No"
"s11680","eng","no"
"s11684","eng","no"
"s11689","eng","No"
"s11693","eng","no"
"s11696","eng","No."
"s11697","eng","no"
"s11704","eng","I have not participated in a study like this, it is original"
"s11708","eng","No"
"s11709","eng","No"
"s11710","eng","No"
"s11712","eng","No I have not "
"s11713","eng","No"
"s11715","eng","No"
"s11717","eng","no"
"s11718","eng","No."
"s11719","eng","no"
"s11720","eng","No, the studies I had chosen were more about mental health, so I enjoyed this one."
"s11723","eng","no i havent "
"s11724","eng","No I have not"
"s11728","eng","TEST"
"s11729","eng","no"
"s11730","eng","TEST"
"s11737","eng","No"
"s11738","eng","nope"
"s11739","eng","nope"
"s11740","eng","no"
"s11741","eng","No."
"s11744","eng","no "
"s11748","eng","No."
"s11749","eng","no"
"s11750","eng","No"
"s11755","eng","no"
"s11757","eng","No I have not"
"s11759","eng","No"
"s11766","eng","yes but not for compression. "
"s11768","eng","no "
"s11769","eng","Nothing similar, no."
"s11771","eng","no"
"s11773","eng","I have never participated in a study regarding language. I really enjoyed it."
"s11776","eng","no, I can't say I have."
"s11778","eng","Yes, I have participated in different SONA studies. In one I had to read a report and then was prompted to choose the answers that I believed to be true."
"s11779","eng","No, this is the first study that I have done like this. "
"s11783","eng","No."
"s11785","eng","No"
"s11786","eng","no"
"s11787","eng","No."
"s11789","eng","No"
"s11791","eng","Yes, it gave me the same scenarios however with slightly different outcomes"
"s11793","eng","No."
"s11795","eng","no"
"s11796","eng","Never "
"s11798","eng","No."
"s11799","eng","No"
"s11800","eng","no"
"s11801","eng","no"
"s11803","eng","No, I have not. "
"s11804","eng","No"
"s11805","eng","No "
"s11806","eng","No"
"s11807","eng","No, I have not"
"s11809","eng","no"
"s11810","eng","No."
"s11811","eng","no"
"s11813","eng","no"
"s11814","eng","No"
"s11815","eng","Not really"
"s11817","eng","no"
"s11818","eng","No"
"s11820","eng","no"
"s11821","eng","no i have not"
"s11822","eng","No"
"s11823","eng","No"
"s11824","eng","no, it's my first time"
"s11825","eng","no"
"s11826","eng","I have never participated in any study."
"s11827","eng","No "
"s11828","eng","no"
"s11830","slo","Nie"
"s11832","slo","nie"
"s11836","slo","Nie"
"s11840","slo","Nie"
"s11843","eng","no"
"s11845","eng","No"
"s11846","eng","no"
"s11847","eng","No. "
"s11848","eng","no I have not "
"s11850","eng","I have participated in a similar study where questions were asked about court cases and then I had to answer questions and give a short opinion on the different case studies."
"s11853","eng","No"
"s11854","eng","no I have not"
"s11855","eng","no"
"s11858","eng","no"
"s11859","eng","no"
"s11861","eng","No i have not "
"s11862","eng","No"
"s11863","eng","no"
"s11864","eng","no ,I enjoyed this simple one but I found it nice that it make you think that it's gonna be harder than it really is"
"s11869","eng","Never"
"s11870","eng","no"
"s11871","eng","No, I have never participated in a study like this. "
"s11872","eng","No."
"s11874","eng","no"
"s11875","eng","no"
"s11878","eng","no"
"s11883","eng","No"
"s11884","eng","No, I have not."
"s11887","eng","No"
"s11890","eng","never have "
"s11891","eng","No I have not"
"s11892","eng","No"
"s11893","eng","no"
"s11894","eng","No, not previously. "
"s11896","eng","Not yet. "
"s11897","eng","No"
"s11899","eng","No"
"s11900","eng","No."
"s11902","eng","Not really"
"s11903","eng","No"
"s11904","eng","No I haven't."
"s11905","eng","No"
"s11909","eng","No"
"s11910","eng","No"
"s11914","eng","no"
"s11916","eng","no,never"
"s11917","eng","I have not participated in a similar study."
"s11921","eng","No"
"s11924","eng","no"
"s11925","eng","No I have not. "
"s11928","eng","No"
"s11929","eng","No"
"s11932","eng","no"
"s11933","eng","No"
"s11936","eng","I dont think i have participated in a study like this before. Very interesting."
"s11937","eng","no"
"s11938","eng","No."
"s11940","eng","No"
"s11942","eng","no I have not "
"s11949","eng","no"
"s11950","eng","Never."
"s11951","eng","No"
"s11952","eng","Not sure"
"s11953","eng","no"
"s11955","eng","No"
"s11956","eng","Yes, only in terms of the answering of opinion on a scale, not so much the content of the questions"
"s11957","eng","No"
"s11958","eng","no"
"s11961","eng","No"
"s11962","eng","no."
"s11964","eng","no"
"s11965","eng","No."
"s11966","eng","no , i have not. "
"s11979","slo","Nie"
"s11980","slo","nezučastnil som sa takehoto výskumu"
"s11985","slo","Ešte som nemala možnosť sa zúčastniť niečoho podobného."
"s11986","slo","nie"
"s11989","slo","Nie"
"s11991","eng","No."
"s11999","eng","never"
"s12000","eng","I have not."
"s12005","eng","No. "
"s12007","eng","NO "
"s12008","fre","non"
"s12009","fre","Non."
"s12011","fre","Non jamais."
"s12013","fre","Non"
"s12017","fre","Il y a 4 ans, une tâche de décision lexicale et de mémoire de travail mais je ne me rappelle plus précisément."
"s12018","eng","No"
"s12020","eng","no."
"s12024","eng","No I have not"
"s12027","eng","No I have not. "
"s12028","eng","No I have not"
"s12031","fre","Non"
"s12033","fre","Similaire niveau thème non, mais j'ai déjà eu à utiliser les boutons rouge et vert pour une étude sur """"""""théoriquement"""""""" du moins, sur la rapidité des réflexes après un stimuli, il y a 5 ans."
"s12035","fre","Non, je n'ai jamais participé à une étude auparavant"
"s12037","fre","non"
"s12038","eng","Never. "
"s12045","fre","Non."
"s12046","fre","NON"
"s12048","fre","j'ai participé à une étude sur  la mémoire, les exercices était un peu similaire. Le but était de retenir des séries de chiffres et de lettres puis ensuite de les répéter. "
"s12054","eng","no"
"s12055","fre","Non"
"s12059","slo","Nie"
"s12060","slo","nie"
"s12061","slo","Nie"
"s12064","fre","non"
"s12065","fre","Une étude sur la mémoire et notre capacité à focaliser notre attention sur un objet"
"s12068","eng","I have not"
"s12069","eng","Not really"
"s12071","eng","No i never have."
"s12081","fre","Non jamais."
"s12082","fre","non"
"s12083","fre","Non"
"s12087","eng","no"
"s12089","eng","No"
"s12091","fre","non"
"s12092","fre","non"
"s12102","slo","nie"
"s12106","slo","áno, ale nepopíšem. "
"s12120","slo","Zúčastnil som sa bežných prieskumov."
"s12123","slo","Nie."
"s12134","slo","nie"
"s12140","slo","Nie"
"s12145","slo","nie"
"s12147","slo","nie"
"s12153","slo","Ano"
"s12157","slo","Nie"
"s12159","slo","nie"
"s12169","slo","Nie nezúčastnila"
"s12171","slo","ešte som sa s takýmto druhom výskumu nestretla"
"s12182","eng","No."
"s12183","eng","no"
"s12193","eng","nope"
"s12194","fre","Non"
"s12201","fre","non jamais"
"s12203","fre","Non"
"s12208","fre","oui, l'étude ressemblait un peu à celle que je viens de faire : il fallait mémoriser un nombre donné de chiffres et les réécrire. C'était aussi une tâche de mémoire."
"s12219","eng","No. this is my first time "
"s12222","fre","oui, j'ai déjà participé a une étude qui ressemble a la première partie ou il faut dire les mots a voix haute "
"s12223","eng","no"
"s12239","slo","nie"
"s12243","eng","No"
"s12248","eng","never"
"s12250","slo","Nie"
"s12272","eng","No"
"s12282","slo","Bola som účastníčkou výskumov, ktoré sa týkali diplomových prípadne bakalárskych prác"
"s12289","eng","not at all!"
"s12299","eng","TEST"
"s12303","eng","No"
"s12305","eng","No, I have not."
"s12306","eng","no"
"s12309","eng","no"
"s12312","eng","No"
"s12313","eng","I have not "
"s12315","eng","No"
"s12323","eng","No, first time "
"s12327","eng","no "
"s12335","eng","Test"
"s12347","eng","No"
"s12372","eng","Test"
"s12390","eng","no"
"s12430","eng","Test"
"s12504","slo","Myslím, že v škole sme ešte dávno vypĺňali nejaký výskum, v ktorom sme odpovedali na otázky týkajúce sa uvedených textov."
"s12511","eng","No"
"s12515","eng","No, I have not."
"s12516","eng","no I have not"
"s12518","eng","To my knowledge, I do not think I participated in a smilier study"
"s12519","eng","No"
"s12522","eng","Yes"
"s12523","eng","no"
"s12525","eng","Not really like this one no. "
"s12526","eng","I practiced in surveys but nothing that required me to read passages. "
"s12527","eng","No"
"s12529","eng","I have not"
"s12531","eng","No"
"s12532","eng","no."
"s12533","eng","no"
"s12534","eng","No "
"s12537","eng","No"
"s12538","eng","no"
"s12539","eng","No"
"s12540","eng","no "
"s12541","eng","nope."
"s12542","eng","no"
"s12543","eng","NO I have not "
"s12544","eng","no"
"s12545","eng","No."
"s12547","eng","no."
"s12550","eng","No"
"s12551","eng","nope "
"s12552","eng","No."
"s12553","eng","No i have not."
"s12555","eng","No"
"s12556","eng","I have not"
"s12557","eng","no"
"s12559","eng","no i have not."
"s12560","eng","No "
"s12562","eng","No"
"s12564","eng","No"
"s12565","eng","No"
"s12566","eng","No"
"s12569","eng","Yes - recalling an event"
"s12571","eng","No"
"s12574","eng","No "
"s12576","eng","No"
"s12577","eng","no "
"s12578","eng","no"
"s12579","eng","No I don't believe I have"
"s12580","eng","I have participated in several studies, but never in one similar to this."
"s12581","eng","No"
"s12584","eng","no"
"s12585","eng","No "
"s12586","eng","I do not think so."
"s12587","eng","No, this is the first time I participate in this kind of study."
"s12590","eng","
I jave participated in other studies using scenarios."
"s12594","eng","no"
"s12595","eng","No."
"s12596","eng","no"
"s12601","eng","no"
"s12608","eng","No."
"s12610","eng","No"
"s12612","eng","No, this is the first Language/Literature related study I have participated in. "
"s12615","eng","I participated in a study on memory."
"s12616","eng","Yes"
"s12620","eng","No"
"s12662","eng","no"
"s12687","eng","No"
"s12730","gre","TEST"
"s12745","eng","i have not."
"s12781","gre","TEST"
"s12790","eng","I have not. "
"s12799","eng","No"
"s12800","eng","none"
"s12807","eng","No"
"s12809","eng","No"
"s12810","eng","no"
"s12814","eng","No,  have not "
"s12816","eng","no"
"s12818","eng","no"
"s12821","eng","No"
"s12828","eng","Nope"
"s12830","eng","TEST"
"s12833","eng","I have not."
"s12843","eng","No"
"s12848","eng","no"
"s12849","eng","No"
"s12850","eng","no "
"s12853","eng","No "
"s12854","eng","No"
"s12860","eng","I have never particpated in a study like this"
"s12861","eng","N/A"
"s12863","eng","No"
"s12865","eng","No."
"s12869","eng","No. "
"s12873","eng","TEST"
"s12875","eng","No "
"s12888","eng","No."
"s12894","eng","No I have not"
"s12895","eng","I have done other studies, but nothing based purely on reading alone."
"s12896","eng","No"
"s12908","eng","No."
"s12920","eng","No"
"s12921","eng","No I have not. "
"s12923","eng","No."
"s12926","eng","no"
"s12927","eng","no"
"s12930","eng","No"
"s12931","eng","No"
"s12932","eng","No"
"s12936","gre","TEST"
"s12939","eng","no"
"s12940","eng","No "
"s12941","eng","I have never participated in such a study. "
"s12942","eng","No"
"s12945","eng","No I have not."
"s12946","eng","No"
"s12949","eng","No I have not."
"s12955","eng","No"
"s12957","eng","TEST"
"s12958","eng","no I have not"
"s12959","eng","No"
"s12960","eng","I have not participated in a similar study. "
"s12961","eng","no "
"s12964","eng","No I have not participated in a similar study "
"s12965","eng","No"
"s12966","eng","No"
"s12969","eng","no"
"s12975","eng","No"
"s12976","eng","no"
"s12977","eng","No"
"s12986","eng","No. "
"s12987","eng","No, I have not "
"s12989","eng","I have never participated in a study before this."
"s12990","eng","no"
"s12992","eng","I have not. "
"s12995","eng","no"
"s12996","eng","No"
"s12997","eng","no"
"s12998","eng","No"
"s13003","eng","No"
"s13012","eng","no"
"s13015","eng","No"
"s13017","eng","No"
"s13020","eng","I have not participated in a study similar to this"
"s13021","eng","No"
"s13022","eng","No."
"s13023","eng","No."
