StartDate,EndDate,Country,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Consent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,No_bots_correct,age_rec,sex_rec,edu_rec,geo_rec,vote.recall_rec,weight,weight_trimmed_0.999,weight_trimmed_0.995,weight_trimmed_0.990
05/07/2020,05/07/2020,MEX,100,913,1,05/07/2020,R_29bHEKYX8y3bMz6,email,ES,1,8,6,10,6,6,10,8,10,4,8,10,10,10,10,10,80,15,5,8,7,5,7,6,10,10,0,0,0,0,5,10,9,9,0,0,7,7,10,6,7,8,5,8,8,7,7,10,10,3,7,7,8,10,8,1,5,0,8,6,0,10,10,5,0,7,7,0,8,5,10,50,50,8,4,6,25,3,7,1, ,40,3,1,1, ,4,1,1,1,213,1,2,1,2,2,2,0.000255014,0.023361491,0.061217326,0.078030097
05/01/2020,05/01/2020,MEX,95,1782,0,05/02/2020,R_29nbuGgnqcvW9J9,email,ES,1,9,1,9,5,9,7,7,9,8,9,10,10,10,10,10,20,70,10,6,9,0,1,1,9,9,6,6,6,6,1,10,10,9,0,2,10,9,9,4,9,2,1,8,7,9,9,9,9,5,7,9,5,7,0,5,5,1,4,7,0,10,9,0,0,8,8,1,9,8,10,50,50,2,16,8,50,300,4,2, ,32,1,0,2, ,4,1,1,1,213,1,1,2,2,3,1,0.02484661,0.047953088,0.085808922,0.102621694
05/04/2020,05/04/2020,MEX,100,2378,1,05/04/2020,R_29puEjZkyIqYzO9,email,ES,1,10,1,10,10,10,10,9,10,8,10,9,10,10,10,10,0,100,0,8,8,0,5,5,10,10,0,0,0,0,6,9,9,9,1,2,9,9,9,10,6,2,1,10,10,10,10,10,10,10,10,4,0,10,0,4,5,2,4,3,0,9,9,1,0,6,8,1,5,6,10,20,60,6,9,10,50,3,2,1, ,62,3,4,5, ,7,1,1,2,213,1,3,1,2,4,1,3.26E-09,0.023106481,0.060962315,0.077775087
05/01/2020,05/01/2020,MEX,98,2039,0,05/02/2020,R_29v9L1MRan1dvG1,email,ES,1,10,0,9,9,10,10,10,10,9,10,7,7,2,8,9,50,50,0,7,8,5,7,7,5,8,4,3,1,0,5,2,0,0,0,2,8,9,10,10,8,9,10,8,10,8,9,9,9,7,8,6,2,9,0,6,7,1,7,5,0,7,8,1,0,7,8,9,7,7,1,10,80,7,5,9,50,300,4,2, ,71,3,3,1, ,3,1,1,1,213,1,4,2,2,3,2,0.004507808,0.027614286,0.06547012,0.082282892
05/01/2020,05/01/2020,MEX,100,2110,1,05/01/2020,R_29vLsmwdcyrRZG9,email,ES,1,10,2,4,10,10,9,10,10,10,10,10,10,10,9,10,50,25,25,8,7,6,9,6,10,9,6,1,2,2,6,10,8,10,3,1,2,1,7,6,6,0,0,8,9,6,6,6,9,8,9,7,10,7,9,7,7,5,6,6,0,8,6,4,2,6,2,7,1,1,9,0,60,6,2,9,50,3,4,1, ,35,3,2,2, ,6,1,1,2,213,1,2,1,2,3,5,0.259792843,0.282899321,0.320755155,0.337567927
05/04/2020,05/04/2020,MEX,100,1608,1,05/04/2020,R_2aaEJphKUqfdwZB,email,ES,1,10,0,5,10,10,10,10,10,10,10,10,10,10,10,10,50,25,25,4,6,0,4,5,10,10,10,10,10,10,0,10,10,10,0,0,6,6,6,6,6,6,6,10,10,6,6,6,8,10,10,6,0,8,10,6,0,0,0,0,0,10,10,0,0,0,10,0,0,10,10,60,60,1,14,9, , , ,2, ,44,1,0,1, ,3,1,1,1,213,1,2,2,2,2,1,0.011241943,0.034348421,0.072204255,0.089017027
4/30/2020,4/30/2020,MEX,2,22,0,05/07/2020,R_2aeoqBCngGIVdf8,email,ES, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
05/01/2020,05/01/2020,MEX,100,2040,1,05/01/2020,R_2afOsqfEZbSJiGc,email,ES,1,8,0,8,10,10,10,10,10,10,10,10,10,10,10,10,75,25,0,1,3,5,5,3,5,4,4,0,0,0,4,10,10,10,1,7,8,5,8,7,7,5,7,0,3,1,1,0,3,7,6,4,7,2,4,7,9,10,10,4,4,8,8,5,3,5,5,3,2,1,5,70,80,3,14,6,25,3,4,2, ,38,1,0,3, ,6,1,1,1,213,1,2,2,2,1,1,0.053051615,0.076158093,0.114013927,0.130826699
05/05/2020,05/05/2020,MEX,100,2257,1,05/05/2020,R_2AHcShVuW1C0QeX,anonymous,ES,1,9,2,9,9,9,8,7,8,9,7,10,10,10,10,10,0,50,50,3,3,5,5,5,10,5,10,0,3,0,1,10,9,10,0,1,7,7,9,8,8,8,10,8,6,7,4,7,7,2,2,8,3,6,0,3,8,5,7,9,5,10,8,3,0,2,7,1,0,2,7,70,80,4,12,3,50,3,4,2, ,33,1,0,3, ,8,1,1,1,213,1,1,2,2,3,2,0.030259129,0.053365607,0.091221441,0.108034213
05/01/2020,05/01/2020,MEX,100,1945,1,05/01/2020,R_2aqzEdc4kzcIo88,email,ES,1,9,0,10,10,10,10,10,10,10,8,10,8,5,10,10,30,50,20,9,9,2,2,0,10,10,0,0,0,0,1,10,10,10,0,0,9,10,10,10,2,1,0,10,10,8,8,9,10,10,10,0,0,9,0,3,0,0,0,0,0,10,9,5,0,7,7,0,6,7,10,10,50,6,9,8,50,3,7,2, ,61,1,1,6,retirado y empleado por mi cuenta,3,1,1,2,213,1,3,2,2,2,2,0.011535579,0.034642057,0.072497891,0.089310663
05/02/2020,05/03/2020,MEX,98,82238,0,05/04/2020,R_2AWGzHYH7nK832X,email,ES,1,6,7,9,5,10,10,10,10,10,9,8,8,6,7,8,50,30,20,7,8,5,5,5,10,10,6,6,6,6,0,10,10,10,0,0,9,9,8,7,8,8,10,8,8,9,9,9,9,10,10,0,0,8,0,0,0,0,0,0,0,10,9,9,0,7,7,9,6,6,5,60,60,8,5,8,50,3,4,1, ,55,3,3,6,microempresario,3,1,1,1,213,1,3,1,1,4,2,0.867479563,0.890586041,0.928441875,0.945254647
05/05/2020,05/05/2020,MEX,100,1264,1,05/05/2020,R_2aWjgaPR4uNoWiJ,email,ES,1,10,0,10,10,10,2,10,10,10,10,10,10,10,10,10,75,25,0,10,10,5,10,10,10,10,0,0,0,0,9,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,0,10,0,0,10,10,10,0,0,10,10,10,10,10,10,0,0,10,10,20,40,2,16,10,50,3,7,1, ,52,3,2,1, ,3,1,1,1,213,1, , , , , , , , , 
4/30/2020,4/30/2020,MEX,100,1759,1,4/30/2020,R_2aXCQMqrpCKwFTn,email,ES,1,9,6,8,8,10,8,8,8,6,7,4,4,2,3,3,90,0,10,8,5,0,0,0,2,4,1,2,0,2,3,10,9,8,0,5,6,7,10,9,8,9,9,8,7,5,7,9,9,8,9,3,2,7,0,6,0,7,3,5,7,8,5,4,2,8,4,3,1,2,8,30,70,8,4,8,25,300,7,1, ,44,2,3,6,empresario,4,1,1,2,213,1,2,1,2,3,2,0.004327482,0.027433959,0.065289794,0.082102565
05/04/2020,05/04/2020,MEX,100,2124,1,05/04/2020,R_2axV7a55uA4PJqn,email,ES,1,9,0,8,10,10,10,8,10,5,9,10,9,0,10,10,0,80,20,7,9,0,0,0,7,0,5,0,0,0,0,10,10,10,0,0,10,10,7,10,6,0,0,8,8,10,10,10,9,7,9,6,1,7,0,3,2,2,8,3,0,10,9,9,0,7,9,0,6,6,8,60,60,3,5,9,25,300,7,1, ,58,2,0,1, ,3,1,1,2,213,1,3,1,2,3,4,0.000237692,0.023344169,0.061200004,0.078012775
4/29/2020,4/30/2020,MEX,100,70413,1,4/30/2020,R_2azdwAQSibtV8I5,email,ES,1,10,0,10,10,10,10,10,9,9,10,10,9,10,10,10,70,30,0,6,6,0,3,5,5,4,2,0,0,0,6,10,10,10,0,1,8,8,10,7,3,9,10,6,7,9,9,9,10,3,8,9,7,7,9,6,7,9,8,7,5,10,9, ,0,2,2,2,0,0,9,20,40,7,4,4,25,3,7,1, ,55,3,2,1, ,4,1,1,1,213,1,3,1,2,3,2,0.001131988,0.024238466,0.0620943,0.078907072
05/06/2020,05/06/2020,MEX,98,3101,0,05/06/2020,R_2b33z1z4RPl0gGU,anonymous,ES,1,10,0,10,10,10,9,9,9,10,10,10,10,8,10,10,40,30,30,9,9,0,5,10,10,8,0,0,0,0,0,10,10,10,0,0,1,10,10,10,9,10,10,9,9,10,10,10,10,9,9,1,1,7,0,1,1,1,0,0,0,10,9,9,0,10,10,0,10,10,10,50,90,0,16,9,50,3,4,2, ,84,1,4,4, ,1,1,1,1,213,1,4,2,2,3,1,0.003701486,0.026807964,0.064663798,0.08147657
05/05/2020,05/05/2020,MEX,100,1299,1,05/05/2020,R_2B4EeQz9g69eWK9,email,ES,1,10,1,5,9,10,9,9,10,10,10,10,10,8,10,9,0,50,50,7,6,5,3,2,8,2,0,0,0,1,2,8,9,9,1,1,5,7,7,3,10,2,5,5,7,6,8,7,10,6,5,8,8,4,4,5,2,1,7,3,1,9,5,2,0,3,7,5,0,2,3,10,50,1,3,7,50,3,3,1, ,41,1,0,1, ,5,1,1,1,213,1,2,1,2,3,1,0.003553415,0.026659893,0.064515727,0.081328499
4/30/2020,4/30/2020,MEX,2,123,0,05/07/2020,R_2BeQ6V6AKyTUo3s,email,ES, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
4/30/2020,4/30/2020,MEX,100,2150,1,4/30/2020,R_2bICV76uoH6iCbX,email,ES,1,9,2,9,9,9,8,8,8,8,8,8,8,8,8,8,90,5,5,7,5,6,8,8,9,9,3,3,3,3,2,9,9,9,1,1,8,8,8,8,5,5,1,7,7,9,9,9,9,6,7,2,2,7,2,2,2,0,2,1,0,9,9,5,1,8,8,1,8,5,8,10,10,5,9,3,0.99,3,4,1, ,74,3,3,1, ,6,2,1,1,213,1,4,1,1,4,4,6.299996531,6.323103008,6.360958843,6.377771614
4/30/2020,05/01/2020,MEX,100,1990,1,05/01/2020,R_2bJLgGTwKSiV1Eg,email,ES,1,9,1,9,9,10,9,9,9,9,9,9,9,7,9,9,25,25,50,7,7,7,7,7,7,7,8,7,7,7,6,4,4,4,5,4,8,7,7,6,7,6,6,9,9,9,9,8,9,7,9,3,2,9,3,3,6,2,8,8,3,8,8,8,2,8,8,2,7,7,7,50,50,8,6,8,50,3,4,1, ,65,2,1,1, ,3,1,1,1,213,1,4,1,2,4,2,1.37E-07,0.023106615,0.060962449,0.077775221
05/01/2020,05/01/2020,MEX,100,4305,1,05/01/2020,R_2BlC5ITAgsnP5kk,email,ES,1,9,1,9,9,9,10,9,10,10,10,9,10,10,10,10,85,15,0,8,8,5,7,1,10,10,5,6,6,5,1,10,10,10,0,0,10,10,10,10,10,10,10,9,10,10,9,9,10,9,10,1,1,10,0,1,1,0,8,7,0,9,10,0,0,9,9,0,9,9,10,10,30,5,12,9,25,3,7,1, ,48,3,3,6,Independiente,5,1,1,1,213,1,2,1,2,2,2,0.000255014,0.023361491,0.061217326,0.078030097
05/04/2020,05/04/2020,MEX,100,1308,1,05/04/2020,R_2BrCswPJw8d0q6Z,email,ES,1,10,0,10,10,10,8,10,10,10,10,10,10,8,10,10,0,80,20,9,8,5,5,5,10,10,0,0,0,0,6,10,10,10,0,0,10,10,10,10,0,5,0,10,10,10,8,10,10,8,10,0,0,8,0,6,5,0,1,9,0,9,10,5,0,9,10,0,1,10,10,50,70,10,6,9,50,300,4,1, ,52,3,2,1, ,3,1,1,1,213,1,3,1,2,1,2,1.26E-05,0.023119116,0.06097495,0.077787722
05/04/2020,05/04/2020,MEX,100,2968,1,05/04/2020,R_2BrNOFVxjj6eW4b,email,ES,1,10,0,0,0,0,10,0,0,10,8,10,10,10,10,10,0,50,50,8,10,5,5,5,10,10,0,0,0,10,5,10,10,10,0,4,2,10,10,9,10,0,0,9,10,10,9,9,10,10,10,2,8,9,0,5,3,0,4,5,0,10,8,2,0,7,7,9,8,0,8,100,100,5,7,9,50,300,8,2, ,76,3,2,5, ,5,1,1,1,213,1,4,2,2,4,2,0.000120222,0.0232267,0.061082534,0.077895305
05/04/2020,05/04/2020,MEX,100,1223,1,05/04/2020,R_2BzjJIRZq2aNDwR,anonymous,ES,1,10,0,10,10,10,7,9,9,7,10,10,8,6,9,8,0,100,0,8,7,5,2,0,10,5,1,0,0,0,3,10,10,10,0,6,6,8,8,5,5,9,10,7,9,9,9,9,10,9,8,3,6,8,0,1,2,1,7,8,1,10,10,5,0,8,5,1,8,9,9,40,60,8,3,8,25,3,7,1, ,30,1,0,1, ,2,1,1,2,213,1,1,1,2,3,3,0.02434965,0.047456128,0.085311962,0.102124734
05/02/2020,05/02/2020,MEX,100,2043,1,05/02/2020,R_2c75hqgHGvHxXHW,email,ES,1,9,1,9,9,10,9,9,10,8,10,9,10,7,10,10,25,75,0,5,6,5,8,9,9,9,0,1,0,0,5,9,9,5,1,1,7,7,9,9,9,7,9,7,9,7,9,9,8,6,7,9,3,9,8,5,3,5,5,8,5,7,8,8,1,8,9,1,8,5,8,60,90,6,1,7, ,3,4,1, ,55,1,0,6,cuenta propia,6,1,1,1,213,1,3,1,2,4,2,3.97E-09,0.023106482,0.060962316,0.077775088
4/30/2020,4/30/2020,MEX,100,2197,1,4/30/2020,R_2cBL0ygyWv81ysO,email,ES,1,9,2,8,10,10,9,8,10,8,9,5,9,5,10,10,80,10,10,8,9,5,5,5,10,10,5,4,4,4,5,9,9,9,0,0,5,5,5,5,5,5,5,9,10,8,8,8,9,8,8,5,8,8,5,6,4,0,8,6,0,8,8,8,1,8,8,4,8,8,8,50,30,8,9,9,50,900,4,1, ,67,3,1,5, ,4,1,1,1,213,1,4,1,2,2,3,3.37E-05,0.023140133,0.060995967,0.077808739
05/01/2020,05/01/2020,MEX,100,2981,1,05/01/2020,R_2CdAChb07uEFcH2,email,ES,1,8,9,8,9,9,9,9,9,6,10,4,4,4,9,9,70,30,0,7,7,5,8,6,10,10,1,1,1,1,1,1,9,10,0,0,9,7,9,7,9,5,9,9,9,8,2,7,9,4,6,6,7,8,8,2,5,0,5,4,1,9,8,6,0,8,7,8,2,2,4,80,80,10,7,9,50,3,4,1, ,47,3,3,1, ,5,2,1,1,213,1,2,1,2,1,2,0.00069483,0.023801308,0.061657142,0.078469914
4/30/2020,4/30/2020,MEX,4,59,0,05/07/2020,R_2CDGrkV3WlfELyD,email,ES,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
05/03/2020,05/03/2020,MEX,100,1855,1,05/03/2020,R_2CJmJEjq3TWDtDX,email,ES,1,9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,6,7,5,5,1,10,10,0,0,0,0,0,10,10,10,0,0,6,9,9,9,1,1,1,10,10,10,10,10,10,9,10,0,0,10,9,0,0,0,10,9,0,10,10,9,0,9,10,0,10,10,10,60,60,5,6,9,50,3,7,1, ,62,3,2,1, ,4,1,1,2,213,1,3,1,2,2,3,3.03E-05,0.023136728,0.060992562,0.077805334
05/01/2020,05/01/2020,MEX,100,1555,1,05/01/2020,R_2ck0niyHZu9Q6Gb,email,ES,1,9,4,9,9,9,9,9,10,5,10,10,10,4,10,10,80,10,10,4,9,0,0,0,3,0,4,0,1,1,5,10,10,8,2,2,9,5,10,10,6,3,10,5,8,2,8,8,9,3,7,0,7,5,7,2,4,0,5,4,0,10,9,5,0,7,3,2,4,2,6,90,90,5,16,10,50,900,4,2, ,32,1,0,3, ,6,2,1,1,213,1,1,2,2,2,1,0.041264338,0.064370816,0.10222665,0.119039422
05/02/2020,05/02/2020,MEX,100,1500,1,05/02/2020,R_2ClFCjAFXwsaubY,email,ES,1,9,4,4,7,8,10, ,10,8,8,10,9,6,9,9,0,50,50,9,9,5, , ,10,10,9,9,2,6,1,0,10,9,0,9,1,1,1,9,1,1,9,9,9,10,10,10,10,9,9,1,1,9,10,1,1,0,10,5,0,10,10,10,0,10,10,0,8,8,10,0,20, ,14,9,49,300,4,1, ,48,3,3,1, ,6,1,1,1,213,1,2,1,1,3,1,5.214843016,5.237949494,5.275805328,5.2926181
05/02/2020,05/03/2020,MEX,100,41067,1,05/03/2020,R_2coo3plRfZKaNj4,email,ES,1,10,0,10,8,10,10,10,10,10,10,10,10,10,10,10,70,30,0,5,7,0,10,5,10,10,2,0,0,0,7,10,10,8,0,5,10,10,10,10,2,7,7,10,10,2,2,2,7,0,0,10,7,7,5,6,2,8,0,8,0,10,10,10,0,7,10,0,0,2,7,50,80,8,16,3,25,3,4,1, ,26,1,0,1, ,4,1,1,1,213,1,1,1,2,3,2,0.038985808,0.062092285,0.09994812,0.116760891
05/04/2020,05/04/2020,MEX,100,1376,1,05/04/2020,R_2CQ7lAHaOzBoFZt,email,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,25,25,10,10,10,10,10,10,10,10,0,0,10,0,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,10,1,10,0,10,10,0,10,10,10,0,10,10,0,10,10,10,10,30,5,16,10,50,300,4,1, ,36,3,2,1, ,9,1,1,1,213,1,2,1,2,3,5,0.259792843,0.282899321,0.320755155,0.337567927
05/04/2020,05/04/2020,MEX,100,1954,1,05/04/2020,R_2ctSc53JpZhQzOw,email,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,80,10,10,4,6,5,5,5,10,10,6,6,0,4,3,10,10,10,0,5,10,8,10,8,8,0,0,6,10,10,5,10,10,4,8,5,5,7,0,5,5,4,4,5,0,10,10,5,0,5,7,0,0,5,5,0,0,5,16,3,25,3,4,2, ,43,3,1,6,Ama de casa,6,1,1,2,213,1,2,2,2,3,3,0.008017402,0.03112388,0.068979714,0.085792486
4/30/2020,4/30/2020,MEX,2,34,0,05/07/2020,R_2CUFKuOW2ibJvRa,email,ES, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
05/02/2020,05/02/2020,MEX,95,7978,0,05/03/2020,R_2cw1v8yQ0dJnaO7,email,ES,1,8,9,5,9,9,9,9,10,10,10,5,10,8,10,10,30,50,20,8,7,5, ,5,5,5,8,9,9,9,5,10,10,10,0,1,5,5,5,5,5,5,5,8,10,8,9,9,9,9,9,2,1,8,10,1,1,1,9,9,9,10,9,9,0,8,10,2,0,7,9,20,50,8,15,9,50300,300,4,2, ,33,2,0,2, ,6,2,1,1,213,1,1,2,2,3,1,0.02484661,0.047953088,0.085808922,0.102621694
05/04/2020,05/04/2020,MEX,100,1430,1,05/04/2020,R_2cwMgzudUDIFxKR,email,ES,1,10,9,9,10,10,10,10,10,10,10,7,8,8,10,10,0,50,50,10,10,8,10,10,10,10,1,0,0,0,8,1,1,10,1,1,9,10,9,9,9,8,0,10,10,10,10,10,10,9,9,0,0,10,10,0,1,0,0,0,0,8,9,8,0,7,8,8,8,7,3,100,100,10,16,10,50,3,4,1, ,64,3,5,5, ,1,1,1,1,213,1,3,1,2,1,1,1.04E-05,0.023116855,0.06097269,0.077785461
05/04/2020,05/04/2020,MEX,100,1061,1,05/04/2020,R_2czN4lOMmlLyT66,email,ES,1,10,1,10,9,10,10,10,10,7,10,10,10,10,10,10,60,20,20,7,9,8,10,6,10,10,0,0,0,0,5,10,10,10,0,3,7,9,10,10,6,6,6,7,8,7,7,9,9,4,7,10,8,4,0,7,6,3,6,3,4,10,8,6,0,7,9,0,0,6,6,100,100,0,16,4,50,900,4,1, ,21,2,0,4, ,6,1,1,1,213,1,1,1,2,3,1,0.032012328,0.055118805,0.09297464,0.109787411
05/04/2020,05/04/2020,MEX,98,1629,0,05/06/2020,R_2D5HjvYjwveBjf2,anonymous,ES,1,9,2,9,9,10,10,10,6,2,8,10,10,8,10,10,50,25,25,6,7,0,8,5,8,9,7,2,5,7,2,8,8,10,0,9,6,9,8,7,5,7,9,9,9,8,9,8,8,3,8,9,9,3,7,8,8,2,9,7,5,7,7,5,0,5,7,1,0,3,7,50,50,3,16,7,50,1,7,2, ,33,1,0,6,Año sabático por tesis,4,1,1,2,213,1,1,2,2,3,1,0.02484661,0.047953088,0.085808922,0.102621694
05/07/2020,05/07/2020,MEX,100,1087,1,05/07/2020,R_2D6nFHraLkNUM1R,anonymous,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,75,25,0,7,7,5,5,5,7,7,6,5,0,5,5,0,10,10,0,0,7,7,8,9,7,10,10,7,8,7,6,7,7,9,8,5,6,7,5,3,8,5,8,4,3,10,10,8,0,10,10,0,8,7,10,80,80,5,7,7,50,3,7,1, ,25,1,0,1, ,6,1,1,1,213,1, , , , , , , , , 
05/04/2020,05/04/2020,MEX,100,4286,1,05/04/2020,R_2dg6MZVtLRRUVIV,email,ES,1,9,3,10,10,10,5,10,9,9,10,10,10,10,10,10,90,5,5,5,7,0,0,0,10,5,0,0,0,0,0,10,10,10,0,0,1,5,0,0,0,2,0,10,10,10,10,10,10,5,10,0,0,9,0,0,0,0,1,1,1,5,10,10,0,10,10,0,0,4,10,50,50,4,1,10,50,3,4,2, ,40,3,0,1, ,6,1,1,1,213,1, , , , , , , , , 
05/04/2020,05/04/2020,MEX,100,3127,1,05/04/2020,R_2DNzcyDxJbx64LO,email,ES,1,10,0,10,10,10,10,1,10,10,10,10,10,10,10,10,60,20,20,4,7,4,4,4,10,10,0,0,0,0,0,10,10,10,0,0,2,10,8,9,8,5,0,10,10,10,10,10,10,7,10,0,10,8,6,0,0,0,0,0,0,10,10,9,0,9,10,0,0,0,10,20,20,6,10,8,50,900,4,2, ,44,3,0,1, ,5,1,1,1,213,1,2,2,2,3,2,0.012836525,0.035943003,0.073798837,0.090611608
05/03/2020,05/03/2020,MEX,100,2772,1,05/03/2020,R_2do5wJlyaYfZ7x4,anonymous,ES,1,10,0,10,10,10,7,10,10,10,10,8,10,6,10,10,0,0,100,7,9,3,5,6,10,7,10,5,5,7,3,10,10,10,0,7,5,7,10,10,3,10,8,7,8,8,8,8,10,5,7,7,9,8,3,5,3,0,7,6,5,10,9,5,0,9,9,9,9,2,5,60,10,2,11,8,50,0.99,4,2, ,62,3,0,5, ,4,1,1,1,213,1,3,2,2,3,1,0.060118732,0.08322521,0.121081044,0.137893816
4/30/2020,4/30/2020,MEX,98,1800,0,05/02/2020,R_2dQjpuOxfCiENQN,email,ES,1,8,1,8,9,10,10,7,10,10,8,8,10,5,10,10,90,10,0,8,3,0,5,6,10,7,5,0,5,5,0,10,10,10,0,0,2,2,2,2,7,2,8,7,8,0,6,3,7,6,10,2,7,2,0,0,0,0,0,0,0,10,6,1,1,7,1,5,0,0,7,50,50,2,1,3,50,3,4,2, ,33,3,0,2, ,8,1,1,1,213,1,1,2,1,1,1,13.34687012,13.3699766,13.40783243,13.4246452
4/29/2020,4/29/2020,MEX,98,2888,0,05/02/2020,R_2drSPivGNGq7RIh,email,ES,1,10,0,10,10,10,8,10,10,10,10,10,10,8,8,10,90,7,3,7,8,5,5,5,10,10,1,5,5,5,4,0,10,10,0,2,9,10,8,10,5,5,6,8,8,10,8,8,10,8,8,3,7,5,0,6,0,0,5,7,5,9,9,5,0,7,8,0,5,0,5,20,50,2,2,9,25,3,4,2, ,70,1,0,6,Jubilada,3,1,1,1,213,1,4,2,1,3,1,0.048499878,0.071606356,0.10946219,0.126274962
4/30/2020,4/30/2020,MEX,4,40,0,05/07/2020,R_2DXZMj4khPxqXXY,email,ES,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , , 
05/06/2020,05/06/2020,MEX,100,2250,1,05/06/2020,R_2DZh5xisqTp5PPX,email,ES,1,10,1,10,10,10,10,10,0,0,8,0,10,0,5,10,0,0,100,10,8,5,5,5,10,10,5,5,5,5,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,10,0,5,5,5,5,5,5,10,10,5,0,10,10,0,10,10,5,50,50,0,16,8,25,3,7,1, ,54,3,3,2, ,5,1,1,2,213,1,3,1,2,1,1,1.04E-05,0.023116855,0.06097269,0.077785461
05/04/2020,05/04/2020,MEX,98,1831,0,05/06/2020,R_2E161tFtILYgFpF,email,ES,1,10,0,10,10,8,10,10,10,10,10,8,10,8,8,8,0,50,50,9,8,5,10,7,10,9,5,1,3,1,0,10,10,10,0,0,9,9,9,8,8,0,0,10,10,10,10,10,10,6,9,6,9,10,2,3,1,0,2,0,0,10,8,0,0,8,2,0,5,7,8,70,70,3,16,9,25,1,7,1, ,51,3,3,1, ,7,1,1,1,213,1,3,1,2,3,1,0.000929507,0.024035985,0.061891819,0.07870459
05/05/2020,05/05/2020,MEX,89,3469,0,05/06/2020,R_2E3LBQJEY77XJwI,anonymous,ES,1,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,50,40,10,8,7,10,9,10,10,10,0,0,0,0,7,10,10,10,2,10,10,10,6,9,8,3,2,10,10,10, ,10,10,10,10,10,10,10,2,4,2,0,6,6,0,9,9,9,9,9,9,8,9,10,10,0,100, ,16,3,50,300,88,2, ,57,3,3,6,Ama de casa,6,1,1,2,213,1, , , , , , , , , 
05/03/2020,05/03/2020,MEX,100,2092,1,05/03/2020,R_2E442XQNAEZ8jIH,email,ES,1,9,9,9,9,9,8,9,10,7,10,10,10,10,10,10,70,0,30,9,8,3,1,1,9,6,5,5,5,5,2,10,10,10,0,0,0,3,7,7,9,5,10,8,9,8,9,9,9,4,9,3,3,7,5,5,5,5,5,7,4,10,9,5,0,5,8,1,9,5,10,50,20,5,3,5,25,3,7,1, ,60,3,4,1, ,6,1,1,1,213,1,3,1,2,4,1,3.26E-09,0.023106481,0.060962315,0.077775087
