StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,DistributionChannel,UserLanguage,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,attention_1,CRT1,CRT2,CRT3,sex,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,edu,Geo,Q46,vote.recall,Q49,no_bots,Q54_1,Q114_1,Q114_2,Q114_3,Q114_4,Q114_5,Q114_6,Q114_7,Q114_8,Q114_9,Q114_10,weight,weight_trimmed_0.999,weight_trimmed_0.995,weight_trimmed_0.990
4/24/2020,4/24/2020,0,88,1206,0,4/29/2020,R_2CIht1mQ7jePcdg, , ,email,DE,9,0,8,10,10,9,10,9,6,10,7,7,6,9,8,50,25,25,5,6,5,5,5, , ,1,1,1,1,0,7,9,10,0,4,5,5,5,5,2,5,5,6,6,9,9,9,10,7,8,5,2,6,6,5,0,5,5,1,9,7,5,0,5,6,7,6,6,7,30,30,5, ,10,0,50,900,128,2,55,1,0,2, ,5,1,1,2,4,6,8054, , , , , , , , , , , , , , , , , , 
4/27/2020,4/27/2020,0,100,1633,1,4/27/2020,R_2Ck6E40KHFx9uVl, , ,email,DE,10,0,10,10,10,10,10,10,3,8,8,10,0,10,10,0,100,0,7,5,5,6,2,10,7,1,0,0,0,1,10,8,8,0,1,7,5,8,6,5,6,10,5,5,7,9,9,10,8,9,7,1,5,2,5,1,6,6,0,9,9,5,0,4,5,2,0,9,7,0,30,2,5,9,0,50,"wenn die 3 Minuten Gesamtheit (gesamte Arbeitszeit aller Schwestern) bedeuten, dann 300, ansonsten 900",3,2,54,2,0,1, ,5,1,1,1,11,9,1120,2,2,213,75,2,2,3,4,3,3,3,4,4,3,.156227160914636,.156227160914636,.165869683662606,.196994700572064
4/23/2020,4/24/2020,0,100,1221,1,4/24/2020,R_2Ck6wV2o2hhqKlZ, , ,email,DE,0,10,10,8,10,2,2,6,0,2,6,0,0,7,0,0,0,100,7,10,0,0,0,3,0,0,0,0,0,3,10,10,10,0,0,6,7,8,10,10,7,10,7,8,8,3,9,10,7,10,7,3,8,1,5,0,8,6,1,8,8,0,2,0,3,3,2,7,2,20,10,4,12,9,0,25 Cent,3 Minuten,7 Stunden,1,60,3,2,1, ,2,2,1,1,11,7,6112,3,3,213, ,3,3,1,5,4,1,5,4,5,1,.0187113929813183,.0187113929813183,.0283539157292886,.0594789326387465
4/24/2020,4/24/2020,0,100,1472,1,4/24/2020,R_2CKCiyvjvu3TGlT, , ,email,DE,6,4,10,9,10,10,10,10,4,9,0,0,0,5,7,20,60,20,2,2,5,5,5,10,6,8,6,2,7,0,10,7,10,0,0,0,6,0,4,0,4,7,9,10,5,3,9,9,9,4,6,0,10,1,7,0,10,8,0,8,10,9,0,10,10,0,1,6,10,0,10,5,16,9,0,50,300,4,1,60,3,1,3, ,4,1,1,1,9,9,1220,2,5,213,100,4,5,4,3,1,3,3,2,5,4,.241916146717971,.241916146717971,.251558669465941,.282683686375399
4/26/2020,4/26/2020,0,100,5042,1,4/26/2020,R_2coyYz5ua5ZRfya, , ,anonymous,DE,9,1,9,10,10,8,8,10,1,8,8,3,1,5,4,0,50,50,9,9,0,0,0,10,7,0,0,0,0,9,10,10,6,0,0,9,9,10,9,0,9,1,10,10,10,10,9,10,6,8,8,1,9,8,1,0,1,1,0,9,9,5,0,5,9,0,9,8,9,10,10,4,16,10,0,25,3,7,1,47,3,2,1, ,5,2,1,1,9,8,6952,3,3,213,92,4,2,1,4,4,2,4,4,3,2,.0406983978965435,.0406983978965435,.0503409206445137,.0814659375539716
4/24/2020,4/24/2020,0,100,2126,1,4/24/2020,R_2CpknewKYjXBMGz, , ,email,DE,9,4,8,10,10,10,10,10,3,10,6,9,3,9,7,15,85,0,5,6,0,5,0,7,6,0,0,0,0,2,10,10,10,0,2,5,7,8,7,6,8,9,4,5,6,7,5,5,6,5,7,3,4,4,5,6,7,2,1,9,7,2,0,5,5,1,6,7,8,30,30,6,5,5,0,50,3,7,2,43,1,0,1, ,6,1,1,2,11,9,1170,1,6,213,35,4,3,2,3,3,2,3,3,2,1,.281049668028552,.281049668028552,.290692190776523,.321817207685981
4/24/2020,4/24/2020,0,100,1208,1,4/24/2020,R_2CpmG8SERR1FysI, , ,email,DE,10,0,10,10,10,4,6,10,3,4,5,7,2,4,2,50,50,0,6,8,7,4,2,10,7,0,0,0,0,5,7,7,8,0,6,8,7,7,3,4,8,8,6,6,3,3,1,4,6,4,8,9,6,0,0,5,0,0,6,2,3,0, ,3,4,7,4,0,1,40,40,1,16,3,0,50 Cent,3 Minuten,4 Stunden,1,70,3,4,5, ,7,1,1,1,5,9,1200,2,2,213, ,1,2,2,3,3,2,4,4,3,2,2.03225781476748,2.03225781476748,2.04190033751545,2.07302535442491
4/23/2020,4/23/2020,0,100,3231,1,4/23/2020,R_2CQ9WjytykRlitA, , ,email,DE,3,0,1,9,10,6,6,10,1,7,3,9,4,10,9,92,5,3,4,6,5,6,5,9,8,1,0,0,0,1,10,9,6,0,1,9,6,7,6,8,6,6,6,5,6,8,6,8,4,3,8,6,4,3,2,1,6,4,3,9,8,4,0,4,3,4,6,6,8,10,0,6,12,5,0,50,3,4,1,55,3,2,2, ,5,1,1,2,11,9,1230,1,1,213,20,4,5,4,3,1,4,3,2,5,3,.245007125593479,.245007125593479,.25464964834145,.285774665250908
4/30/2020,4/30/2020,0,100,7427,1,4/30/2020,R_2CQIe39O8VMisS8, , ,anonymous,DE,9,5,7,10,10,8,10,10,0,9,5,7,1,10,10,0,70,30,7,8,1,0,0,10,10,10,0,0,3,1,10,10,10,10,1,9,9,7,8,1,6,10,9,9,8,8,8,10,9,8,6,0,5,0,0,0,5,0,0,10,10,5,0,7,3,0,1,5,10,0,10,3,12,9,0,100,3,4,2,47,3,1,1, ,5,3,1,2,5,3,2602,2,6,213,10,1,1,1,5,5,2,4,4,3,1,3.77572365051484,3.77572365051484,3.78536617326281,3.81649119017227
5/2/2020,5/2/2020,0,87,16276,0,5/3/2020,R_2CqzktXUhVMODTJ, , ,anonymous,DE,7,1,9,9,10,9,9,9,1,9,9,9,7,10,10,0,0,100,7,7,5,5,5,0,0,1,1,0,0,3,9,9,9,0,1,8,8,8,7,7,8,9,7,8,8,8,8,8,8,8,3,7,9,3,5,3,7,5,1,9,9,5,1,7,7,1,8,5,9,30,50,6,14,9,0,25 Cent,900 Minuten,7 Stunden,1,56,2,1,3, ,3,1,1,1,9,9,1160,1,8,213,20,3,2,2,4,4,2,4,4,2,1,.245007125593479,.245007125593479,.25464964834145,.285774665250908
4/27/2020,4/27/2020,0,100,1202,1,4/27/2020,R_2CrbW44LjJOWYDv, , ,email,DE,6,7,3,6,10,10,10,10,0,1,8,7,0,9,8,90,10,0,3,7,0,1,0,6,1,0,0,0,0,2,10,9,9,1,1,5,5,10,8,5,5,10,3,5,4,7,8,7,2,4,8,8,3,3,0,8,1,1,0,10,5,1,0,0,1,2,2,0,6,10,10,7,3,7,0,25,3,7,1,51,2,0,1, ,4,1,1,1,11,9,1090,1,1,213,90,2,3,3,2,3,1,1,3,4,2,.245007125593479,.245007125593479,.25464964834145,.285774665250908
4/23/2020,4/23/2020,0,100,1615,1,4/23/2020,R_2CTBXhYjLSxMOnf, , ,email,DE,10,0,10,10,10,9,9,9,9,9,5,10,5,10,10,0,100,0,3,3,0,0,0,10,10,5,0,0,1,5,10,10,10,0,5,0,10,1,10,0,9,5,5,5,10,9,9,10,8,10,5,0,10,5,5,5,5,5,0,10,0,5,0,8,8,5,5,0,10,10,20,2,5,5,0,50,900,4,2,59,1,1,1, ,1,1,1,2,12,5,5020,3,3,213,0,1,2,3,5,5,1,5,5,2,1,.0120836407238139,.0120836407238139,.0217261634717841,.0528511803812421
4/26/2020,4/26/2020,0,19,1527,0,5/3/2020,R_2CTlSNIiLjDgiyF, , ,anonymous,DE,6,8,7,8,10,9,2,10,0,10,0,7,0,7,7,0,30,70,7,8,0,5,0,10,8,0,0,0,0, , , , , , ,10,9,10,6,10,7,10,6,8,8,10,9,10,8,9,6,2,8, , , , , , ,9,9,4,0,5,5,0,8,6,8,10,10,4,14,10,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020,4/26/2020,0,100,2657,1,4/26/2020,R_2cuxn6j9A6gdN4H, , ,email,DE,7,0,9,10,10,10,10,10,9,10,3,9,1,10,9,95,5,0,2,3,8,4,6,10,9,1,0,0,0,1,10,9,9,0,0,2,2,1,1,5,1,1,7,7,7,6,6,7,8,8,7,2,7,1,2,0,1,6,1,9,7,0,0,2,1,6,7,7,6,10,20,7,11,7,0,50ct,3min,nach 7h,1,56,3,3,1, ,4,1,1,1,6,3,2514,1,6,213,20,4,3,4,3,2,2,4,3,3,4,1.03751012368717,1.03751012368717,1.04715264643514,1.07827766334459
4/26/2020,4/26/2020,0,100,653,1,4/26/2020,R_2Cvb7atUfC7AA70, , ,email,DE,10,2,10,10,10,8,8,9,9,8,9,9,9,7,10,80,0,20,6,4,2,1,0,7,6,0,0,0,1,3,9,8,9,0,3,7,8,8,10,8,9,7,6,7,6,6,8,6,4,6,6,6,6,2,6,0,4,5,0,7,8,0,0,6,6,0,6,6,7,60,60,4,4,1,0,50,100,1,1,62,1,1,5, ,7,2,1,1,7,4,Gmunden,6,3,213,59,3,3,3,4,3,4,3,3,4,3,1.07812801478864,1.07812801478864,1.08777053753661,1.11889555444607
4/24/2020,4/24/2020,0,2,6,0,5/1/2020,R_2CvMONkTYtpsMVO, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020,4/26/2020,0,12,131,0,5/3/2020,R_2CWAT9eqoDulQM4, , ,email,DE, , , , , , , , , , ,9,9,2,8,8, , , ,4,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/29/2020,4/29/2020,0,94,2127,0,5/3/2020,R_2CxOAaWDJusSmGU, , ,email,DE,8,0,10,10,10,7,7,3,1,9,8,10,0,6,7,0,20,80,8,8,3,8,1,7,5,0,0,0,0,7,10,10,10,0,3,1,9,9,9,9,9,9,7,10,5,5,7,9,9,9,0,1,9,6,5,5,8,5,5,10,10,5,0,8,9,10,9,9,10,10,10,4,16,9,0,50,3,4,1,60,3,3,1, ,2,2,1,1,12,4,4055,5,6,213, ,3,3,3,4,3,2,3,3,3,2,.131071405482562,.131071405482562,.140713928230533,.171838945139991
4/30/2020,4/30/2020,0,100,1776,1,4/30/2020,R_2D0R3w41NsgjwJx, , ,anonymous,DE,10,2,10,10,10,10,10,10,10,10,3,5,1,10,10,0,100,0,7,7,0,0,0,7,7,0,0,0,0,5,7,7,8,0,5,10,10,5,7,5,9,10,7,7,8,5,9,10,5,7,5,2,6,5,5,5,5,5,0,7,7,1,4,1,1,5,7,7,5,80,80,3,9,9,0,50,300,4,2,42,3,3,2, ,3,2,1,1,10,4,4840,3,3,213,0,3,3,3,4,2,2,4,4,2,2,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/23/2020,4/23/2020,0,100,2360,1,4/23/2020,R_2D5OV84Is6Jc0sX, , ,email,DE,10,0,5,10,10,10,10,10,5,5,8,10,5,10,10,50,30,20,5,5,0,0,0,5,6,0,0,0,0,0,10,10,10,0,5,7,10,8,5,0,8,8,10,10,10,7,10,8,7,10,7,0,8,2,5,0,10,3,5,7,7,5,0,5,5,0,8,8,10,50,50,4,12,7,0,5030ü,3004,4,2,73,1,0,5, ,6,1,1,1,11,9,1050,5,1,213,0,4,3,4,3,3,2,4,3,2,1,.186290486150853,.186290486150853,.195933008898823,.227058025808281
4/25/2020,4/25/2020,0,1,45,0,5/2/2020,R_2D5oxQ0wVUGAaSG, , ,anonymous,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/24/2020,4/24/2020,0,82,641,0,5/1/2020,R_2D80BBb0lAAB7tZ, , ,email,DE,10,0,6,10,10,7,7,3,0,0, , , , , ,90,5,5,7,8,0,7,0,0,0,0,0,0,0, , , , , , ,6,9,9,9,1,7,8,6,7,8,9,8,10,7,10,6,2,8,0,4,0,4,0,0,9,7,0,0,4,0,6,0,7,3,70,70,3,4,3,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020,4/26/2020,0,45,749,0,5/3/2020,R_2D8lPubrXTQaWNp, , ,email,DE,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,80,20,0,10,10,4,4,4,10,10,10,6,7,5,1, ,10,10, , ,6,7,7,6,7,7,7,10,10,10,10,9,9, , , , ,9,6,7,0,5,7,0,8,6,7,6,6, ,6,7,7,6,60,70,6,1,10,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/26/2020,0,100,232717,1,4/26/2020,R_2dGTW0MdbmAvEMu, , ,email,DE,10,3,9,9,8,4,6,10,1,10,9,10,0,9,10,50,30,20,8,8,0,0,0,7,6,0,0,0,0,8,10,9,10,0,7,10,9,1,1,2,7,8,7,7,7,6,7,6,2,8,8,8,1,2,0,1,2,0,1,8,8,0,0,1,3,6,8,7,7,10,30,3,12,7,0,???,3 min,7 std,1,55,3,2,6,Selbständig,7,1,1,2,4,3,2340,3,3,213,3,2,3,4,4,4,3,3,4,5,3,.0792354899857796,.0792354899857796,.0888780127337498,.120003029643208
4/27/2020,4/27/2020,0,100,1394,1,4/27/2020,R_2dhg1kFhPDr46HE, , ,email,DE,8,1,8,8,9,7,8,7,1,7,7,8,3,9,8,0,30,70,6,7,1,0,0,7,6,0,0,0,0,2,9,9,9,1,2,9,9,3,3,2,3,0,7,8,8,7,9,8,4,7,6,6,7,2,3,1,1,2,0,7,8,4,1,3,4,1,1,4,7,10,10,4,5,9,0,25,3,7,1,60,2,1,1, ,2,1,1,1,12,5,5020,3,3,213,0,2,2,3,5,3,2,5,3,3,2,.0187113929813183,.0187113929813183,.0283539157292886,.0594789326387465
4/24/2020,4/27/2020,0,100,250960,1,4/27/2020,R_2diNrGXCByQkDDd, , ,email,DE,10,0,8,10,10,2,2,10,1,10,2,7,1,10,8,50,50,0,9,8,5,5,5,10,10,2,2,0,2,2,10,10,8,10,0,8,7,10,7,1,10,10,9,9,3,6,8,10,7,4,8,6,9,0,5,5,5,0,5,3,3,0,5,2,0,8,0,0,2,10,40,3,1,8,0,50 Cent,3 Minuten,7 Stunden,2,58,1,2,2, ,4,2,1,1,6,3,3340,2,6,213,0,1,1,1,5,4,1,4,4,3,2,1.29066773426251,1.29066773426251,1.30031025701048,1.33143527391994
4/24/2020,4/24/2020,0,100,2430,1,4/24/2020,R_2diOiTdy8xN9OKL, , ,email,DE,8,1,10,9,10,9,6,8,10,10,7,5,2,8,7,50,50,0,8,8,5,5,8,10,10,5,5,5,6,2,10,9,8,1,5,9,9,10,8,7,8,10,7,7,8,5,8,8,8,9,6,0,10,5,5,5,8,6,5,9,10,9,5,8,7,10,9,8,9,50,50,4,14,8,0,50,900,4,2,65,3,0,5, ,5,1,1,1,6,3,2340,2,2,213,73,1,3,1,2,3,3,2,4,4,2,7.23820913195039,7.23820913195039,7.24785165469837,7.27897667160782
5/3/2020,5/3/2020,0,100,2304,1,5/3/2020,R_2diovtmKw3VdF5x, , ,anonymous,DE,10,2,10,10,10,6,5,10,6,10,10,10,8,10,10,100,0,0,5,8,8,4,0,0,0,5,5,3,5,2,10,10,7,0,0,10,7,9,3,6,6,10,9,7,7,10,10,10,5,6,4,4,4,7,5,0,6,6,0,9,8,4,0,6,4,3,5,2,6,50,30,5,10,9,0,25 cent,3 Minuten,7 Stunden,2,23,1,0,4, ,6,1,1,1,7,9,1060,7,7,213,0,4,5,4,4,3,2,2,4,4,1,19.4516087335993,19.4516087335993,16.3343489122301,11.4076132702434
4/25/2020,4/25/2020,0,97,2079,0,5/2/2020,R_2dj4mGNuaAbnN1k, , ,anonymous,DE,8,2,3,7,10,0,0,10,0,10,0,3,0,7,4,0,0,100,8,8,0,5,0,9,2,0,7,0,2,2,10,10,10,0,2,5,10,7,10,0,10,10,2,7,7,4,7,8,7,6,4,4,8,8,4,2,3,6,0,10,10,3,0,8,9,0,0,7,10,10,10,2,16,9,0,49,3,7,2,46,1,3,2, ,4,1,1,1,11,6,8020,6,3,213,70,4,3,2,4,4,2,4,4,5,2,.2920525918068,.2920525918068,.30169511455477,.332820131464228
4/27/2020,4/27/2020,0,100,3158,1,4/27/2020,R_2dMWE3JgRZ6wVIe, , ,email,DE,9,0,9,10,10,10,10,10,6,9,9,10,1,10,7,0,30,70,4,5,1,0,0,9,4,0,0,0,0,1,10,8,9,0,3,7,7,9,9,6,6,9,4,5,8,8,8,9,7,8,6,0,6,7,3,2,4,9,0,9,5,1,2,3,0,2,8,8,7,40,40,3,11,8,0,25,300,7,2,61,3,3,1, ,6,2,1,1,9,6,8504,3,3,213,0,4,2,4,3,3,2,4,4,4,2,.0120836407238139,.0120836407238139,.0217261634717841,.0528511803812421
4/25/2020,4/25/2020,0,100,2788,1,4/25/2020,R_2DN8PbssMfN2Pdk, , ,anonymous,DE,10,1,7,9,10,8,8,8,0,9,6,10,0,10,9,50,0,50,3,2,0,10,0,6,2,0,0,0,0,7,10,10,10,0,2,5,7,4,6,2,7,8,0,0,3,2,2,1,2,1,10,9,0,6,1,4,1,1,5,7,4,5,1,1,5,6,3,3,6,60,60,4,14,4,0,25,3,7,1,38,1,0,3, ,8,1,1,1,4,9,1090,7,3,213,0,2,4,3,2,2,5,3,2,4,5,8.1251826874395,8.1251826874395,8.13482521018747,8.16595022709693
4/24/2020,4/26/2020,0,8,174356,0,5/3/2020,R_2dNiw4mt2lpS9wQ, , ,email,DE, , , , , , , , , , , , , , , , , , , , ,1,5,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,2,7,1,1,5, , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/25/2020,4/25/2020,0,98,901,0,4/29/2020,R_2dnKLGD8AlO5zpI, , ,email,DE,10,0,10,10,10,10,10,10,5,6,3,8,0,8,10,20,45,35,4,4,1,5,2,5,5,1,1,0,1,1,9,9,9,0,3,7,5,9,9,6,6,9,4,3,6,4,4,7,3,7,8,6,3,3,5,2,7,4,3,10,10,2,0,8,8,0,7,9,7,20,30,2,11,4,0,25 Cent,3 Minuten,7,2,53,1,1,5, ,6,1,1,1,9,9,1100,6,2,213,0,3,2,3,4,1,3,4,3,4,2,.164417631383649,.164417631383649,.174060154131619,.205185171041077
5/2/2020,5/2/2020,0,100,4620,1,5/2/2020,R_2DRDTclwLENqi1R, , ,anonymous,DE,9,7,7,8,10,9,9,9,2,10,7,7,1,9,4,60,30,10,8,8,1,0,0,7,3,0,0,0,0,1,1,8,9,0,2,7,8,6,4,6,9,9,8,9,7,8,8,9,8,9,2,2,7,6,2,3,2,1,0,8,7,1,0,2,6,3,6,4,6,70,70,3,11,9,0,50,300,7,1,57,3,3,1, ,4,1,1,1,11,9,1060,8,8,213,13,4,4,4,5,4,3,5,4,3,2, , , , 
4/23/2020,4/24/2020,0,100,75722,1,4/24/2020,R_2dtodEzYouzJyll, , ,email,DE,10,0,10,10,10,8,8,8,8,9,4,4,5,6,7,20,50,30,8,8,5,5,5,7,6,5,5,5,5,3,2,6,5,2,2,5,6,10,10,5,8,8,8,8,7,8,8,8,7,7,6,3,7,5,5,5,5,5,5,8,8,5,5,5,5,7,5,7,7,50,40,6,16,9,0,50,3,4,1,66,3,1,5, ,3,1,1,1,11,9,1150,1,1,213,0,2,2,2,4,4,2,4,4,2,4,.324561744217139,.324561744217139,.334204266965109,.365329283874567
4/24/2020,4/24/2020,0,1,2303,0,5/1/2020,R_2dTps3La7ecqV4g, , ,anonymous,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/23/2020,0,100,944,1,4/23/2020,R_2DUf2zLu1NrS5i2, , ,email,DE,8,0,9,10,10,10,10,10,2,8,10,10,2,10,8,40,0,60,10,8,0,0,0,7,1,0,0,0,0,2,10,10,10,0,0,5,5,5,5,5,5,5,9,10,8,8,10,10,8,9,5,3,9,2,1,2,2,2,0,10,8,0,0,3,2,0,0,2,9,20,20,3,11,10,0,50,3,7,1,42,2,0,6, ,4,1,1,1,11,6,8010,5,5,213,10,2,2,2,5,4,2,5,5,2,1,.285088139536935,.285088139536935,.294730662284905,.325855679194363
5/3/2020,5/3/2020,0,99,4788,0,5/3/2020,R_2DV5GLREajH0WVR, , ,anonymous,DE,2,2,2,9,10,6,7,7,0,10,3,9,3,8,10,0,30,70,5,7,0,5,0,5,0,0,0,0,0,0,10,10,8,0,1,3,6,8,6,7,8,9,9,9,7,5,6,7,8,3,3,4,7,2,5,2,7,2,0,7,5,5,2,5,5,3,5,7,5,70,70,2,10,9,0,25,3,7,1,22,2,0,4, ,6,1,1,1,10,9,1080,2,2,213,0,1,2,2,4,3,2,4,3,4,1,.643201325012869,.643201325012869,.652843847760839,.683968864670297
4/24/2020,4/24/2020,0,98,733,0,4/29/2020,R_2dWqLfpWzf05XZw, , ,email,DE,10,0,10,10,10,6,8,10,3,10,6,10,4,8,9,90,5,5,7,10,0,0,0,9,2,0,0,0,0,0,9,8,6,2,4,8,8,8,4,1,5,6,9,10,10,9,9,10,4,10,4,0,8,6,6,3,5,7,0,8,6,3,0,5,6,3,7,9,7,20,10,4,10,10,0,50,300,2,1,30,2,0,6,politiker,1,1,1,1,11,9,1170,5,5,213,21,4,2,3,4,3,2,5,4,3,2,.348489767307543,.348489767307543,.358132290055513,.389257306964971
4/24/2020,4/24/2020,0,8,192,0,5/1/2020,R_2dWTRxTSQifJ9XT, , ,email,DE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,3,1,1,5,1,2, , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/23/2020,4/23/2020,0,100,682,1,4/23/2020,R_2DXIujiikAUGFqQ, , ,email,DE,9,2,2,0,0,9,9,9,0,6,4,7,0,7,9,0,40,60,10,10,3,2,1,3,3,0,0,0,0,5,10,10,3,0,4,9,9,6,4,0,0,0,9,10,8,8,9,10,4,10,6,0,6,1,1,0,3,0,0,9,9,6,0, , ,0,6,6,6,10,10,0,8,5,0,50,300,7,1,62,2,0,1, ,2,1,1,2,12,9,1050,2,3,213,16,3,3,2,4,4,1,2,4,5,1,.241916146717971,.241916146717971,.251558669465941,.282683686375399
4/25/2020,4/25/2020,0,99,3430,0,5/2/2020,R_2dxVaeCn1IMysiq, , ,anonymous,DE,7,6,10,10,10,7,7,8,4,6,2,1,0,7,3,70,25,5,4,6,8,6,6,10,7,3,0,0,0,4,7,7,7,2,4,9,6,9,8,2,8,9,3,4,8,7,7,9,5,8,7,4,6,3,3,2,5,4,2,8,7,0,0,0,0,4,0,0,3,40,40,7,2,5,0,25,3,7,1,25,1,0,1, ,5,2,1,1,10,9,1010,1,1,213, ,4,4,4,4,3,4,4,3,4,4,.651419551597933,.651419551597933,.661062074345903,.692187091255361
4/24/2020,4/26/2020,0,100,186743,1,4/26/2020,R_2DYO0ES0p1OI3og, , ,email,DE,6,2,7,9,10,9,8,8,6,7,7,7,2,7,9,0,50,50,8,7,8,5,5,10,10,1,0,0,0,1,10,10,9,0,0,5,7,8,8,3,3,1,8,8,7,5,8,9,4,9,8,2,6,5,5,1,5,5,1,10,9,5,1,7,7,2,7,7,7,10,10,7,16,8,0,25,3,7,1,79,3,2,5, ,4,1,1,1,11,2,9300,8,8,213,0,3,3,1,4,3,1,4,4,3,1, , , , 
4/23/2020,4/23/2020,0,100,1539,1,4/23/2020,R_2dzFEpsB7mMLApt, , ,email,DE,1,8,1,10,10,5,7,7,7,10,0,0,0,5,0,100,0,0,3,6,9,7,5,9,8,7,10,10,7,5,5,5,5,5,6,7,5,8,7,5,5,5,8,7,6,6,6,9,7,6,7,6,6,8,5,6,5,5,6,4,4,4,5,5,5,4,5,5,5,50,50,9,3,8,0,50,3,4,2,40,3,2,1, ,6,1,1,1,10,9,1210,4,4,213,50,2,4,2,4,2,3,3,3,5,3,.650189725154945,.650189725154945,.659832247902916,.690957264812374
4/28/2020,4/28/2020,0,100,1546,1,4/28/2020,R_2dzIMDuLoVZLO2q, , ,email,DE,9,0,9,10,10,10,10,10,1,9,9,9,0,9,10,0,30,70,5,7,0,0,0,10,8,0,0,0,0,0,10,10,10,0,0,5,6,7,5,3,7,10,9,9,8,7,9,10,7,9,6,0,6,2,5,2,0,1,0,9,7,0,0,5,2,0,2,5,7,20,20,6,9,8,0,25,3,7,1,56,2,0,1, ,2,1,1,2,12,3,2103,1,1,213,0,2,2,3,4,4,2,4,4,3,2,.245007125593479,.245007125593479,.25464964834145,.285774665250908
4/23/2020,4/23/2020,0,98,1071,0,4/29/2020,R_2dzN4LFxQciq6Bz, , ,email,DE,10,0,10,10,10,10,10,10,6,9,10,3,2,10,10,20,30,50,3,5,0,0,0,5,0,0,0,0,0,5,10,10,10,0,2,1,10,10,10,5,8,9,6,6,7,8,7,8,8,7,5,3,6,0,0,0,1,0,7,7,5,5,2,5,5,2,7,7,7,70,70,2,14,8,0,50, , ,2,49,3,0,1, ,4,1,1,1,11,9,1130,3,3,213,0,4,4,3,3,2,2,5,3,3,3,.0214639911921454,.0214639911921454,.0311065139401156,.0622315308495736
4/23/2020,4/23/2020,0,18,285,0,4/30/2020,R_2dzu97nDRZpUH0M, , ,email,DE, , , , , , , , , , ,3,5,4,4,5,80,20,0, , ,7,6,4,9,9, , , , , , , , , , , , , , , , , , , ,3,6,7,7, , , , ,8, , , , , , ,4,4,5,6,4,3,6,6,3,3, , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
