subId,country,check_selfrep,check_voting,age,education,subj_SES,pol_ideology,religiosity,argument,gender_recode,race_recode,exclude_behav,dimension,dilemma,behav,support,avg_trust,taskOrder
402,ASDF2,1,1,33,4,6,7,7,Non-Utilitarian,Male,White,0,IB,medicine,Utilitarian,6,NA,self-rep
403,ASDF2,1,1,32,5,8,4,4,Utilitarian,Female,Other,0,IB,ppe,NA,2,2.5,behav
403,ASDF2,1,1,32,5,8,4,4,Utilitarian,Female,Other,0,IB,medicine,NA,1,4.5,behav
403,ASDF2,1,1,32,5,8,4,4,Utilitarian,Female,Other,0,IH,lockdown,Non-Utilitarian,3,NA,behav
404,ASDF2,1,1,32,2,2,2,1,Non-Utilitarian,Male,White,0,IH,tracing,NA,1,4.5,behav
404,ASDF2,1,0,32,2,2,2,1,Non-Utilitarian,Male,White,0,IH,ventilator,NA,2,5,behav
404,ASDF2,1,1,32,2,2,2,1,Non-Utilitarian,Male,White,0,IB,ppe,Non-Utilitarian,3,NA,behav
405,ASDF2,1,1,33,4,9,5,6,Non-Utilitarian,Male,White,0,IB,ppe,NA,2,5.5,self-rep
405,ASDF2,1,1,33,4,9,5,6,Non-Utilitarian,Male,White,0,IB,medicine,NA,2,5.5,self-rep
405,ASDF2,1,1,33,4,9,5,6,Non-Utilitarian,Male,White,0,IH,tracing,Non-Utilitarian,2,NA,self-rep
406,ASDF2,1,1,21,1,1,4,2,Non-Utilitarian,Female,Other,0,IB,ppe,NA,3,4,behav
406,ASDF2,1,1,21,1,1,4,2,Non-Utilitarian,Female,Other,0,IH,ventilator,Non-Utilitarian,2,NA,behav
406,ASDF2,1,1,21,1,1,4,2,Non-Utilitarian,Female,Other,0,IB,medicine,NA,3,5,behav
407,ASDF2,1,1,37,4,9,1,1,Utilitarian,Female,White,0,IB,ppe,NA,7,6,self-rep
407,ASDF2,1,1,37,4,9,1,1,Utilitarian,Female,White,0,IH,lockdown,Non-Utilitarian,1,NA,self-rep
407,ASDF2,1,1,37,4,9,1,1,Utilitarian,Female,White,0,IB,medicine,NA,7,6,self-rep
408,ASDF2,1,0,54,4,3,4,4,Utilitarian,Female,White,0,IH,lockdown,Non-Utilitarian,2,NA,behav
408,ASDF2,1,1,54,4,3,4,4,Utilitarian,Female,White,0,IB,ppe,NA,1,4,behav
408,ASDF2,1,1,54,4,3,4,4,Utilitarian,Female,White,0,IB,medicine,NA,1,4,behav
409,ASDF2,1,1,27,5,1,3,4,Utilitarian,Female,Other,0,IH,ventilator,Non-Utilitarian,2,NA,self-rep
409,ASDF2,1,1,27,5,1,3,4,Utilitarian,Female,Other,0,IB,medicine,NA,2,2,self-rep
409,ASDF2,1,1,27,5,1,3,4,Utilitarian,Female,Other,0,IB,ppe,NA,2,2.5,self-rep
410,ASDF2,1,1,31,4,1,3,1,Utilitarian,Female,Asian,0,IH,ventilator,Non-Utilitarian,2,NA,behav
410,ASDF2,1,1,31,4,1,3,1,Utilitarian,Female,Asian,0,IB,medicine,NA,3,5,behav
410,ASDF2,1,1,31,4,1,3,1,Utilitarian,Female,Asian,0,IB,ppe,NA,3,5,behav
411,ASDF2,1,1,19,1,1,4,1,Non-Utilitarian,Male,Asian,0,IB,ppe,NA,4,5,behav
411,ASDF2,1,1,19,1,1,4,1,Non-Utilitarian,Male,Asian,0,IH,lockdown,Utilitarian,4,NA,behav
411,ASDF2,1,1,19,1,1,4,1,Non-Utilitarian,Male,Asian,0,IB,medicine,NA,5,6,behav
412,ASDF2,1,0,43,4,7,4,3,Utilitarian,Female,Other,0,IB,medicine,Non-Utilitarian,3,NA,self-rep
412,ASDF2,1,1,43,4,7,4,3,Utilitarian,Female,Other,0,IH,ventilator,NA,1,3,self-rep
412,ASDF2,1,1,43,4,7,4,3,Utilitarian,Female,Other,0,IH,lockdown,NA,3,3,self-rep
413,ASDF2,1,1,63,5,1,5,2,Utilitarian,Male,Other,0,IH,tracing,NA,7,5,behav
413,ASDF2,1,1,63,5,1,5,2,Utilitarian,Male,Other,0,IB,ppe,Non-Utilitarian,1,NA,behav
413,ASDF2,1,1,63,5,1,5,2,Utilitarian,Male,Other,0,IH,ventilator,NA,4,1,behav
414,ASDF2,1,1,20,2,8,4,7,Utilitarian,Female,Asian,0,IB,ppe,NA,3,5,self-rep
414,ASDF2,0,1,20,2,8,4,7,Utilitarian,Female,Asian,0,IH,ventilator,Non-Utilitarian,2,NA,self-rep
414,ASDF2,1,1,20,2,8,4,7,Utilitarian,Female,Asian,0,IB,medicine,NA,3,5,self-rep
415,ASDF2,1,1,24,1,2,1,1,Non-Utilitarian,Female,White,0,IB,ppe,NA,5,5,self-rep
415,ASDF2,1,1,24,1,2,1,1,Non-Utilitarian,Female,White,0,IH,tracing,Non-Utilitarian,3,NA,self-rep
415,ASDF2,1,1,24,1,2,1,1,Non-Utilitarian,Female,White,0,IB,medicine,NA,5,5,self-rep
416,ASDF2,1,1,25,1,1,2,2,Non-Utilitarian,Other,Other,0,IB,ppe,NA,4,3.5,self-rep
416,ASDF2,1,1,25,1,1,2,2,Non-Utilitarian,Other,Other,0,IH,tracing,Non-Utilitarian,2,NA,self-rep
416,ASDF2,1,1,25,1,1,2,2,Non-Utilitarian,Other,Other,0,IB,medicine,NA,4,3,self-rep
417,ASDF2,1,1,20,2,6,5,2,Non-Utilitarian,Male,White,0,IH,ventilator,NA,3,4.5,behav
417,ASDF2,1,1,20,2,6,5,2,Non-Utilitarian,Male,White,0,IH,lockdown,NA,3,5,behav
417,ASDF2,1,1,20,2,6,5,2,Non-Utilitarian,Male,White,0,IB,ppe,Non-Utilitarian,2,NA,behav
418,ASDF2,1,1,43,4,7,5,4,Non-Utilitarian,Female,White,0,IH,ventilator,NA,3,6,self-rep
418,ASDF2,1,1,43,4,7,5,4,Non-Utilitarian,Female,White,0,IB,ppe,Non-Utilitarian,2,NA,self-rep
418,ASDF2,1,1,43,4,7,5,4,Non-Utilitarian,Female,White,0,IH,tracing,NA,5,3,self-rep
419,ASDF2,1,1,60,5,5,2,2,Utilitarian,Female,White,0,IH,ventilator,NA,1,1,self-rep
419,ASDF2,1,0,60,5,5,2,2,Utilitarian,Female,White,0,IB,medicine,Utilitarian,7,NA,self-rep
419,ASDF2,1,1,60,5,5,2,2,Utilitarian,Female,White,0,IH,tracing,NA,1,1,self-rep
420,ASDF2,1,1,23,4,2,1,2,Utilitarian,Male,Asian,0,IH,ventilator,NA,3,4,behav
420,ASDF2,1,1,23,4,2,1,2,Utilitarian,Male,Asian,0,IH,lockdown,NA,2,2,behav
420,ASDF2,1,1,23,4,2,1,2,Utilitarian,Male,Asian,0,IB,ppe,Utilitarian,6,NA,behav
421,ASDF2,1,1,19,1,7,2,5,Non-Utilitarian,Female,White,0,IH,tracing,NA,2,5.5,self-rep
421,ASDF2,1,1,19,1,7,2,5,Non-Utilitarian,Female,White,0,IB,medicine,Utilitarian,6,NA,self-rep
421,ASDF2,1,1,19,1,7,2,5,Non-Utilitarian,Female,White,0,IH,ventilator,NA,5,5,self-rep
422,ASDF2,1,1,29,3,8,4,1,Utilitarian,Female,White,0,IH,tracing,NA,3,1.5,behav
422,ASDF2,1,1,29,3,8,4,1,Utilitarian,Female,White,0,IB,medicine,Utilitarian,6,NA,behav
422,ASDF2,1,1,29,3,8,4,1,Utilitarian,Female,White,0,IH,ventilator,NA,4,4,behav
423,ASDF2,1,1,37,4,7,2,1,Non-Utilitarian,Male,White,0,IB,medicine,NA,1,4.5,behav
423,ASDF2,1,1,37,4,7,2,1,Non-Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,7,NA,behav
423,ASDF2,1,1,37,4,7,2,1,Non-Utilitarian,Male,White,0,IB,ppe,NA,1,4.5,behav
424,ASDF2,1,1,24,5,8,1,1,Non-Utilitarian,Female,White,0,IB,medicine,NA,2,4.5,self-rep
424,ASDF2,1,1,24,5,8,1,1,Non-Utilitarian,Female,White,0,IH,ventilator,Utilitarian,6,NA,self-rep
424,ASDF2,1,1,24,5,8,1,1,Non-Utilitarian,Female,White,0,IB,ppe,NA,2,4.5,self-rep
425,ASDF2,1,1,48,2,4,4,6,Utilitarian,Female,White,0,IB,ppe,Non-Utilitarian,3,NA,behav
425,ASDF2,1,1,48,2,4,4,6,Utilitarian,Female,White,0,IH,ventilator,NA,3,4,behav
425,ASDF2,1,1,48,2,4,4,6,Utilitarian,Female,White,0,IH,tracing,NA,5,5,behav
426,ASDF2,1,1,23,4,5,2,4,Non-Utilitarian,Female,Other,1,IH,lockdown,Non-Utilitarian,3,NA,self-rep
426,ASDF2,1,1,23,4,5,2,4,Non-Utilitarian,Female,Other,1,IB,medicine,NA,5,4,self-rep
426,ASDF2,1,0,23,4,5,2,4,Non-Utilitarian,Female,Other,1,IB,ppe,NA,2,4.5,self-rep
427,ASDF2,1,1,55,2,10,4,4,Non-Utilitarian,Female,White,0,IB,ppe,NA,1,7,behav
427,ASDF2,1,1,55,2,10,4,4,Non-Utilitarian,Female,White,0,IB,medicine,NA,1,7,behav
427,ASDF2,1,1,55,2,10,4,4,Non-Utilitarian,Female,White,0,IH,ventilator,Non-Utilitarian,1,NA,behav
428,ASDF2,1,1,22,4,1,3,4,Non-Utilitarian,Female,Other,0,IB,ppe,NA,3,5.5,behav
428,ASDF2,1,1,22,4,1,3,4,Non-Utilitarian,Female,Other,0,IH,tracing,Non-Utilitarian,3,NA,behav
428,ASDF2,1,1,22,4,1,3,4,Non-Utilitarian,Female,Other,0,IB,medicine,NA,3,4,behav
429,ASDF2,1,1,34,5,7,1,4,Utilitarian,Female,White,0,IB,medicine,NA,1,4,self-rep
429,ASDF2,0,1,34,5,7,1,4,Utilitarian,Female,White,0,IB,ppe,NA,1,4,self-rep
429,ASDF2,1,1,34,5,7,1,4,Utilitarian,Female,White,0,IH,ventilator,Utilitarian,7,NA,self-rep
430,ASDF2,1,1,53,4,10,1,5,Utilitarian,Female,White,0,IH,tracing,NA,1,2,behav
430,ASDF2,1,0,53,4,10,1,5,Utilitarian,Female,White,0,IB,ppe,Utilitarian,2,NA,behav
430,ASDF2,1,1,53,4,10,1,5,Utilitarian,Female,White,0,IH,ventilator,NA,1,1.5,behav
431,ASDF2,1,1,47,2,5,4,4,Utilitarian,Female,White,0,IB,medicine,Non-Utilitarian,2,NA,behav
431,ASDF2,1,1,47,2,5,4,4,Utilitarian,Female,White,0,IH,ventilator,NA,5,4,behav
431,ASDF2,1,1,47,2,5,4,4,Utilitarian,Female,White,0,IH,lockdown,NA,2,4.5,behav
432,ASDF2,1,1,19,2,2,4,4,Utilitarian,Male,Asian,0,IH,ventilator,NA,4,3.5,behav
432,ASDF2,1,1,19,2,2,4,4,Utilitarian,Male,Asian,0,IB,ppe,Utilitarian,5,NA,behav
432,ASDF2,1,1,19,2,2,4,4,Utilitarian,Male,Asian,0,IH,tracing,NA,4,4,behav
433,ASDF2,1,1,20,4,2,2,6,Non-Utilitarian,Female,White,0,IB,medicine,Utilitarian,6,NA,self-rep
433,ASDF2,1,0,20,4,2,2,6,Non-Utilitarian,Female,White,0,IH,lockdown,NA,2,6.5,self-rep
433,ASDF2,1,1,20,4,2,2,6,Non-Utilitarian,Female,White,0,IH,ventilator,NA,1,6.5,self-rep
434,ASDF2,1,1,31,4,1,4,4,Non-Utilitarian,Male,White,1,IB,ppe,Utilitarian,6,NA,behav
434,ASDF2,1,1,31,4,1,4,4,Non-Utilitarian,Male,White,1,IH,ventilator,NA,1,5.5,behav
434,ASDF2,1,1,31,4,1,4,4,Non-Utilitarian,Male,White,1,IH,tracing,NA,1,5.5,behav
435,ASDF2,1,0,34,4,9,1,7,Utilitarian,Female,White,0,IH,ventilator,Utilitarian,7,NA,behav
435,ASDF2,1,1,34,4,9,1,7,Utilitarian,Female,White,0,IB,ppe,NA,7,7,behav
435,ASDF2,1,1,34,4,9,1,7,Utilitarian,Female,White,0,IB,medicine,NA,7,6.5,behav
436,ASDF2,1,1,19,2,1,5,1,Utilitarian,Male,Other,0,IB,ppe,NA,2,4.5,behav
436,ASDF2,1,1,19,2,1,5,1,Utilitarian,Male,Other,0,IB,medicine,NA,2,5,behav
436,ASDF2,1,1,19,2,1,5,1,Utilitarian,Male,Other,0,IH,lockdown,Utilitarian,7,NA,behav
437,ASDF2,1,1,36,5,9,1,6,Non-Utilitarian,Female,White,0,IB,medicine,Utilitarian,7,NA,self-rep
437,ASDF2,1,1,36,5,9,1,6,Non-Utilitarian,Female,White,0,IH,lockdown,NA,2,6,self-rep
437,ASDF2,1,1,36,5,9,1,6,Non-Utilitarian,Female,White,0,IH,ventilator,NA,1,7,self-rep
438,ASDF2,1,1,43,1,5,2,4,Utilitarian,Male,White,0,IH,tracing,Utilitarian,6,NA,behav
438,ASDF2,1,1,43,1,5,2,4,Utilitarian,Male,White,0,IB,medicine,NA,7,4.5,behav
438,ASDF2,1,1,43,1,5,2,4,Utilitarian,Male,White,0,IB,ppe,NA,5,4.5,behav
439,ASDF2,1,1,27,4,6,4,1,Utilitarian,Male,Other,0,IB,ppe,Utilitarian,6,NA,behav
439,ASDF2,1,1,27,4,6,4,1,Utilitarian,Male,Other,0,IH,lockdown,NA,2,1,behav
439,ASDF2,1,1,27,4,6,4,1,Utilitarian,Male,Other,0,IH,ventilator,NA,2,5.5,behav
440,ASDF2,1,1,25,4,2,1,3,Utilitarian,Other,White,0,IH,tracing,NA,1,2,self-rep
440,ASDF2,1,1,25,4,2,1,3,Utilitarian,Other,White,0,IH,ventilator,NA,2,4,self-rep
440,ASDF2,1,1,25,4,2,1,3,Utilitarian,Other,White,0,IB,ppe,Utilitarian,5,NA,self-rep
441,ASDF2,1,1,35,3,6,4,5,Utilitarian,Female,Other,0,IH,lockdown,Non-Utilitarian,2,NA,behav
441,ASDF2,1,1,35,3,6,4,5,Utilitarian,Female,Other,0,IB,ppe,NA,3,4.5,behav
441,ASDF2,1,1,35,3,6,4,5,Utilitarian,Female,Other,0,IB,medicine,NA,5,4.5,behav
442,ASDF2,1,1,27,3,4,7,1,Non-Utilitarian,Female,White,0,IH,lockdown,Non-Utilitarian,2,NA,self-rep
442,ASDF2,1,1,27,3,4,7,1,Non-Utilitarian,Female,White,0,IB,ppe,NA,3,3.5,self-rep
442,ASDF2,1,1,27,3,4,7,1,Non-Utilitarian,Female,White,0,IB,medicine,NA,2,4,self-rep
443,ASDF2,0,1,23,3,2,5,6,Utilitarian,Female,Asian,0,IH,lockdown,NA,3,2,self-rep
443,ASDF2,1,0,23,3,2,5,6,Utilitarian,Female,Asian,0,IB,medicine,Utilitarian,5,NA,self-rep
443,ASDF2,1,1,23,3,2,5,6,Utilitarian,Female,Asian,0,IH,ventilator,NA,2,3,self-rep
444,ASDF2,1,1,21,2,6,3,1,Non-Utilitarian,Male,Asian,0,IH,tracing,Non-Utilitarian,4,NA,self-rep
444,ASDF2,1,1,21,2,6,3,1,Non-Utilitarian,Male,Asian,0,IB,ppe,NA,7,4.5,self-rep
444,ASDF2,1,0,21,2,6,3,1,Non-Utilitarian,Male,Asian,0,IB,medicine,NA,5,5,self-rep
445,ASDF2,1,1,22,4,2,2,2,Non-Utilitarian,Female,Black,0,IB,ppe,NA,6,3.5,self-rep
445,ASDF2,1,1,22,4,2,2,2,Non-Utilitarian,Female,Black,0,IB,medicine,NA,3,4.5,self-rep
445,ASDF2,1,1,22,4,2,2,2,Non-Utilitarian,Female,Black,0,IH,ventilator,Non-Utilitarian,1,NA,self-rep
446,ASDF2,1,1,52,5,10,5,4,Utilitarian,Male,Asian,0,IB,medicine,NA,1,3.5,self-rep
446,ASDF2,0,1,52,5,10,5,4,Utilitarian,Male,Asian,0,IH,lockdown,Utilitarian,6,NA,self-rep
446,ASDF2,1,1,52,5,10,5,4,Utilitarian,Male,Asian,0,IB,ppe,NA,1,3,self-rep
447,ASDF2,1,0,40,5,10,1,7,Non-Utilitarian,Male,White,0,IB,ppe,Non-Utilitarian,7,NA,behav
447,ASDF2,1,1,40,5,10,1,7,Non-Utilitarian,Male,White,0,IH,ventilator,NA,7,7,behav
447,ASDF2,0,1,40,5,10,1,7,Non-Utilitarian,Male,White,0,IH,lockdown,NA,7,7,behav
448,ASDF2,1,1,77,5,5,1,2,Utilitarian,Female,White,0,IB,medicine,NA,1,2.5,self-rep
448,ASDF2,1,1,77,5,5,1,2,Utilitarian,Female,White,0,IH,lockdown,Non-Utilitarian,1,NA,self-rep
448,ASDF2,1,1,77,5,5,1,2,Utilitarian,Female,White,0,IB,ppe,NA,3,5,self-rep
449,ASDF2,1,1,20,2,3,5,1,Utilitarian,Male,White,0,IB,medicine,Utilitarian,3,NA,behav
449,ASDF2,1,1,20,2,3,5,1,Utilitarian,Male,White,0,IH,lockdown,NA,2,3.5,behav
449,ASDF2,1,1,20,2,3,5,1,Utilitarian,Male,White,0,IH,ventilator,NA,5,4,behav
450,ASDF2,1,1,34,5,10,4,7,Utilitarian,Male,Black,0,IB,medicine,Utilitarian,1,NA,behav
450,ASDF2,0,1,34,5,10,4,7,Utilitarian,Male,Black,0,IH,ventilator,NA,1,1,behav
450,ASDF2,1,1,34,5,10,4,7,Utilitarian,Male,Black,0,IH,lockdown,NA,1,1,behav
451,ASDF2,1,1,40,5,9,1,5,Non-Utilitarian,Female,White,0,IH,lockdown,Utilitarian,3,NA,self-rep
451,ASDF2,1,1,40,5,9,1,5,Non-Utilitarian,Female,White,0,IB,medicine,NA,2,5.5,self-rep
451,ASDF2,1,0,40,5,9,1,5,Non-Utilitarian,Female,White,0,IB,ppe,NA,2,6.5,self-rep
452,ASDF2,1,1,30,4,8,2,1,Non-Utilitarian,Male,White,0,IB,medicine,Utilitarian,4,NA,behav
452,ASDF2,1,0,30,4,8,2,1,Non-Utilitarian,Male,White,0,IH,ventilator,NA,1,5.5,behav
452,ASDF2,1,1,30,4,8,2,1,Non-Utilitarian,Male,White,0,IH,lockdown,NA,1,5.5,behav
453,ASDF2,1,1,24,5,4,1,3,Utilitarian,Female,Other,0,IB,ppe,NA,7,7,behav
453,ASDF2,1,1,24,5,4,1,3,Utilitarian,Female,Other,0,IH,ventilator,Non-Utilitarian,1,NA,behav
453,ASDF2,1,1,24,5,4,1,3,Utilitarian,Female,Other,0,IB,medicine,NA,7,7,behav
454,ASDF2,1,1,26,5,2,3,1,Non-Utilitarian,Female,White,0,IB,medicine,NA,6,3,self-rep
454,ASDF2,1,1,26,5,2,3,1,Non-Utilitarian,Female,White,0,IB,ppe,NA,6,3,self-rep
454,ASDF2,1,1,26,5,2,3,1,Non-Utilitarian,Female,White,0,IH,tracing,Non-Utilitarian,2,NA,self-rep
455,ASDF2,1,1,23,1,4,1,1,Non-Utilitarian,Female,Other,0,IH,lockdown,Non-Utilitarian,1,NA,self-rep
455,ASDF2,1,1,23,1,4,1,1,Non-Utilitarian,Female,Other,0,IB,medicine,NA,1,7,self-rep
455,ASDF2,1,1,23,1,4,1,1,Non-Utilitarian,Female,Other,0,IB,ppe,NA,4,7,self-rep
456,ASDF2,1,1,29,5,6,4,1,Utilitarian,Male,White,0,IB,ppe,NA,1,6,self-rep
456,ASDF2,1,1,29,5,6,4,1,Utilitarian,Male,White,0,IB,medicine,NA,1,6,self-rep
456,ASDF2,1,0,29,5,6,4,1,Utilitarian,Male,White,0,IH,lockdown,Non-Utilitarian,2,NA,self-rep
457,ASDF2,1,0,23,3,4,4,2,Utilitarian,Female,White,0,IB,medicine,Utilitarian,5,NA,behav
457,ASDF2,1,1,23,3,4,4,2,Utilitarian,Female,White,0,IH,ventilator,NA,2,4,behav
457,ASDF2,1,1,23,3,4,4,2,Utilitarian,Female,White,0,IH,lockdown,NA,2,4,behav
458,ASDF2,1,1,52,2,6,2,1,Utilitarian,Female,White,0,IH,lockdown,NA,3,3.5,self-rep
458,ASDF2,1,1,52,2,6,2,1,Utilitarian,Female,White,0,IH,ventilator,NA,1,2,self-rep
458,ASDF2,1,1,52,2,6,2,1,Utilitarian,Female,White,0,IB,medicine,Utilitarian,2,NA,self-rep
459,ASDF2,1,1,26,3,1,1,2,Utilitarian,Female,White,0,IH,ventilator,NA,1,3,self-rep
459,ASDF2,1,1,26,3,1,1,2,Utilitarian,Female,White,0,IB,medicine,Utilitarian,1,NA,self-rep
459,ASDF2,1,1,26,3,1,1,2,Utilitarian,Female,White,0,IH,lockdown,NA,1,1,self-rep
460,ASDF2,1,1,68,2,7,4,5,Utilitarian,Male,White,0,IB,medicine,Non-Utilitarian,2,NA,behav
460,ASDF2,1,1,68,2,7,4,5,Utilitarian,Male,White,0,IH,lockdown,NA,7,5.5,behav
460,ASDF2,1,1,68,2,7,4,5,Utilitarian,Male,White,0,IH,ventilator,NA,2,4.5,behav
461,ASDF2,1,1,38,4,7,2,1,Utilitarian,Male,Asian,0,IB,ppe,Utilitarian,4,NA,self-rep
461,ASDF2,1,1,38,4,7,2,1,Utilitarian,Male,Asian,0,IH,tracing,NA,4,4,self-rep
461,ASDF2,1,1,38,4,7,2,1,Utilitarian,Male,Asian,0,IH,ventilator,NA,1,4.5,self-rep
462,ASDF2,1,1,29,4,8,4,2,Utilitarian,Female,White,0,IH,ventilator,NA,7,5,behav
462,ASDF2,1,1,29,4,8,4,2,Utilitarian,Female,White,0,IH,tracing,NA,6,2.5,behav
462,ASDF2,1,1,29,4,8,4,2,Utilitarian,Female,White,0,IB,ppe,Non-Utilitarian,1,NA,behav
463,ASDF2,1,1,38,4,5,1,1,Non-Utilitarian,Male,White,0,IB,ppe,NA,7,5.5,behav
463,ASDF2,1,1,38,4,5,1,1,Non-Utilitarian,Male,White,0,IB,medicine,NA,7,5.5,behav
463,ASDF2,1,1,38,4,5,1,1,Non-Utilitarian,Male,White,0,IH,lockdown,Non-Utilitarian,3,NA,behav
464,ASDF2,1,1,32,5,5,1,6,Non-Utilitarian,Male,White,0,IH,lockdown,Non-Utilitarian,1,NA,self-rep
464,ASDF2,1,1,32,5,5,1,6,Non-Utilitarian,Male,White,0,IB,medicine,NA,7,1,self-rep
464,ASDF2,1,1,32,5,5,1,6,Non-Utilitarian,Male,White,0,IB,ppe,NA,7,3.5,self-rep
465,ASDF2,1,1,22,4,8,3,1,Utilitarian,Female,Asian,0,IH,ventilator,NA,2,3,behav
465,ASDF2,1,1,22,4,8,3,1,Utilitarian,Female,Asian,0,IH,lockdown,NA,1,1,behav
465,ASDF2,1,1,22,4,8,3,1,Utilitarian,Female,Asian,0,IB,medicine,Utilitarian,6,NA,behav
466,ASDF2,0,1,57,4,7,3,1,Utilitarian,Other,White,0,IH,ventilator,NA,1,1,self-rep
466,ASDF2,1,1,57,4,7,3,1,Utilitarian,Other,White,0,IH,lockdown,NA,1,1,self-rep
466,ASDF2,1,1,57,4,7,3,1,Utilitarian,Other,White,0,IB,medicine,Non-Utilitarian,2,NA,self-rep
467,ASDF2,1,1,25,4,5,2,3,Non-Utilitarian,Female,Asian,0,IB,medicine,Utilitarian,3,NA,behav
467,ASDF2,1,1,25,4,5,2,3,Non-Utilitarian,Female,Asian,0,IH,lockdown,NA,3,5,behav
467,ASDF2,1,1,25,4,5,2,3,Non-Utilitarian,Female,Asian,0,IH,ventilator,NA,5,4.5,behav
468,ASDF2,1,1,19,2,4,5,4,Utilitarian,Female,White,0,IH,ventilator,Utilitarian,5,NA,self-rep
468,ASDF2,1,1,19,2,4,5,4,Utilitarian,Female,White,0,IB,medicine,NA,3,5.5,self-rep
468,ASDF2,1,1,19,2,4,5,4,Utilitarian,Female,White,0,IB,ppe,NA,5,5.5,self-rep
469,ASDF2,1,1,27,5,9,5,4,Utilitarian,Male,White,0,IB,medicine,NA,2,5,behav
469,ASDF2,1,1,27,5,9,5,4,Utilitarian,Male,White,0,IB,ppe,NA,3,5,behav
469,ASDF2,1,1,27,5,9,5,4,Utilitarian,Male,White,0,IH,ventilator,Utilitarian,5,NA,behav
470,ASDF2,1,1,39,5,7,4,4,Non-Utilitarian,Male,White,0,IH,lockdown,NA,4,5,behav
470,ASDF2,1,1,39,5,7,4,4,Non-Utilitarian,Male,White,0,IH,ventilator,NA,5,4,behav
470,ASDF2,1,0,39,5,7,4,4,Non-Utilitarian,Male,White,0,IB,medicine,Utilitarian,5,NA,behav
471,ASDF2,1,1,23,2,9,2,5,Utilitarian,Male,Black,0,IH,tracing,NA,3,1,behav
471,ASDF2,1,1,23,2,9,2,5,Utilitarian,Male,Black,0,IH,ventilator,NA,4,6,behav
471,ASDF2,1,1,23,2,9,2,5,Utilitarian,Male,Black,0,IB,medicine,Non-Utilitarian,1,NA,behav
472,ASDF2,1,1,68,5,1,4,1,Utilitarian,Female,White,0,IH,lockdown,NA,5,4.5,behav
472,ASDF2,1,1,68,5,1,4,1,Utilitarian,Female,White,0,IB,medicine,Utilitarian,3,NA,behav
472,ASDF2,1,1,68,5,1,4,1,Utilitarian,Female,White,0,IH,ventilator,NA,6,4.5,behav
473,ASDF2,1,1,49,3,2,7,3,Non-Utilitarian,Female,Black,0,IH,lockdown,Non-Utilitarian,1,NA,self-rep
473,ASDF2,1,1,49,3,2,7,3,Non-Utilitarian,Female,Black,0,IB,medicine,NA,6,4,self-rep
473,ASDF2,1,1,49,3,2,7,3,Non-Utilitarian,Female,Black,0,IB,ppe,NA,7,3.5,self-rep
474,ASDF2,1,1,72,5,2,5,3,Utilitarian,Female,Black,0,IB,ppe,NA,7,6,self-rep
474,ASDF2,1,1,72,5,2,5,3,Utilitarian,Male,White,0,IB,medicine,NA,7,5.5,self-rep
474,ASDF2,1,1,72,5,2,5,3,Utilitarian,Male,White,0,IH,ventilator,Non-Utilitarian,4,NA,self-rep
475,ASDF2,1,1,39,3,2,6,3,Non-Utilitarian,Male,White,0,IB,medicine,NA,5,3.5,self-rep
475,ASDF2,1,1,39,3,2,6,3,Non-Utilitarian,Male,Black,0,IH,tracing,Non-Utilitarian,3,NA,self-rep
475,ASDF2,1,1,39,3,2,6,3,Non-Utilitarian,Male,Black,0,IB,ppe,NA,5,5,self-rep
476,ASDF2,1,1,6,2,3,2,7,Utilitarian,Male,Black,0,IH,ventilator,NA,7,4.5,self-rep
476,ASDF2,1,1,6,2,3,2,7,Utilitarian,Male,Black,0,IH,lockdown,NA,2,1,self-rep
476,ASDF2,1,1,6,2,3,2,7,Utilitarian,Female,White,0,IB,medicine,Utilitarian,6,NA,self-rep
477,ASDF2,1,1,66,1,8,2,4,Utilitarian,Female,Black,0,IB,medicine,NA,6,2,self-rep
477,ASDF2,1,1,66,1,8,2,4,Utilitarian,Female,Black,0,IB,ppe,NA,6,2.5,self-rep
477,ASDF2,1,1,66,1,8,2,4,Utilitarian,Female,Black,0,IH,lockdown,Non-Utilitarian,2,NA,self-rep
478,ASDF2,1,1,16,3,10,3,5,Utilitarian,Male,White,0,IH,ventilator,NA,5,2,self-rep
478,ASDF2,1,1,16,3,10,3,5,Utilitarian,Male,Black,0,IB,ppe,Utilitarian,2,NA,self-rep
478,ASDF2,1,1,16,3,10,3,5,Utilitarian,Male,Black,0,IH,lockdown,NA,1,1,self-rep
479,ASDF2,1,1,42,2,8,4,1,Non-Utilitarian,Male,Black,0,IH,ventilator,NA,2,5,behav
479,ASDF2,1,1,42,2,8,4,1,Non-Utilitarian,Female,White,0,IB,ppe,Non-Utilitarian,4,NA,behav
479,ASDF2,1,1,42,2,8,4,1,Non-Utilitarian,Male,Black,0,IH,lockdown,NA,4,5,behav
480,ASDF2,1,1,99,1,7,6,1,Utilitarian,Male,Black,0,IH,ventilator,NA,1,2,behav
480,ASDF2,1,1,99,1,7,6,1,Utilitarian,Male,Black,0,IH,tracing,NA,1,2,behav
480,ASDF2,1,1,99,1,7,6,1,Utilitarian,Male,Black,0,IB,medicine,Non-Utilitarian,2,NA,behav
481,ASDF2,1,1,25,4,7,2,6,Utilitarian,Male,White,0,IH,ventilator,NA,1,4,self-rep
