StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age_1,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,today,2015,2010,2005,2000,1995,1990,1985,1980,1975,2000_born,1995_born,1990_born,1985_born,1980_born,1975_born,1970_born,1965_born,1960_born,1955_ born,1980_before,1975_before,1970_before,1965_before,1960_before,1955_before,1950_before,1945_before,1940_before,1935_before,1960_before2,1955_before2,1950_before2,1945_before2,1940_before2,1935_before2,1930_before2,1925_before2,1920_before2,1915_before2,check_60,check_65,check_70,check_75,check_80,check_85,check_90,check_95,check_100,check_105,explain_more_60,explain_more_65,explain_more_70,explain_more_75,explain_more_80,explain_more_85,explain_more_90,explain_more_95,explain_more_100,explain_more_105,explain_less_60,explain_less_65,explain_less_70,explain_less_75,explain_less_80,explain_less_85,explain_less_90,explain_less_95,explain_less_100,explain_less_105,age,gender,race,income,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
3/5/21 12:53,3/5/21 12:55,IP Address,100,139,TRUE,3/5/21 12:55,R_UiRSrG1DmIRf649,,,,,37.55029297,-77.39420319,anonymous,EN,30-34,Bell bottoms,3,4,5,1,2,A wedding invitation,4,2,1,3,5,An elevator,3,4,1,5,2,I consent to take part in this study,3,,3,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,I think that improvements in communication has allowed people to listen to other peoples experiences therefore leading to more compassion,,,,,,,,,,,,,,,,,,30,Female,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Neither liberal nor conservative,,
3/5/21 12:53,3/5/21 12:55,IP Address,100,112,TRUE,3/5/21 12:55,R_3MzKhSM9FzOAhRA,,,,,32.83099365,-96.76920319,anonymous,EN,30-34,Bell bottoms,4,5,2,1,3,A wedding invitation,3,2,4,5,1,An elevator,1,2,4,3,5,I consent to take part in this study,5,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,People have more privileges now and less patience.,,,,,,,,33,Female,White,"$35,000 - $55,000",Other,apple,Graduate school,1,Neither liberal nor conservative,2016,
3/5/21 12:52,3/5/21 12:55,IP Address,100,227,TRUE,3/5/21 12:55,R_1ghVW6eotWOERjm,,,,,42.40950012,-82.9469986,anonymous,EN,35-39,Bell bottoms,2,1,5,4,3,A wedding invitation,1,4,3,2,5,An elevator,3,1,2,4,5,I consent to take part in this study,4,,,2,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,"Well to start, Jim Crow laws were legal 75 years ago. Racism hasn't went away but things have gotten better.",,,,,,,,,,,,,,,,,39,Female,Black or African-American,"$55,000 - $75,000",Other,apple,High school diploma,0,Neither liberal nor conservative,,
3/5/21 12:55,3/5/21 12:55,IP Address,100,43,TRUE,3/5/21 12:55,R_1OBPKAEQ0egm8Wc,,,,,32.70150757,-114.6429977,anonymous,EN,40-44,Bell bottoms,4,2,3,5,1,A diary,3,1,4,2,5,An elevator,3,1,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 12:54,3/5/21 12:56,IP Address,100,93,TRUE,3/5/21 12:56,R_3KZXyhKaloFb0HU,,,,,41.92089844,-87.70429993,anonymous,EN,45-49,Bell bottoms,5,1,4,2,3,A wedding invitation,2,1,5,4,3,An elevator,5,3,4,1,2,I consent to take part in this study,5,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 85 years ago",,,,,,,,,,,,,,,,,,,,,,,,,47,Male,White,"$35,000 - $55,000",Introverted,,Four-year college degree,0,Very conservative,,
3/5/21 12:54,3/5/21 12:56,IP Address,100,115,TRUE,3/5/21 12:56,R_qEgORdopJYPZA9H,,,,,41.4355011,-79.69039917,anonymous,EN,30-34,Bell bottoms,4,5,1,3,2,A wedding invitation,5,4,1,3,2,An elevator,3,4,2,1,5,I consent to take part in this study,3,,4,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,I believe there was less stress 70 years ago and less things to fight about.  People are also much more sensitive and outspoken these days as well. ,,,,,,,,33,Female,White,"$150,000 - $200,000",Other,apple,Four-year college degree,0,Somewhat conservative,,"stay safe and healthy, God bless <3"
3/5/21 12:53,3/5/21 12:56,IP Address,100,135,TRUE,3/5/21 12:56,R_eEzyZbF60ahaNtD,,,,,38.99240112,-84.64620209,anonymous,EN,30-34,Bell bottoms,4,2,1,5,3,A wedding invitation,1,5,3,4,2,An elevator,2,3,5,1,4,I consent to take part in this study,6,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,We are a community and United because of the pandemic. It has brought us together. ,,,,,,,,,,,,,,,,,,31,Female,White,"$95,000 - $150,000",Other,apple,Four-year college degree,2,Somewhat conservative,2013,
3/5/21 12:54,3/5/21 12:56,IP Address,100,116,TRUE,3/5/21 12:56,R_10SPpb6nDWrh7p2,,,,,42.00959778,-87.69280243,anonymous,EN,35-39,Bell bottoms,5,4,1,3,2,A wedding invitation,3,2,4,1,5,An elevator,4,1,5,2,3,I consent to take part in this study,4,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,,,,,,,,,,,,,,,,,,38,Male,White,"$15,000 - $35,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:54,3/5/21 12:56,IP Address,100,109,TRUE,3/5/21 12:56,R_2Qs37kFyouXxTCy,,,,,40.7263031,-73.98179626,anonymous,EN,25-29,Bell bottoms,2,5,4,3,1,A wedding invitation,2,1,3,4,5,An elevator,1,2,3,4,5,I consent to take part in this study,5,5,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,,,,,,,,,,,Easier to lie and this type of dishonesty is often rewarded,,,,,,,,,28,Female,White,"$55,000 - $75,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:54,3/5/21 12:56,IP Address,100,125,TRUE,3/5/21 12:56,R_R7VgEHCdD0NHJrX,,,,,39.84199524,-105.1100998,anonymous,EN,35-39,Bell bottoms,4,5,3,1,2,A wedding invitation,3,1,4,2,5,An elevator,2,4,3,5,1,I consent to take part in this study,5,,,6,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,I think an increased level of diversity and social acceptance of more groups of people across the majority of society is what makes people have these traits more today compared to 75 years ago.,,,,,,,,,,,,,,,,,35,Male,White,"$55,000 - $75,000",Other,apple,Associate's degree,0,Very liberal,,
3/5/21 12:47,3/5/21 12:56,IP Address,100,534,TRUE,3/5/21 12:56,R_W99QCIDWiLQkJ69,,,,,31.95869446,-83.78099823,anonymous,EN,40-44,Bell bottoms,2,5,3,4,1,A wedding invitation,2,3,5,1,4,An elevator,2,4,3,1,5,I consent to take part in this study,2,,,,6,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 80 years ago",,,,,,,,,,I feel like technology and how quick things are today has affected our society and how we treat others.  Economical factors also play a huge role.,,,,,,,,,,,,,,,,41,Male,White,"$15,000 - $35,000",Other,apple,Four-year college degree,4+,Somewhat liberal,1998,none
3/5/21 12:50,3/5/21 12:56,IP Address,100,364,TRUE,3/5/21 12:56,R_3qPXgdYcRsVbBox,,,,,40.43249512,-79.86299896,anonymous,EN,25-29,Bell bottoms,1,3,5,4,2,A wedding invitation,5,1,2,4,3,An elevator,4,1,2,3,5,I consent to take part in this study,7,7,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,"The advancements in technology and life in general. I believe inventions and the advancement of everything has improved people's lives thus, making them kinder and happier. For example, people can order groceries or restaurant food to their door without having to leave. Things like that I believe make people more thankful and relaxed leading to more happiness than ever before. ",,,,,,,,,,,,,,,,,,,26,Female,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Very conservative,,
3/5/21 12:54,3/5/21 12:56,IP Address,100,148,TRUE,3/5/21 12:56,R_1lmlwuNgTAGd3uV,,,,,41.01280212,-74.33380127,anonymous,EN,35-39,Bell bottoms,1,5,3,2,4,A wedding invitation,4,1,3,5,2,An elevator,4,1,5,3,2,I consent to take part in this study,4,,,4,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,,,,,,,,,,,I have no idea what has happened.,,,,,,,36,Female,White,"$95,000 - $150,000",Other,apple,Some college,1,Neither liberal nor conservative,2016,
3/5/21 12:50,3/5/21 12:56,IP Address,100,366,TRUE,3/5/21 12:56,R_8HBoZ7L7wdPAQE1,,,,,33.34489441,-84.09819794,anonymous,EN,40-44,Bell bottoms,4,3,2,5,1,A wedding invitation,5,3,4,1,2,An elevator,4,1,2,5,3,I consent to take part in this study,3,,,,4,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 80 years ago",,,,,,,,,,"I believe people are getting nicer because of social equality initiatives. 80 years in America, blacks and whites were still segregated and this caused a lot of ugliness. ",,,,,,,,,,,,,,,,42,Female,White,"$35,000 - $55,000",Other,apple,Some college,1,Somewhat liberal,2010,not at this time
3/5/21 12:55,3/5/21 12:57,IP Address,100,130,TRUE,3/5/21 12:57,R_3PouLfg6n62YwJG,,,,,41.60240173,-88.19779968,anonymous,EN,25-29,Bell bottoms,1,3,4,5,2,A wedding invitation,1,4,2,5,3,An elevator,1,4,3,2,5,I consent to take part in this study,5,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,,,,,,,,,,,"Separation of space. Creating an immersive environment bubble, e.i. music, phones, portable games.",,,,,,,,,29,Male,Hispanic or Latino Origin,"$55,000 - $75,000",Other,apple,Four-year college degree,0,Very liberal,,
3/5/21 12:54,3/5/21 12:57,IP Address,100,169,TRUE,3/5/21 12:57,R_V3j5jcSV5NN0PJf,,,,,38.81159973,-76.98770142,anonymous,EN,35-39,Bell bottoms,2,3,4,1,5,A wedding invitation,2,3,4,1,5,An elevator,4,5,3,2,1,I consent to take part in this study,4,,,4,,,,,,,,,,5,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,We learned to respect different people and opinions more now than 75 years ago.  ,,,,,,,,,,,,,,,,,36,Female,White,"$75,000 - $95,000",Other,apple,Graduate school,0,Somewhat liberal,,
3/5/21 12:48,3/5/21 12:57,IP Address,100,521,TRUE,3/5/21 12:57,R_x9jgRV4bdrJX7B7,,,,,34.89649963,-76.88690186,anonymous,EN,40-44,Bell bottoms,4,1,2,3,5,A wedding invitation,3,5,2,1,4,An elevator,4,2,3,5,1,I consent to take part in this study,5,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 80 years ago",,,,,,,,,,,,,,,,,,,,"People have gotten generally lazier than they were 80 years ago. More kids feel entitled today than they did when I was a kid. Parents buy expensive devices such as the Nintendo Switch, iPads, and iPhones and suddenly kids are glued to a screen instead of interacting with other people face to place. The lack of interaction has created kids who grow up to be rude and have little to no manners. Nintendo was around when I was little, but my parents would only let us play it after homework was done. In addition, we always had to ask before we used it. ",,,,,,40,Female,Black or African-American,"$55,000 - $75,000",Other,apple,Graduate school,2,Somewhat liberal,2011,Kids today are modeling their behavior off of what they see on Youtube and Facebook and as a result they do not know proper ways to conduct themselves. Parents should not be shocked to hear negative comments about their childs' behavior at school if they are not fully aware of what their kids are watching on their tablets.
3/5/21 12:53,3/5/21 12:57,IP Address,100,261,TRUE,3/5/21 12:57,R_1E4ZaAfgyHbiATO,,,,,28.04060364,-82.39510345,anonymous,EN,60-64,Bell bottoms,1,4,5,3,2,A wedding invitation,5,3,4,1,2,An elevator,1,2,3,5,4,I consent to take part in this study,5,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,"Life was harder 100 years ago. There were no antibiotics, working conditions were less regulated (no OSHA, standards, factory work was abysmal oftentimes). People worked more than 40 hrs in a work week, sometimes 6 days a week, and there were no time saving appliances so housework was incredibly tedious. All of the negatives from 100 years ago would make people less nice than today because they would be more stressed, tired, exhausted, ill, unhealthy, etc. ",,,,,,,,,,,,62,Female,White,"$55,000 - $75,000",Other,apple,Graduate school,0,Very liberal,,"I've never thought of your questions before today. I really do think people are happier, in general, ""today"" than they were 100 years ago. (NOT taking into account Covid)."
3/5/21 12:54,3/5/21 12:57,IP Address,100,165,TRUE,3/5/21 12:57,R_3e21TTrMqZRzh0W,,,,,47.01109314,-122.875,anonymous,EN,25-29,Bell bottoms,4,2,5,3,1,A wedding invitation,4,5,2,1,3,An elevator,5,4,1,3,2,I consent to take part in this study,5,5,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,,,,,,,,,,,I think that the culture has changed. I think people used to be closer to each other than they are now. ,,,,,,,,,25,Male,White,"$95,000 - $150,000",Other,apple,Associate's degree,0,Neither liberal nor conservative,,
3/5/21 12:55,3/5/21 12:57,IP Address,100,142,TRUE,3/5/21 12:57,R_1lnsO0V05d9tQPj,,,,,42.51939392,-83.24819946,anonymous,EN,18-24,Bell bottoms,5,1,2,4,3,A wedding invitation,3,2,1,4,5,An elevator,2,1,4,5,3,I consent to take part in this study,4,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,Civil and basic human rights are more acknowledged now than they were 60 years ago.,,,,,,,,,,,,,,,,,,,,20,Female,Asian,"$75,000 - $95,000",Other,apple,Some college,0,Very liberal,,
3/5/21 12:56,3/5/21 12:57,IP Address,100,103,TRUE,3/5/21 12:57,R_1pR7bSrT6pdGd4P,,,,,38.55690002,-121.3627014,anonymous,EN,25-29,Bell bottoms,1,5,2,4,3,A wedding invitation,1,3,2,4,5,An elevator,4,5,3,1,2,I consent to take part in this study,2,2,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,4,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,,,,,,,,,,,People have to devote more time and effort to their careers and maintaining their finances so they are more stressed.,,,,,,,,,25,Female,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:54,3/5/21 12:57,IP Address,100,177,TRUE,3/5/21 12:57,R_2z8ysuixNuSGBNc,,,,,39.04620361,-77.11949921,anonymous,EN,30-34,Bell bottoms,2,1,5,3,4,A wedding invitation,2,5,3,1,4,An elevator,2,4,1,5,3,I consent to take part in this study,6,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,I think that the world has changed and that communities have changed and people feel less attached to those in their everyday life as socialization has connected them across the world and most interaction occurs through the internet.,,,,,,,,31,Male,White,"$75,000 - $95,000",Other,apple,Four-year college degree,1,Somewhat liberal,2019,
3/5/21 12:53,3/5/21 12:58,IP Address,100,317,TRUE,3/5/21 12:58,R_0DR0cTBzN0vMKLD,,,,,45.71679688,-122.6898956,anonymous,EN,25-29,Bell bottoms,2,5,3,1,4,A wedding invitation,4,3,2,1,5,An elevator,1,3,2,4,5,I consent to take part in this study,7,7,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,"65 years ago living conditions were different and societal standards were different. Women, people of color, and other marginalized groups had fewer rights and as such were probably deemed less deserving of kindness. ",,,,,,,,,,,,,,,,,,,27,Female,Hispanic or Latino Origin,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:55,3/5/21 12:58,IP Address,100,206,TRUE,3/5/21 12:58,R_qJw3OhggWp6ulX3,,,,,28.39390564,-81.42160034,anonymous,EN,50-54,Bell bottoms,5,1,3,4,2,A wedding invitation,3,1,5,4,2,An elevator,2,4,5,3,1,I consent to take part in this study,3,,,,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,,,,,,,,,,,Technology causes less interaction with people and so people today don't know how to behave.,,,,50,Male,Hispanic or Latino Origin,"$75,000 - $95,000",Other,apple,Graduate school,0,Very liberal,,
3/5/21 12:57,3/5/21 12:58,IP Address,100,98,TRUE,3/5/21 12:58,R_31EKRUHOXUzykwX,,,,,44.0473938,-70.38990021,anonymous,EN,30-34,Bell bottoms,1,5,2,4,3,A wedding invitation,3,5,2,1,4,An elevator,2,3,1,5,4,I consent to take part in this study,3,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,,,,,,,,,,,There isn't a strong community like there used to be. People are like islands without needing to help or get help from their neighbors or community.,,,,,,,,33,Female,White,"$55,000 - $75,000",Introverted,,Some college,0,Somewhat liberal,,
3/5/21 12:49,3/5/21 12:58,IP Address,100,542,TRUE,3/5/21 12:58,R_2VdNuYaxd02rEvy,,,,,37.67520142,-120.9465027,anonymous,EN,65-69,Bell bottoms,1,2,3,4,5,A wedding invitation,5,4,3,2,1,An elevator,3,5,1,2,4,I consent to take part in this study,5,,,,,,,,,3,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 105 years ago",,,,,,,,,,"105 years ago was in the middle of the first world war, and people were gassing each other. The war alsom left hundreds of thousands of people with PTSD, which unfortunately had not been recognized as an illness at that time. PTSD soldiers were thought to be malingerers and slackers, and were treated very cruelly. Capitalism was unrestrained at that time, so housing and working conditions for workers, some of them children, were appalling. There was no social safety net.",,,,,,,,,,,69,Female,White,"$15,000 - $35,000",Other,apple,Some college,0,Very liberal,,
3/5/21 12:56,3/5/21 12:58,IP Address,100,113,TRUE,3/5/21 12:58,R_3lrZJXsw7mgaRdK,,,,,41.94599915,-87.70330048,anonymous,EN,35-39,Bell bottoms,2,4,3,1,5,A wedding invitation,5,3,2,1,4,An elevator,2,3,4,5,1,I consent to take part in this study,4,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,,,,,,,,,,,,,,,,,,36,Male,Asian,"$95,000 - $150,000",Other,apple,Four-year college degree,0,Somewhat liberal,,
3/5/21 12:57,3/5/21 12:58,IP Address,100,59,TRUE,3/5/21 12:58,R_274imasgmR09XeO,,,,,34.19700623,-118.8199005,anonymous,EN,25-29,Bell bottoms,4,2,5,3,1,A wedding invitation,1,2,5,3,4,An elevator,5,4,1,3,2,I consent to take part in this study,3,3,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 65 years ago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,Male,Black or African-American,"$15,000 - $35,000",Other,apple,Four-year college degree,0,Neither liberal nor conservative,,
3/5/21 12:55,3/5/21 12:58,IP Address,100,190,TRUE,3/5/21 12:58,R_2P50O8OcRV6dPKa,,,,,42.65629578,-83.12310028,anonymous,EN,40-44,Bell bottoms,1,4,3,5,2,A diary,5,1,2,4,3,An elevator,5,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 12:55,3/5/21 12:58,IP Address,100,231,TRUE,3/5/21 12:59,R_21ERRmZCcMvcAIV,,,,,41.94599915,-87.70330048,anonymous,EN,30-34,Bell bottoms,4,3,5,2,1,A wedding invitation,1,3,4,5,2,An elevator,5,3,4,1,2,I consent to take part in this study,6,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 70 years ago",,,,,,,,,,"I think its very close, but in general I think there are less things to be upset about now compared to then (civil rights and social advancements), so I think people might be a little more positive now than before. I answered that it would be equal in my responses at 6 for all, because I think human nature in general is probably pretty consistent with some gives and some takes.",,,,,,,,,,,,,,,,,,33,Male,White,"$200,000+",Other,apple,Four-year college degree,0,Somewhat liberal,, 
3/5/21 12:56,3/5/21 12:59,IP Address,100,156,TRUE,3/5/21 12:59,R_xDHmxrXTIjAaflf,,,,,35.99740601,-77.8144989,anonymous,EN,35-39,Bell bottoms,3,4,2,1,5,A wedding invitation,2,1,4,3,5,An elevator,3,5,1,4,2,I consent to take part in this study,5,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 75 years ago",,,,,,,,,,"75 years ago was when Hitler was killing Jews by the millions, and America had no civil rights laws. So yeah, I think people were a little less kind back then. We've progressed as a society to be more accepting and understanding. ",,,,,,,,,,,,,,,,,35,Male,White,"$55,000 - $75,000",Other,apple,Four-year college degree,1,Somewhat conservative,2014,
