,StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,QID41,manip_check,explain_more,explain_less,age,gender,race,check,check_4_TEXT,education,political_ideology,party,kids,oldest_kid,comments,PROLIFIC_PID,inclusion,reason,trend,trend_cat,strict,year,rating,participant
297.202,6/11/20 13:58,6/11/20 13:59,IP Address,100,53,TRUE,6/11/20 13:59,R_25TRVmEsNnjFrs1,NA,NA,NA,NA,39.06799316,-76.99330139,anonymous,EN,I consent to take part in this study,5ad52dbafaa35e0001b90112,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,21,Female,White,Other,sky,Associate's degree,Very liberal,Strongly Democrat,0,NA,,5ad52dbafaa35e0001b90112,NA,NA,0,equal,NA,2020,5,297
298.202,6/11/20 13:57,6/11/20 13:59,IP Address,100,122,TRUE,6/11/20 13:59,R_cP8QGlltmNxsJDX,NA,NA,NA,NA,32.27780151,-83.49479675,anonymous,EN,I consent to take part in this study,5d94d7d77587a900150ac8d0,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"All the things that we’ve been put through, throughout the years. Has made us become nontrusting and non trustworthy ",20,Female,White,Other,Sky,Some college,Somewhat liberal,Independent,0,NA,,5d94d7d77587a900150ac8d0,NA,NA,-1,less,NA,2020,5,298
299.202,6/11/20 13:56,6/11/20 13:59,IP Address,100,194,TRUE,6/11/20 13:59,R_3dXrAhj1GOgU8lu,NA,NA,NA,NA,39.99139404,-83.00340271,anonymous,EN,I consent to take part in this study,5892778ca154b000018f35ea,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"It’s hard to answer this question, because there are a lot of reasons. Maybe because people didn’t spend all their time using phones, laptops and iPads. People talked more.",28,Male,White,Other,Sky,Some college,Neither liberal nor conservative,Independent,1,2012,No,5892778ca154b000018f35ea,NA,NA,-4,less,NA,2020,2,299
300.202,6/11/20 13:58,6/11/20 13:59,IP Address,100,91,TRUE,6/11/20 14:00,R_2uIdJ2gDBeCvxAY,NA,NA,NA,NA,47.70269775,-117.3702011,anonymous,EN,I consent to take part in this study,5eb3ade7c66e621a76d48c66,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",Society changed. Rules & boundaries got pushed.,,20,Male,White,Other,sky,Some college,Neither liberal nor conservative,Independent,0,NA,,5eb3ade7c66e621a76d48c66,NA,NA,1,more,NA,2020,6,300
301.202,6/11/20 13:58,6/11/20 13:59,IP Address,100,71,TRUE,6/11/20 14:00,R_25L2daabdccZvkO,NA,NA,NA,NA,32.37789917,-90.12729645,anonymous,EN,I consent to take part in this study,5b9f09697b196f000195e1ed,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,52,Female,More than 1 of the above,Other,sky,Graduate school,Somewhat liberal,Strongly Democrat,2,2006,,5b9f09697b196f000195e1ed,NA,NA,0,equal,NA,2020,6,301
302.202,6/11/20 13:58,6/11/20 14:00,IP Address,100,113,TRUE,6/11/20 14:00,R_4IbEZuI2PE1wh5D,NA,NA,NA,NA,34.23629761,-118.4797974,anonymous,EN,I consent to take part in this study,5e38e79295ff561112eae457,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I feel like society is more polarized and divided today than 20 years ago.,35,Male,White,Other,sky,High school diploma,Very liberal,Strongly Democrat,0,NA,,5e38e79295ff561112eae457,NA,NA,-1,less,NA,2020,3,302
303.202,6/11/20 13:57,6/11/20 14:00,IP Address,100,179,TRUE,6/11/20 14:00,R_2S76qUHvhT6nES7,NA,NA,NA,NA,45.53309631,-122.7037048,anonymous,EN,I consent to take part in this study,5ed59b175d4222135fddf229,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","Twenty years ago everyone felt cynical toward so many of the changes that were happening, especially with technology. People felt under a dark cloud by all the changes they didn't understand, but were being told were coming no matter what. ",,49,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,NA,none. thanks. ,5ed59b175d4222135fddf229,NA,NA,1,more,NA,2020,4,303
304.202,6/11/20 13:59,6/11/20 14:00,IP Address,100,62,TRUE,6/11/20 14:00,R_3hADft1NtC4XO2Z,NA,NA,NA,NA,40.03370667,-83.13189697,anonymous,EN,I consent to take part in this study,5eadf08104c3130ec408b059,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,32,Male,White,Other,sky,Four-year college degree,Somewhat conservative,Independent,1,2014,,5eadf08104c3130ec408b059,NA,NA,0,equal,NA,2020,5,304
305.202,6/11/20 13:59,6/11/20 14:00,IP Address,100,56,TRUE,6/11/20 14:00,R_qW7pZOS0EFQagGR,NA,NA,NA,NA,34.52510071,-82.63069916,anonymous,EN,I consent to take part in this study,5a4fab63eedc32000141ec5c,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,40,Female,Asian,Other,sky,Four-year college degree,Neither liberal nor conservative,Lean Democrat,0,NA,,5a4fab63eedc32000141ec5c,NA,NA,0,equal,NA,2020,4,305
306.202,6/11/20 13:59,6/11/20 14:00,IP Address,100,65,TRUE,6/11/20 14:00,R_331gTwsBVo7oK6j,NA,NA,NA,NA,43.15029907,-77.58809662,anonymous,EN,I consent to take part in this study,5aea8f8f44277c000101c7cf,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,24,Male,White,Other,Sky,Some college,Neither liberal nor conservative,Independent,0,NA,,5aea8f8f44277c000101c7cf,NA,NA,0,equal,NA,2020,4,306
307.202,6/11/20 13:58,6/11/20 14:00,IP Address,100,144,TRUE,6/11/20 14:00,R_1DCN6UTU1maFK3P,NA,NA,NA,NA,26.25190735,-81.76360321,anonymous,EN,I consent to take part in this study,5c1f02a310677f0001da17b8,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Too much social media, less real social interaction.",63,Female,White,Other,sky,Associate's degree,Somewhat liberal,Strongly Democrat,0,NA,,5c1f02a310677f0001da17b8,NA,NA,-2,less,NA,2020,4,307
308.202,6/11/20 13:59,6/11/20 14:00,IP Address,100,69,TRUE,6/11/20 14:00,R_3OfxNHbUx2tt9Ms,NA,NA,NA,NA,42.02279663,-91.65720367,anonymous,EN,I consent to take part in this study,5e509cdb810ea30ef48f0080,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,29,Female,White,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,1,2009,,5e509cdb810ea30ef48f0080,NA,NA,0,equal,NA,2020,5,308
309.202,6/11/20 13:57,6/11/20 14:00,IP Address,100,158,TRUE,6/11/20 14:00,R_3iPXML46S5Eq9pe,NA,NA,NA,NA,33.03259277,-96.7858963,anonymous,EN,I consent to take part in this study,5eb2325fac7ad43967def218,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think social media and technological developments have made people less honest and kind. I think the tech industry is very dishonest,20,Female,White,Other,sky,Some college,Somewhat liberal,Independent,0,NA,,5eb2325fac7ad43967def218,NA,NA,-1,less,NA,2020,3,309
310.202,6/11/20 13:56,6/11/20 14:00,IP Address,100,233,TRUE,6/11/20 14:00,R_UKDpaGs6jNt3Nyp,NA,NA,NA,NA,38.2131958,-84.54550171,anonymous,EN,I consent to take part in this study,5e29dc4721a5f20481c70274,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",The chances and changes that people make everyday. People are more aware of what is actually going on around them with the use of social media and the internet itself. ,,35,Female,Black or African-American,Other,sky,Associate's degree,Very liberal,Strongly Democrat,2,2008,,5e29dc4721a5f20481c70274,NA,NA,2,more,NA,2020,5,310
311.202,6/11/20 13:58,6/11/20 14:01,IP Address,100,154,TRUE,6/11/20 14:01,R_eVcdl4332kNqI8h,NA,NA,NA,NA,33.63969421,-104.3748016,anonymous,EN,I consent to take part in this study,56d1af6521cd29000b973ff2,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Lack of morals and following the Golden Rule.,63,Female,White,Other,sky,Associate's degree,Somewhat conservative,Lean Republican,0,NA,,56d1af6521cd29000b973ff2,NA,NA,-1,less,NA,2020,5,311
312.202,6/11/20 13:58,6/11/20 14:01,IP Address,100,174,TRUE,6/11/20 14:01,R_2rvK35EolwHSu33,NA,NA,NA,NA,42.41670227,-71.68289948,anonymous,EN,I consent to take part in this study,5dde8961a4aa26f2f73d785b,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","Honestly I don't know that they really are. I just know that I'm better at surrounding myself with people who are kind, honest, nice and good than I was 20 years ago.",,52,Female,White,Other,sky,Four-year college degree,Somewhat conservative,Independent,0,NA,,5dde8961a4aa26f2f73d785b,NA,NA,1,more,NA,2020,5,312
313.202,6/11/20 13:58,6/11/20 14:01,IP Address,100,153,TRUE,6/11/20 14:01,R_SOD6RSWH9fhXCrT,NA,NA,NA,NA,42.02870178,-71.52690125,anonymous,EN,I consent to take part in this study,5e9c65651de18717bbb78512,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Global warming, the increase in population makes traffic worse and less job security, there is more ways to access information and people use social media which decreases happiness, I think people struggle with a very complex society",25,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,NA,,5e9c65651de18717bbb78512,NA,NA,-1,less,NA,2020,3,313
314.202,6/11/20 13:57,6/11/20 14:01,IP Address,100,220,TRUE,6/11/20 14:01,R_2SfffMSNWpYBDQA,NA,NA,NA,NA,35.09559631,-85.17690277,anonymous,EN,I consent to take part in this study,5ecaa8a28fa5b7084454f9fb,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think that people are more divided in their opinions and more willing to attack other people for their opposing opinions. I think a big part of that is the fact that everyone uses the internet now and it enables them to argue with people all over the world that disagree with them and empowers them to be ruder to people because they're not talking face-to-face.,29,Female,White,Other,sky,Some graduate school,Very liberal,Lean Democrat,0,NA,,5ecaa8a28fa5b7084454f9fb,NA,NA,-1,less,NA,2020,5,314
315.202,6/11/20 13:59,6/11/20 14:01,IP Address,100,130,TRUE,6/11/20 14:01,R_2t4C0r7au9BeOJZ,NA,NA,NA,NA,33.04980469,-83.9394989,anonymous,EN,I consent to take part in this study,571f2bc6f6d15a0012dcdbf0,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Less interaction on a personal level, social media intruding into people's lives.",29,Male,White,Other,sky,Four-year college degree,Somewhat conservative,Independent,0,NA,No additional comments at this time.,571f2bc6f6d15a0012dcdbf0,NA,NA,-3,less,NA,2020,3,315
316.202,6/11/20 13:59,6/11/20 14:01,IP Address,100,134,TRUE,6/11/20 14:01,R_1DAULfVToY5kmHI,NA,NA,NA,NA,30.89360046,-83.32350159,anonymous,EN,I consent to take part in this study,5ddd7db419eecbce5c2dbc6f,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The influx of technology has made people less kind now that they're able to speak with the barrier of a screen between them and other people, giving them anonymity. ",31,Female,Black or African-American,Other,sky,Associate's degree,Somewhat liberal,Lean Democrat,0,NA,,5ddd7db419eecbce5c2dbc6f,NA,NA,-2,less,NA,2020,2,316
317.202,6/11/20 13:58,6/11/20 14:01,IP Address,100,162,TRUE,6/11/20 14:01,R_z5WUqqt74tChZIt,NA,NA,NA,NA,47.67329407,-122.3426056,anonymous,EN,I consent to take part in this study,5e3f6b251d15101c5251d8b7,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,65,Male,White,Other,sky,Some college,Somewhat liberal,Lean Democrat,2,1993,no,5e3f6b251d15101c5251d8b7,NA,NA,0,equal,NA,2020,4,317
318.202,6/11/20 13:58,6/11/20 14:01,IP Address,100,154,TRUE,6/11/20 14:01,R_3ME8gQaY9OqmfBh,NA,NA,NA,NA,40.14559937,-74.21469879,anonymous,EN,I consent to take part in this study,5eca81eb31addc5b1b8a3aed,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The go go nature of the world and selfish consumerism run rampant. ,49,Male,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,2,2002,,5eca81eb31addc5b1b8a3aed,NA,NA,-2,less,NA,2020,3,318
319.202,6/11/20 13:59,6/11/20 14:01,IP Address,100,128,TRUE,6/11/20 14:01,R_2TsYDZwyh28dhoE,NA,NA,NA,NA,37.94749451,-91.76360321,anonymous,EN,I consent to take part in this study,5e21cba92d38754b6cbddf6d,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think the major reason for people becoming so hateful is solely based upon social media.,23,Female,White,Other,sky,Some college,Somewhat conservative,Lean Republican,0,NA,,5e21cba92d38754b6cbddf6d,NA,NA,-2,less,NA,2020,3,319
320.202,6/11/20 13:59,6/11/20 14:01,IP Address,100,135,TRUE,6/11/20 14:01,R_2DZhtiW8eXvWBcA,NA,NA,NA,NA,41.55760193,-90.5460968,anonymous,EN,I consent to take part in this study,5edbc29bacd3f68361a10f6a,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Constant media exposure to negative events and divisive topics,26,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Independent,0,NA,,5edbc29bacd3f68361a10f6a,NA,NA,-1,less,NA,2020,3,320
321.202,6/11/20 13:52,6/11/20 14:01,IP Address,100,528,TRUE,6/11/20 14:01,R_25WyGFJKpQFYFXv,NA,NA,NA,NA,45.69110107,-122.5849991,anonymous,EN,I consent to take part in this study,5ebdb4d3a814380d7781fbbe,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,53,Female,White,Other,Sky,Graduate school,Somewhat liberal,Independent,4+,1993,"I think people are generally good, but in terms of social kindness, I think we have definitely moved toward unkindness. So, on reflection, I would probably change my answers to indicate I believe people today are less kind than people 10 or 20 years ago. Also, I wasn’t sure what you were looking for when I answered the first question. It could mean, as I think you meant given the other questions, people in society during this age or era. But I was thinking it might mean people I personally encountered  with TODAY. ",5ebdb4d3a814380d7781fbbe,NA,NA,0,equal,NA,2020,5,321
322.202,6/11/20 14:00,6/11/20 14:01,IP Address,100,105,TRUE,6/11/20 14:01,R_xszFZ6hkvNkQD2p,NA,NA,NA,NA,30.41319275,-87.313797,anonymous,EN,I consent to take part in this study,5cc482bd8d2a1e001885c450,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,52,Male,White,Other,sky,Associate's degree,Very liberal,Strongly Democrat,0,NA,,5cc482bd8d2a1e001885c450,NA,NA,0,equal,NA,2020,3,322
323.202,6/11/20 13:59,6/11/20 14:01,IP Address,100,151,TRUE,6/11/20 14:01,R_2B5V0lDxjifJifj,NA,NA,NA,NA,28.63439941,-81.62210083,anonymous,EN,I consent to take part in this study,599766b07eaf20000139e40d,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,27,Female,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,0,NA,,599766b07eaf20000139e40d,NA,NA,0,equal,NA,2020,3,323
324.202,6/11/20 14:01,6/11/20 14:02,IP Address,100,50,TRUE,6/11/20 14:02,R_1lxIO1jxyikcd2R,NA,NA,NA,NA,35.07609558,-89.85469818,anonymous,EN,I consent to take part in this study,5e52c6dba0002e2e2a199245,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,26,Female,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,0,NA,,5e52c6dba0002e2e2a199245,NA,NA,0,equal,NA,2020,4,324
325.202,6/11/20 14:00,6/11/20 14:02,IP Address,100,123,TRUE,6/11/20 14:02,R_24Cv48eWONCpUeN,NA,NA,NA,NA,38.85339355,-76.88929749,anonymous,EN,I consent to take part in this study,59b1986ac05bb50001eb3a5f,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",Societal changes and evolution in technology. ,,26,Male,Black or African-American,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,NA,no,59b1986ac05bb50001eb3a5f,NA,NA,1,more,NA,2020,5,325
326.202,6/11/20 14:01,6/11/20 14:02,IP Address,100,83,TRUE,6/11/20 14:02,R_3snQPnfiLsXpjrZ,NA,NA,NA,NA,40.93499756,-74.11759949,anonymous,EN,I consent to take part in this study,5d7123b36237610015404c99,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,20,Female,White,Other,sky,Some college,Somewhat liberal,Lean Democrat,0,NA,,5d7123b36237610015404c99,NA,NA,0,equal,NA,2020,3,326
327.202,6/11/20 14:00,6/11/20 14:02,IP Address,100,133,TRUE,6/11/20 14:02,R_1QDuXncdjuNipv3,NA,NA,NA,NA,42.17529297,-71.60169983,anonymous,EN,I consent to take part in this study,5dd848729c84d87f79748c2a,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,73,Male,White,Other,sky,Some college,Somewhat conservative,Lean Republican,2,1968,,5dd848729c84d87f79748c2a,NA,NA,0,equal,NA,2020,6,327
328.202,6/11/20 13:58,6/11/20 14:02,IP Address,100,270,TRUE,6/11/20 14:02,R_25sHwE6XMjh5dr2,NA,NA,NA,NA,32.79440308,-79.9484024,anonymous,EN,I consent to take part in this study,5c037f464c14cf00019d379f,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"It is entirely my perception - I was only nine 20 years ago, so I was shielded from much of people's dishonesty or unkindness.",29,Female,White,Other,sky,Some graduate school,Very liberal,Lean Democrat,0,NA,,5c037f464c14cf00019d379f,NA,NA,-2,less,NA,2020,4,328
329.202,6/11/20 13:56,6/11/20 14:03,IP Address,100,408,TRUE,6/11/20 14:03,R_3P5q4Pd9jW6s4NU,NA,NA,NA,NA,29.83779907,-82.61289978,anonymous,EN,I consent to take part in this study,5ee121f4aa67fe4db6f8e659,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","The various kinds of challenges that we've faced as a species in the last 20 years has built up a sense of humility to our fellow man, through turmoil of both the economical and societal kind. We've learnt to be kinder to people who really wouldn't have expected it before, such as retail workers, as we all face the same problems equally. We've put each other in their footsteps and know how it feels to lose money or any kind of important property, so we're more willing to seek out and give back what doesn't belong to us, compared to taking for one's own personal gain only. ",,22,Male,White,Other,sky,High school diploma,Somewhat liberal,Independent,0,NA,,5ee121f4aa67fe4db6f8e659,NA,NA,1,more,NA,2020,5,329
