"subId","covid_concern","covid_cases_personal","OUS1","OUS2","OUS3","OUS4","OUS5","OUS6","OUS7","OUS8","OUS9","gender","age","race","education","income","pol_ideology","religiosity","number_covid_studies","similarity_covid_studies","redcross_reliable","check_embezzle_clear","argument","gender_recode","race_recode","exclude_behav","avg_OUS_IB","avg_OUS_IH","dimension","dilemma","behav","moral","support","trustOther","trustworthy","avg_trust"
123,"7","No",5,6,6,5,5,4,2,4,2,"Female","21","Hispanic, Latino, or Spanish origin","2","3","2","6","1-5","Not at all similar","1","Yes","Non-Utilitarian","Female","Other",0,5,3,"IB","ppe",NA,"6","6",2,3,2.5
124,"5","No",6,1,6,3,4,5,2,5,6,"Male","21","White","2","1","3","1","1-5","Slightly similar","4","Yes","Utilitarian","Male","White",0,5,5.5,"IB","medicine",NA,"7","5",5,6,5.5
124,"5","No",6,1,6,3,4,5,2,5,6,"Male","21","White","2","1","3","1","1-5","Slightly similar","4","Yes","Utilitarian","Male","White",0,5,5.5,"IH","ventilator","Utilitarian","3","6",NA,NA,NA
124,"5","No",6,1,6,3,4,5,2,5,6,"Male","21","White","2","1","3","1","1-5","Slightly similar","4","Yes","Utilitarian","Male","White",0,5,5.5,"IB","ppe",NA,"5","2",6,6,6
125,"7","Yes",1,1,7,3,1,1,1,1,1,"Male","34","Black or African American","1","9","1","6","1-5","Not at all similar","3","Yes","Non-Utilitarian","Male","Black",0,1,1,"IB","ppe",NA,"7","4",4,4,4
125,"7","Yes",1,1,7,3,1,1,1,1,1,"Male","34","Black or African American","1","9","1","6","1-5","Not at all similar","3","Yes","Non-Utilitarian","Male","Black",0,1,1,"IB","medicine",NA,"3","1",4,4,4
125,"7","Yes",1,1,7,3,1,1,1,1,1,"Male","34","Black or African American","1","9","1","6","1-5","Not at all similar","3","Yes","Non-Utilitarian","Male","Black",0,1,1,"IH","lockdown","Non-Utilitarian","1","1",NA,NA,NA
126,"7","No",5,4,7,5,7,2,5,2,5,"Female","18","Asian","1","10","2","2","1-5","Not at all similar","4","Yes","Utilitarian","Female","Asian",0,6,3.5,"IH","lockdown",NA,"2","1",2,2,2
126,"7","No",5,4,7,5,7,2,5,2,5,"Female","18","Asian","1","10","2","2","1-5","Not at all similar","4","Yes","Utilitarian","Female","Asian",0,6,3.5,"IH","ventilator",NA,"4","2",5,3,4
126,"7","No",5,4,7,5,7,2,5,2,5,"Female","18","Asian","1","10","2","2","1-5","Not at all similar","4","Yes","Utilitarian","Female","Asian",0,6,3.5,"IB","medicine","Utilitarian","3","3",NA,NA,NA
127,"7","Yes",4,5,4,6,7,1,4,3,3,"Female","36","White","4","2","2","6","1-5","Slightly similar","1","Yes","Non-Utilitarian","Female","White",0,5.5,2,"IB","medicine",NA,"5","4",2,3,2.5
127,"7","Yes",4,5,4,6,7,1,4,3,3,"Female","36","White","4","2","2","6","1-5","Slightly similar","1","Yes","Non-Utilitarian","Female","White",0,5.5,2,"IH","ventilator","Non-Utilitarian","2","1",NA,NA,NA
127,"7","Yes",4,5,4,6,7,1,4,3,3,"Female","36","White","4","2","2","6","1-5","Slightly similar","1","Yes","Non-Utilitarian","Female","White",0,5.5,2,"IB","ppe",NA,"5","3",3,4,3.5
128,"6","No",2,4,6,6,3,3,5,5,4,"Female","37","White","5","8","4","5","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,2.5,3.5,"IB","medicine",NA,"6","6",2,2,2
128,"6","No",2,4,6,6,3,3,5,5,4,"Female","37","White","5","8","4","5","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,2.5,3.5,"IB","ppe",NA,"5","2",4,6,5
128,"6","No",2,4,6,6,3,3,5,5,4,"Female","37","White","5","8","4","5","1-5","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,2.5,3.5,"IH","ventilator","Non-Utilitarian","2","1",NA,NA,NA
129,"7","Yes",3,1,4,1,2,1,4,1,1,"Female","24","Black or African American","4","5","2","6","6-10","Moderately similar","4","Yes","Utilitarian","Female","Black",0,2.5,1,"IH","lockdown",NA,"2","2",1,2,1.5
129,"7","Yes",3,1,4,1,2,1,4,1,1,"Female","24","Black or African American","4","5","2","6","6-10","Moderately similar","4","Yes","Utilitarian","Female","Black",0,2.5,1,"IH","ventilator",NA,"1","1",1,1,1
129,"7","Yes",3,1,4,1,2,1,4,1,1,"Female","24","Black or African American","4","5","2","6","6-10","Moderately similar","4","Yes","Utilitarian","Female","Black",0,2.5,1,"IB","medicine","Non-Utilitarian","4","3",NA,NA,NA
130,"5","Unsure",3,2,2,1,2,2,1,3,3,"Male","20","White","1","3","3","1","6-10","Slightly similar","4","Yes","Utilitarian","Male","White",0,2.5,2.5,"IH","lockdown",NA,"3","3",2,2,2
130,"5","Unsure",3,2,2,1,2,2,1,3,3,"Male","20","White","1","3","3","1","6-10","Slightly similar","4","Yes","Utilitarian","Male","White",0,2.5,2.5,"IH","ventilator",NA,"2","2",2,2,2
130,"5","Unsure",3,2,2,1,2,2,1,3,3,"Male","20","White","1","3","3","1","6-10","Slightly similar","4","Yes","Utilitarian","Male","White",0,2.5,2.5,"IB","medicine","Utilitarian","5","3",NA,NA,NA
131,"5","No",7,5,7,5,5,2,6,2,2,"Male","18","White,Black or African American","1","2","4","6","1-5","Slightly similar","2","Yes","Non-Utilitarian","Male","Other",0,6,2,"IB","medicine","Utilitarian","4","7",NA,NA,NA
131,"5","No",7,5,7,5,5,2,6,2,2,"Male","18","White,Black or African American","1","2","4","6","1-5","Slightly similar","2","Yes","Non-Utilitarian","Male","Other",0,6,2,"IH","ventilator",NA,"4","5",4,4,4
131,"5","No",7,5,7,5,5,2,6,2,2,"Male","18","White,Black or African American","1","2","4","6","1-5","Slightly similar","2","Yes","Non-Utilitarian","Male","Other",0,6,2,"IH","lockdown",NA,"4","1",3,1,2
132,"3","No",4,3,4,4,2,2,1,4,1,"Male","38","Asian","4","10","6","1","1-5","Not at all similar","2","Yes","Non-Utilitarian","Male","Asian",0,3,1.5,"IB","medicine",NA,"5","3",5,5,5
132,"3","No",4,3,4,4,2,2,1,4,1,"Male","38","Asian","4","10","6","1","1-5","Not at all similar","2","Yes","Non-Utilitarian","Male","Asian",0,3,1.5,"IH","lockdown","Utilitarian","4","7",NA,NA,NA
132,"3","No",4,3,4,4,2,2,1,4,1,"Male","38","Asian","4","10","6","1","1-5","Not at all similar","2","Yes","Non-Utilitarian","Male","Asian",0,3,1.5,"IB","ppe",NA,"5","3",5,5,5
133,"5","Yes",2,2,2,3,3,6,5,6,5,"Female","35","White,Hispanic, Latino, or Spanish origin","3","6","4","4","0","Not at all similar","4","Yes","Utilitarian","Female","Other",0,2.5,5.5,"IH","lockdown",NA,"5","6",6,6,6
133,"5","Yes",2,2,2,3,3,6,5,6,5,"Female","35","White,Hispanic, Latino, or Spanish origin","3","6","4","4","0","Not at all similar","4","Yes","Utilitarian","Female","Other",0,2.5,5.5,"IH","ventilator",NA,"6","7",6,6,6
133,"5","Yes",2,2,2,3,3,6,5,6,5,"Female","35","White,Hispanic, Latino, or Spanish origin","3","6","4","4","0","Not at all similar","4","Yes","Utilitarian","Female","Other",0,2.5,5.5,"IB","medicine","Non-Utilitarian","6","2",NA,NA,NA
134,"6","No",6,5,6,2,5,5,2,5,6,"Male","32","Asian","5","5","3","1","21-50","Slightly similar","4","Yes","Non-Utilitarian","Male","Asian",0,5.5,5.5,"IH","lockdown",NA,"2","2",6,6,6
134,"6","No",6,5,6,2,5,5,2,5,6,"Male","32","Asian","5","5","3","1","21-50","Slightly similar","4","Yes","Non-Utilitarian","Male","Asian",0,5.5,5.5,"IB","medicine","Non-Utilitarian","6","2",NA,NA,NA
134,"6","No",6,5,6,2,5,5,2,5,6,"Male","32","Asian","5","5","3","1","21-50","Slightly similar","4","Yes","Non-Utilitarian","Male","Asian",0,5.5,5.5,"IH","ventilator",NA,"5","6",5,6,5.5
135,"7","No",5,6,6,5,6,4,2,3,4,"Female","41","White","4","4","1","1","1-5","Not at all similar","5","Yes","Utilitarian","Female","White",0,5.5,4,"IH","ventilator",NA,"2","2",2,2,2
135,"7","No",5,6,6,5,6,4,2,3,4,"Female","41","White","4","4","1","1","1-5","Not at all similar","5","Yes","Utilitarian","Female","White",0,5.5,4,"IH","lockdown",NA,"2","1",2,2,2
135,"7","No",5,6,6,5,6,4,2,3,4,"Female","41","White","4","4","1","1","1-5","Not at all similar","5","Yes","Utilitarian","Female","White",0,5.5,4,"IB","ppe","Utilitarian","6","6",NA,NA,NA
136,"7","No",5,5,5,6,7,4,2,5,4,"Female","18","Asian","1","1","1","1","1-5","Not at all similar","2","Yes","Non-Utilitarian","Female","Asian",0,6,4,"IH","lockdown","Non-Utilitarian","1","1",NA,NA,NA
136,"7","No",5,5,5,6,7,4,2,5,4,"Female","18","Asian","1","1","1","1","1-5","Not at all similar","2","Yes","Non-Utilitarian","Female","Asian",0,6,4,"IB","medicine",NA,"7","7",1,3,2
136,"7","No",5,5,5,6,7,4,2,5,4,"Female","18","Asian","1","1","1","1","1-5","Not at all similar","2","Yes","Non-Utilitarian","Female","Asian",0,6,4,"IB","ppe",NA,"6","6",2,4,3
137,"6","No",4,5,3,6,6,4,2,4,3,"Female","18","Asian","1","1","2","1","1-5","Slightly similar","2","Yes","Non-Utilitarian","Female","Asian",0,5,3.5,"IB","medicine",NA,"4","1",6,6,6
137,"6","No",4,5,3,6,6,4,2,4,3,"Female","18","Asian","1","1","2","1","1-5","Slightly similar","2","Yes","Non-Utilitarian","Female","Asian",0,5,3.5,"IH","lockdown","Non-Utilitarian","1","1",NA,NA,NA
137,"6","No",4,5,3,6,6,4,2,4,3,"Female","18","Asian","1","1","2","1","1-5","Slightly similar","2","Yes","Non-Utilitarian","Female","Asian",0,5,3.5,"IB","ppe",NA,"3","2",6,6,6
138,"7","No",5,5,4,6,5,5,4,4,5,"Female","24","Black or African American","2","3","3","1","more than 50","Moderately similar","4","Yes","Utilitarian","Female","Black",0,5,5,"IB","ppe",NA,"7","6",6,7,6.5
138,"7","No",5,5,4,6,5,5,4,4,5,"Female","24","Black or African American","2","3","3","1","more than 50","Moderately similar","4","Yes","Utilitarian","Female","Black",0,5,5,"IH","lockdown","Non-Utilitarian","1","1",NA,NA,NA
138,"7","No",5,5,4,6,5,5,4,4,5,"Female","24","Black or African American","2","3","3","1","more than 50","Moderately similar","4","Yes","Utilitarian","Female","Black",0,5,5,"IB","medicine",NA,"7","5",6,7,6.5
139,"6","No",4,4,4,4,4,4,4,4,4,"Male","21","White","3","7","3","1","11-20","Not at all similar","2","No","Non-Utilitarian","Male","White",1,4,4,"IB","medicine",NA,"7","6",4,5,4.5
139,"6","No",4,4,4,4,4,4,4,4,4,"Male","21","White","3","7","3","1","11-20","Not at all similar","2","No","Non-Utilitarian","Male","White",1,4,4,"IH","ventilator","Non-Utilitarian","6","2",NA,NA,NA
139,"6","No",4,4,4,4,4,4,4,4,4,"Male","21","White","3","7","3","1","11-20","Not at all similar","2","No","Non-Utilitarian","Male","White",1,4,4,"IB","ppe",NA,"6","6",5,5,5
140,"7","No",4,4,6,5,3,5,3,5,5,"Female","26","White","1","5","2","1","6-10","Not at all similar","4","Yes","Utilitarian","Female","White",0,3.5,5,"IB","ppe",NA,"6","6",6,6,6
140,"7","No",4,4,6,5,3,5,3,5,5,"Female","26","White","1","5","2","1","6-10","Not at all similar","4","Yes","Utilitarian","Female","White",0,3.5,5,"IH","ventilator","Utilitarian","4","5",NA,NA,NA
140,"7","No",4,4,6,5,3,5,3,5,5,"Female","26","White","1","5","2","1","6-10","Not at all similar","4","Yes","Utilitarian","Female","White",0,3.5,5,"IB","medicine",NA,"7","6",6,6,6
141,"7","No",5,6,6,6,6,5,5,3,5,"Female","28","White","4","5","1","5","6-10","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,5.5,5,"IH","lockdown","Non-Utilitarian","5","1",NA,NA,NA
141,"7","No",5,6,6,6,6,5,5,3,5,"Female","28","White","4","5","1","5","6-10","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,5.5,5,"IB","medicine",NA,"6","6",2,2,2
141,"7","No",5,6,6,6,6,5,5,3,5,"Female","28","White","4","5","1","5","6-10","Not at all similar","4","Yes","Non-Utilitarian","Female","White",0,5.5,5,"IB","ppe",NA,"6","6",1,2,1.5
142,"6","Yes",1,3,6,2,2,1,7,5,5,"Male","30","White","4","7","2","2","6-10","Slightly similar","3","Yes","Utilitarian","Male","White",0,1.5,3,"IH","lockdown",NA,"1","1",2,1,1.5
142,"6","Yes",1,3,6,2,2,1,7,5,5,"Male","30","White","4","7","2","2","6-10","Slightly similar","3","Yes","Utilitarian","Male","White",0,1.5,3,"IH","ventilator",NA,"4","5",6,5,5.5
142,"6","Yes",1,3,6,2,2,1,7,5,5,"Male","30","White","4","7","2","2","6-10","Slightly similar","3","Yes","Utilitarian","Male","White",0,1.5,3,"IB","medicine","Non-Utilitarian","5","2",NA,NA,NA
143,"7","No",4,5,3,5,5,3,2,3,4,"Female","26","White,Asian","4","1","1","2","11-20","Slightly similar","2","Yes","Utilitarian","Female","Other",0,4.5,3.5,"IH","ventilator",NA,"4","2",4,4,4
143,"7","No",4,5,3,5,5,3,2,3,4,"Female","26","White,Asian","4","1","1","2","11-20","Slightly similar","2","Yes","Utilitarian","Female","Other",0,4.5,3.5,"IH","lockdown",NA,"3","1",3,3,3
143,"7","No",4,5,3,5,5,3,2,3,4,"Female","26","White,Asian","4","1","1","2","11-20","Slightly similar","2","Yes","Utilitarian","Female","Other",0,4.5,3.5,"IB","ppe","Utilitarian","6","6",NA,NA,NA
144,"6","Yes",5,5,5,1,3,6,1,7,7,"Female","18","White","2","2","4","1","1-5","Moderately similar","4","Yes","Utilitarian","Female","White",0,4,6.5,"IB","medicine",NA,"3","3",3,5,4
144,"6","Yes",5,5,5,1,3,6,1,7,7,"Female","18","White","2","2","4","1","1-5","Moderately similar","4","Yes","Utilitarian","Female","White",0,4,6.5,"IB","ppe",NA,"6","3",3,5,4
144,"6","Yes",5,5,5,1,3,6,1,7,7,"Female","18","White","2","2","4","1","1-5","Moderately similar","4","Yes","Utilitarian","Female","White",0,4,6.5,"IH","ventilator","Utilitarian","5","6",NA,NA,NA
145,"5","No",1,1,1,6,1,2,1,1,1,"Male","41","White","4","10","5","4","0","Not at all similar","1","Yes","Utilitarian","Male","White",0,1,1.5,"IH","ventilator",NA,"3","3",4,4,4
145,"5","No",1,1,1,6,1,2,1,1,1,"Male","41","White","4","10","5","4","0","Not at all similar","1","Yes","Utilitarian","Male","White",0,1,1.5,"IH","lockdown",NA,"5","5",5,5,5
145,"5","No",1,1,1,6,1,2,1,1,1,"Male","41","White","4","10","5","4","0","Not at all similar","1","Yes","Utilitarian","Male","White",0,1,1.5,"IB","medicine","Non-Utilitarian","5","2",NA,NA,NA
146,"7","No",3,2,4,5,2,3,4,5,5,"Female","41","Asian","5","10","6","7","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Asian",0,2.5,4,"IB","medicine",NA,"4","3",2,2,2
146,"7","No",3,2,4,5,2,3,4,5,5,"Female","41","Asian","5","10","6","7","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Asian",0,2.5,4,"IB","ppe",NA,"4","3",4,4,4
146,"7","No",3,2,4,5,2,3,4,5,5,"Female","41","Asian","5","10","6","7","1-5","Not at all similar","3","Yes","Non-Utilitarian","Female","Asian",0,2.5,4,"IH","lockdown","Non-Utilitarian","3","1",NA,NA,NA
147,"1","No",2,2,2,2,2,2,1,2,5,"Male","37","White","1","3","7","6","1-5","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,2,3.5,"IH","ventilator","Non-Utilitarian","4","2",NA,NA,NA
147,"1","No",2,2,2,2,2,2,1,2,5,"Male","37","White","1","3","7","6","1-5","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,2,3.5,"IB","ppe",NA,"1","1",7,7,7
147,"1","No",2,2,2,2,2,2,1,2,5,"Male","37","White","1","3","7","6","1-5","Slightly similar","4","Yes","Non-Utilitarian","Male","White",0,2,3.5,"IB","medicine",NA,"7","1",6,6,6
148,"7","No",6,NA,4,3,6,3,5,5,5,"Male","25","White,Native Hawaiian or Other Pacific Islander","1","4","3","4","1-5","Moderately similar","5","Yes","Non-Utilitarian","Male","Other",0,6,4,"IH","ventilator","Non-Utilitarian","2","2",NA,NA,NA
148,"7","No",6,NA,4,3,6,3,5,5,5,"Male","25","White,Native Hawaiian or Other Pacific Islander","1","4","3","4","1-5","Moderately similar","5","Yes","Non-Utilitarian","Male","Other",0,6,4,"IB","ppe",NA,"7","7",1,1,1
148,"7","No",6,NA,4,3,6,3,5,5,5,"Male","25","White,Native Hawaiian or Other Pacific Islander","1","4","3","4","1-5","Moderately similar","5","Yes","Non-Utilitarian","Male","Other",0,6,4,"IB","medicine",NA,"7","5",2,2,2
149,"5","No",4,4,4,2,5,4,4,1,4,"Male","20","Hispanic, Latino, or Spanish origin","1","1","4","1","6-10","Moderately similar","5","Yes","Non-Utilitarian","Male","Other",0,4.5,4,"IB","ppe",NA,"6","5",4,3,3.5
149,"5","No",4,4,4,2,5,4,4,1,4,"Male","20","Hispanic, Latino, or Spanish origin","1","1","4","1","6-10","Moderately similar","5","Yes","Non-Utilitarian","Male","Other",0,4.5,4,"IH","ventilator","Non-Utilitarian","1","1",NA,NA,NA
149,"5","No",4,4,4,2,5,4,4,1,4,"Male","20","Hispanic, Latino, or Spanish origin","1","1","4","1","6-10","Moderately similar","5","Yes","Non-Utilitarian","Male","Other",0,4.5,4,"IB","medicine",NA,"5","4",1,1,1
150,"6","No",5,5,5,4,4,3,4,5,3,"Male","27","White","4","6","4","1","0","Not at all similar","4","Yes","Utilitarian","Male","White",0,4.5,3,"IH","ventilator",NA,"3","6",3,5,4
150,"6","No",5,5,5,4,4,3,4,5,3,"Male","27","White","4","6","4","1","0","Not at all similar","4","Yes","Utilitarian","Male","White",0,4.5,3,"IB","medicine","Non-Utilitarian","4","6",NA,NA,NA
150,"6","No",5,5,5,4,4,3,4,5,3,"Male","27","White","4","6","4","1","0","Not at all similar","4","Yes","Utilitarian","Male","White",0,4.5,3,"IH","lockdown",NA,"3","3",5,6,5.5
151,"6","Unsure",1,1,5,1,5,2,2,2,2,"Male","29","White,Hispanic, Latino, or Spanish origin","2","1","1","2","0","Moderately similar","1","Yes","Non-Utilitarian","Male","Other",0,3,2,"IH","lockdown",NA,"3","4",4,5,4.5
151,"6","Unsure",1,1,5,1,5,2,2,2,2,"Male","29","White,Hispanic, Latino, or Spanish origin","2","1","1","2","0","Moderately similar","1","Yes","Non-Utilitarian","Male","Other",0,3,2,"IB","medicine","Utilitarian","6","4",NA,NA,NA
151,"6","Unsure",1,1,5,1,5,2,2,2,2,"Male","29","White,Hispanic, Latino, or Spanish origin","2","1","1","2","0","Moderately similar","1","Yes","Non-Utilitarian","Male","Other",0,3,2,"IH","ventilator",NA,"4","1",4,5,4.5
152,"7","Yes",2,1,5,2,2,4,4,5,5,"Female","50","White","2","4","2","1","more than 50","Slightly similar","2","Yes","Non-Utilitarian","Female","White",0,2,4.5,"IH","lockdown","Non-Utilitarian","7","1",NA,NA,NA
152,"7","Yes",2,1,5,2,2,4,4,5,5,"Female","50","White","2","4","2","1","more than 50","Slightly similar","2","Yes","Non-Utilitarian","Female","White",0,2,4.5,"IB","ppe",NA,"4","4",5,5,5
152,"7","Yes",2,1,5,2,2,4,4,5,5,"Female","50","White","2","4","2","1","more than 50","Slightly similar","2","Yes","Non-Utilitarian","Female","White",0,2,4.5,"IB","medicine",NA,"3","6",4,4,4
153,"7","No",2,2,2,6,6,3,1,6,4,"Female","56","White","5","9","3","4","more than 50","Not at all similar","5","Yes","Utilitarian","Female","White",0,4,3.5,"IB","medicine",NA,"3","1",3,3,3
153,"7","No",2,2,2,6,6,3,1,6,4,"Female","56","White","5","9","3","4","more than 50","Not at all similar","5","Yes","Utilitarian","Female","White",0,4,3.5,"IB","ppe",NA,"3","1",3,3,3
153,"7","No",2,2,2,6,6,3,1,6,4,"Female","56","White","5","9","3","4","more than 50","Not at all similar","5","Yes","Utilitarian","Female","White",0,4,3.5,"IH","ventilator","Non-Utilitarian","4","1",NA,NA,NA
154,"7","No",1,1,2,1,4,4,2,1,3,"Male,Female,Nonbinary","35","White","1","1","1","1","21-50","Slightly similar","3","Yes","Non-Utilitarian","Other","White",0,2.5,3.5,"IH","lockdown",NA,"4","1",5,6,5.5
154,"7","No",1,1,2,1,4,4,2,1,3,"Male,Female,Nonbinary","35","White","1","1","1","1","21-50","Slightly similar","3","Yes","Non-Utilitarian","Other","White",0,2.5,3.5,"IH","ventilator",NA,"4","4",4,4,4
154,"7","No",1,1,2,1,4,4,2,1,3,"Male,Female,Nonbinary","35","White","1","1","1","1","21-50","Slightly similar","3","Yes","Non-Utilitarian","Other","White",0,2.5,3.5,"IB","medicine","Utilitarian","5","5",NA,NA,NA
155,"4","Yes",3,3,3,5,3,3,3,3,2,"Male","38","White","4","10","4","1","1-5","Moderately similar","3","Yes","Non-Utilitarian","Male","White",0,3,2.5,"IH","lockdown","Utilitarian","5","5",NA,NA,NA
155,"4","Yes",3,3,3,5,3,3,3,3,2,"Male","38","White","4","10","4","1","1-5","Moderately similar","3","Yes","Non-Utilitarian","Male","White",0,3,2.5,"IB","ppe",NA,"4","3",5,5,5
155,"4","Yes",3,3,3,5,3,3,3,3,2,"Male","38","White","4","10","4","1","1-5","Moderately similar","3","Yes","Non-Utilitarian","Male","White",0,3,2.5,"IB","medicine",NA,"4","3",5,5,5
156,"7","No",1,7,6,6,5,1,1,1,1,"Female","35","White","4",NA,"2","4","0",NA,"4","Yes","Utilitarian","Female","White",0,3,1,"IH","ventilator",NA,"1","1",2,2,2
156,"7","No",1,7,6,6,5,1,1,1,1,"Female","35","White","4",NA,"2","4","0",NA,"4","Yes","Utilitarian","Female","White",0,3,1,"IH","lockdown",NA,"1","1",1,1,1
156,"7","No",1,7,6,6,5,1,1,1,1,"Female","35","White","4",NA,"2","4","0",NA,"4","Yes","Utilitarian","Female","White",0,3,1,"IB","medicine","Utilitarian","4","5",NA,NA,NA
157,"6","No",5,5,2,2,7,1,4,3,2,"Female","25","White,Hispanic, Latino, or Spanish origin","4","6","2","1","0","Moderately similar","2","Yes","Utilitarian","Female","Other",0,6,1.5,"IB","ppe",NA,"4","1",3,4,3.5
157,"6","No",5,5,2,2,7,1,4,3,2,"Female","25","White,Hispanic, Latino, or Spanish origin","4","6","2","1","0","Moderately similar","2","Yes","Utilitarian","Female","Other",0,6,1.5,"IH","ventilator","Utilitarian","5","5",NA,NA,NA
157,"6","No",5,5,2,2,7,1,4,3,2,"Female","25","White,Hispanic, Latino, or Spanish origin","4","6","2","1","0","Moderately similar","2","Yes","Utilitarian","Female","Other",0,6,1.5,"IB","medicine",NA,"4","1",3,5,4
158,"5","No",4,4,2,5,3,5,5,2,2,"Female","30","Asian","5","5","1","1","1-5","Not at all similar","2","Yes","Non-Utilitarian","Female","Asian",0,3.5,3.5,"IB","ppe","Utilitarian","4","5",NA,NA,NA
158,"5","No",4,4,2,5,3,5,5,2,2,"Female","30","Asian","5","5","1","1","1-5","Not at all similar","2","Yes","Non-Utilitarian","Female","Asian",0,3.5,3.5,"IH","ventilator",NA,"2","2",5,5,5
158,"5","No",4,4,2,5,3,5,5,2,2,"Female","30","Asian","5","5","1","1","1-5","Not at all similar","2","Yes","Non-Utilitarian","Female","Asian",0,3.5,3.5,"IH","lockdown",NA,"4","3",5,5,5
159,"6","No",2,2,7,6,3,2,1,1,1,"Female","30","Black or African American","4","8","1","2","11-20","Moderately similar","4","No","Non-Utilitarian","Female","Black",1,2.5,1.5,"IB","ppe","Utilitarian","6","6",NA,NA,NA
159,"6","No",2,2,7,6,3,2,1,1,1,"Female","30","Black or African American","4","8","1","2","11-20","Moderately similar","4","No","Non-Utilitarian","Female","Black",1,2.5,1.5,"IH","ventilator",NA,"1","1",6,6,6
159,"6","No",2,2,7,6,3,2,1,1,1,"Female","30","Black or African American","4","8","1","2","11-20","Moderately similar","4","No","Non-Utilitarian","Female","Black",1,2.5,1.5,"IH","lockdown",NA,"2","2",6,6,6
160,"7","No",3,7,7,6,7,1,1,1,1,"Male","23","White","4","5","1","2","1-5","Slightly similar","1","Yes","Utilitarian","Male","White",0,5,1,"IB","ppe",NA,"7","7",6,6,6
160,"7","No",3,7,7,6,7,1,1,1,1,"Male","23","White","4","5","1","2","1-5","Slightly similar","1","Yes","Utilitarian","Male","White",0,5,1,"IH","ventilator","Non-Utilitarian","1","1",NA,NA,NA
