StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q109,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
4/29/2020,4/29/2020,0,178.147.86.255,100,1151,1,4/29/2020,R_32PevdgFZprfWPB, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,3,9,9,6,7,6,10,9,10,9,9,8,10,10,70,15,15,5,5,0,0,0,9,7,5,5,0,5,1,9,10,10,1,3,7,7,8,10,3,6,0,3,1,5,4,4,8,2,7,6,8,4,0,0,7,0,7,2,0,10,8,1,0,4,2,3,7,2,7,30,70,7,4,5,25,3,6,1, ,27,1,0,1, ,3,2,1,1,213
4/29/2020,4/29/2020,0,147.102.131.172,100,1633,1,4/29/2020,R_3k18tggi0IkNLmV, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,6,9,10,10,9,9,10,9,10,10,10,7,10,10,0,80,20,7,6,0,2,1,6,7,5,2,2,2,2,10,10,10,0,2,9,9,9,8,7,8,9,7,7,9,8,8,10,5,7,7,4,6,0,3,5,1,6,3,2,10,10,5,0,6,7,0,2,2,10,50,60,2,16,8,25,3,7,2, ,22,1,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,77.49.72.37,100,1041,1,4/29/2020,R_DhN1Lfsq5qmf5Tz, , , , ,37.98420715,23.73530579,anonymous,EN,8,7,5,9,9,10,8,9,9,3,4,9,9,0,9,1,100,0,0,1,3,0,5,0,2,0,0,0,0,0,6,10,10,9,0,1,3,8,8,7,9,8,8,1,7,1,0,1,4,4,9,9,1,4,0,5,3,7,2,2,6,10,8,8,0,4,7,2,7,8,8,30,30,2,16,6,50,3,7,1, ,30,2,0,3, ,9,1,1,1,213
4/29/2020,4/29/2020,0,45.139.212.195,100,881,1,4/29/2020,R_2qkLwJPV7WGDUiU, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,9,8,8,9,6,9,10,10,10,8,9,100,0,0,2,3,6,6,7,6,3,2,3,3,3,4,6,6,7,3,3,4,4,4,6,6,4,4,2,4,3,2,4,8,2,2,6,5,7,0,2,2,8,4,5,4,7,6,4,1,6,6,2, ,7,9,60,60,2,4,7,25,300,2,1, ,26,1,0,6,military service,8,1,1,1,213
4/29/2020,4/29/2020,0,176.58.225.202,100,2004,1,4/29/2020,R_3lLw8qDgnNWZagh, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,0,10,10,10,10,10,10,6,10,7,10,10,10,10,100,0,0,2,3,0,5,0,10,0,0,0,0,0,5,9,9,8,0,0,5,6,5,2,6,6,7,4,0,5,5,7,4,6,5,7,9,6,0,2,2,7,6,1,5,6,7,3,0,2,0,1,0,0,7,70,80,0,3,5,25,3,7,1, ,21,1,0,4, ,7,1,1,1,213
4/29/2020,4/29/2020,0,37.6.2.86,100,1887,1,4/29/2020,R_1kMS1cxZS7KXZBB, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,7,8,10,10,10,10,10,10,10,10,10,50,40,6,7,7,5,2,7,9,1,1,1,2,4,7,8,9,1,3,7,7,8,8,6,7,3,8,8,7,7,7,8,8,9,2,0,7,7,6,6,3,6,6,3,9,9,7,0,8,9,1,6,9,10,10,90,5,3,7,100,300,4,2, ,25,2,0,2, ,5,1,1,1,213
4/29/2020,4/29/2020,0,45.139.212.195,100,873,1,4/29/2020,R_3fHMPilgiGiVKaE, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,5,9,8,10,10,10,10,8,10,10,10,3,10,10,100,0,0,3,1,0,1,6,5,2,0,0,0,1,1,2,0,9,0,1,7,6,5,6,3,6,1,3,2,2,3,2,8,2,1,6,7,3,0,5,0,9,6,2,9,8,7,4,3,6,3,6,4,6,5,10,10,4,1,7,50,300,7,1, ,27,2,0,3, ,8,1,1,1,213
4/29/2020,4/29/2020,0,94.64.145.101,100,2021,1,4/29/2020,R_2BboityNyaEdiFW, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,10,8,10,9,9,10,7,10,10,8,2,7,6,90,10,0,2,2,1,4,2,7,8,1,0,0,0,6,9,9,8,1,7,7,7,8,6,4,7,8,2,3,4,6,4,7,3,1,10,10,0,0,2,0,5,8,0,3,10,9,2,0,6,3,0,3,6,10,70,80,2,9,1,50,3,4,1, ,36,1,0,1, ,7,1,1,1,213
4/29/2020,4/29/2020,0,87.202.113.143,100,1808,1,4/29/2020,R_2WZSh93nraTdWwj, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,8,9,9,9,9,9,10,10,10,10,10,60,25,15,4,3,5,7,6,6,7,6,3,3,4,0,10,10,10,0,2,6,6,7,7,7,1,0,6,6,6,7,7,8,5,7,7,2,5,7,0,4,1,3,0,0,8,8,5,0,4,4,7,7,5,7,70,70,4,16,5,50,300,4,2, ,36,3,0,6, ,6,1,1,1,213
4/29/2020,4/29/2020,0,178.59.218.64,100,1097,1,4/29/2020,R_1M5QlkyVNUK8p6w, , , , ,37.98420715,23.73530579,anonymous,EN,8,7,6,9,3,9,9,9,10,4,10,8,10,10,10,10,90,5,5,7,4,0,3,2,5,5,1,0,0,0,3,9,9,9,1,2,8,5,10,10,5,3,0,7,7,8,7,9,9,7,8,6,6,7,0,2,2,7,5,4,4,10,8,5,3,3,0,4,3,7,7,20,70,4,11,9,25,3,7,1, ,22,1,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,78.87.185.244,100,885,1,4/29/2020,R_Tw92dkaYxFpj7tT, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,10,10,10,0,6,10,10,9,10,10,70,25,5,4,7,0,10,7,10,10,10,10,10,10,1,9,9,9,1,1,7,8,10,6,4,6,0,9,9,3,4,7,8,9,4,1,1,7,9,0,1,1,9,1,0,9,9,9,1,9,1,1,7,9,6,10,10,4,3,9,50,3,4,1, ,25,2,0,2, ,6,1,1,1,213
4/29/2020,4/29/2020,0,80.107.61.122,100,2237,1,4/29/2020,R_1Cl6aJgGVw3xBFQ, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,0,9,9,10,3,8,10,4,10,10,10,9,10,10,100,0,0,4,7,0,7,3,10,6,0,0,0,0,0,9,10,9,0,1,8,3,9,8,7,6,1,8,8,7,8,9,10,3,4,8,6,4,0,2,3,7,9,3,1,9,7,4,0,6,6,2,3,2,9,60,40,5,14,3,25,300,7,1, ,19,1,0,4, ,7,1,1,1,213
4/29/2020,4/29/2020,0,141.237.118.254,100,918,1,4/29/2020,R_3RkkopmJJaRthMo, , , , ,40.84750366,25.87440491,anonymous,EN,8,5,3,8,8,7,9,9,10,3,5,8,8,0,5,6,90,0,10,8,6,5,5,5,10,5,7,7,7,7,3,10,10,10,2,2,7,6,8,7,6,7,5,7,6,4,6,7,9,8,9,2,2,10,0,0,6,1,6,7,5,6,6,5,1,5,6,5,6,6,5,10,20,5,5,9,100,10,8,1, ,25,1,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,46.176.15.244,100,1153,1,4/29/2020,R_2X7NZ3qjmg51BDa, , , , ,37.98420715,23.73530579,anonymous,EN,8,6,2,6,7,9,9,9,10,6,9,1,1,0,0,0,90,5,5,2,1,4,4,4,7,9,6,5,6,6,1,10,9,9,0,1,6,6,6,6,6,6,6,7,7,3,3,6,6,8,8,1,1,7,0,4,4,2,7,7,2,8,7,8,2,8,8,0,7,8,8,30,70,6,16,9,50,300,4,2, ,24,1,0,4, ,7,1,1,1,213
4/29/2020,4/29/2020,0,85.73.147.152,100,2170,1,4/29/2020,R_3rS7LdGCaHOMyEK, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,10,6,7,5,6,7,6,7,8,4,0,10,10,100,0,0,4,4,0,0,0,1,0,0,0,0,0,0,10,10,10,0,0,8,4,8,8,8,4,6,2,2,2,1,6,6,6,4,7,6,7,0,0,6,6,4,0,7,6,6,3,2,7,2,2,4,3,6,90,90,6,3,4,25,3,7,1, ,43,1,0,2, ,3,1,1,1,213
4/29/2020,4/29/2020,0,141.255.91.178,100,821,1,4/29/2020,R_22YBwiqCbwi5KMU, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,9,8,9,6,7,10,0,8,10,10,9,10,10,95,5,0,6,4,0,2,0,4,2,0,0,0,1,3,8,9,10,1,1,8,7,10,8,3,7,7,8,2,8,7,3,6,3,3,7,10,4,0,1,0,9,10,2,1,8,8,3,0,4,2,1,7,7,9,30,50,4,3,7,25,3,7,1, ,22,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,185.32.231.8,100,1196,1,4/29/2020,R_3fNsbeB7qkXGbAw, , , , ,41.08560181,23.54969788,anonymous,EN,8,10,6,7,7,8,6,6,9,4,8,8,9,8,10,4,100,0,0,8,6,6,7,4,7,6,4,3,2,4,6,9,7,9,2,4,7,6,9,6,6,7,6,8,8,7,4,6,7,6,7,7,8,9,0,3,6,4,7,8,6,10,9,6,1,7,4,3,8,7,10,0,10,6,3,7,50,3,7,1, ,23,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,85.73.39.9,100,2146,1,4/29/2020,R_2QR6zTYg5IjtcOt, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,6,10,10,5,8,10,10,5,10,10,10,10,10,10,40,30,30,7,7,5,7,7,10,8,7,0,0,0,7,8,7,7,0,0,6,5,10,10,6,6,8,5,10,6,5,5,6,5,7,10,10,6,8,7,3,6,0,0,6,7,5,0,3,0,0,5,5,0,0,20,40,6,7,6,50,300,4,1, ,19,1,0,2, ,7,1,1,1,213
4/29/2020,4/29/2020,0,176.58.226.68,100,1205,1,4/29/2020,R_2az3gEgHT195Xfp, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,9,9,9,9,1,1,2,0,7,9,9,9,9,10,90,5,5,9,6,1,8,5,9,9,1,1,2,5,1,10,10,9,1,3,7,3,9,6,4,6,6,10,10,4,6,7,7,7,10,8,2,7,0,1,7,2,2,5,5,9,8,1,0,2,8,2,1,7,9,90,90,5,9,8,25,3,7,1, ,27,2,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,46.103.196.170,100,1114,1,4/29/2020,R_3IbpFuBEr2cNx7M, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,1,10,10,9,10,9,10,9,10,10,10,2,10,10,30,40,30,7,6,6,10,8,10,9,7,10,6,9,2,9,9,10,4,2,8,6,6,9,10,4,6,0,2,7,9,9,6,4,4,4,1,4,0,6,3,7,9,1,4,10,9,4,0,4,4,1,6,8,9,60,40,1,7,6,25,900,7,1, ,20,1,0,3, ,5,2,1,1,213
4/29/2020,4/29/2020,0,77.49.27.35,100,697,1,4/29/2020,R_3oSJmk8KHzuGyHY, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,0,9,10,10,5,8,10,0,10,8,10,2,9,10,80,20,0,3,4,2,0,0,1,2,0,0,0,4,7,2,8,9,0,4,6,8,8,5,2,5,5,4,5,5,6,8,8,5,8,4,8,2,0,6,5,2,8,6,0,9,9,3,0,6,5,2,8,8,10,100,90,2,10,7,25,3,7,2, ,24,1,0,4, ,7,1,2,2,213
4/29/2020,4/29/2020,0,94.69.249.160,100,1729,1,4/29/2020,R_1dBqdHajvCoI9af, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,1,10,9,9,6,5,7,2,5,8,8,4,9,9,60,20,20,8,7,0,5,1,9,7,1,1,1,1,5,10,10,10,0,2,8,8,10,8,8,9,10,6,6,9,9,9,10,8,9,4,4,9,0,3,7,0,5,5,5,8,8,5,0,8,8,0,8,8,10,10,20,3,16,8,50,3,7,2, ,25,3,0,3, ,3,1,1,1,213
4/29/2020,4/29/2020,0,46.177.158.164,100,519,1,4/29/2020,R_blorCodhivkz6RX, , , , ,40.6381073,22.94549561,anonymous,EN,8,7,3,7,8,5,6,5,9,2,10,7,6,4,2,5,0,80,20,5,4,5,4,2,7,3,6,3,2,6,3,0,8,9,0,3,2,7,8,8,5,7,2,2,3,3,4,3,6,2,4,3,6,5,9,1,1,2,6,5,6,7,4,2,1,4,6,4,3,6,4,70,70,4,3,9,25,3,7,1, ,27,1,0,4, ,8,1,1,1,213
4/29/2020,4/29/2020,0,141.237.151.252,100,989,1,4/29/2020,R_silA0wpKjHUwpG1, , , , ,40.6381073,22.94549561,anonymous,EN,8,8,2,9,7,3,8,8,9,3,7,9,10,10,9,10,40,30,30,4,5,0,2,1,9,5,5,0,3,4,4,7,7,4,2,3,7,3,7,4,5,3,7,6,5,4,4,4,8,4,6,7,7,4,0,4,6,6,6,4,6,7,7,3,0,3,1,0,2,6,10,20,80,6,6,8,50,300,4,1, ,18,1,0,4, ,6,1,1,2,213
4/29/2020,4/29/2020,0,2.84.147.241,100,663,1,4/29/2020,R_3fcJ1TfS335ld4s, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,10,10,10,7,10,10,10,8,10,10,20,80,0,2,2,5,7,6,10,10,6,0,0,0,3,10,10,10,0,7,8,7,7,8,8,4,10,7,9,7,2,3,8,8,10,0,0,7,0,4,6,0,9,3,7,10,8,6,0,4,9,1,0,0,10,50,60,6,5,6,25,3,7,2, ,21,2,0,4, ,7,1,1,1,213
4/29/2020,4/29/2020,0,79.107.196.26,100,1167,1,4/29/2020,R_1pF1OizZvB4T5tL, , , , ,39.66749573,20.85079956,anonymous,EN,8,9,0,10,10,10,6,6,10,8,10,10,10,9,10,10,70,20,10,2,5,0,0,0,5,5,2,0,1,2,3,8,8,3,0,4,6,8,10,8,8,10,8,4,5,5,4,5,6,6,6,4,5,8,0,1,5,1,5,4,2,10,10,6,0,8,6,0,4,4,10,20,20,6,11,6,25,300,7,2, ,24,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,2.85.83.26,100,1082,1,4/29/2020,R_UtIlL1YiW27ijJv, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,2,10,8,8,10,10,10,2,6,9,9,9,9,9,50,30,20,8,6,3,7,1,9,9,1,0,0,1,2,10,10,9,0,1,8,9,8,9,8,6,1,10,9,8,9,9,10,9,9,6,4,8,0,2,5,4,6,6,4,8,7,1,1,2,4,3,1,2,4,0,10,7,16,9,25,3,7,1, ,18,1,0,3, ,4,1,1,1,213
4/29/2020,4/29/2020,0,46.12.230.81,100,3056,1,4/29/2020,R_qVnJcqUqV1r8j6x, , , , ,40.6381073,22.94549561,anonymous,EN,8,8,1,2,10,10,9,9,10,9,10,10,10,0,9,9,0,80,20,3,2,0,0,0,2,2,0,0,0,0,2,10,10,10,0,0,2,9,6,5,8,9,9,3,1,6,6,6,9,3,3,6,2,2,7,1,4,3,6,5,0,9,8,0,0,1,7,1,0,2,8,10,40,0,14,5,25,3,7,1, ,36,2,0,3, ,9,1,1,1,213
4/29/2020,4/29/2020,0,5.55.51.196,100,1238,1,4/29/2020,R_1DwOc48VuMjdB50, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,10,10,10,10,10,10,10,8,10,10,50,25,25,7,7,5,5,5,10,10,10,5,4,6,9,10,10,10,0,5,10,10,10,10,10,10,10,10,10,8,7,6,9,4,10,7,0,7,0,6,6,5,5,6,0,10,10,5,0,10,5,0,3,10,10,20,30,4,16,6,50,300,7,2, ,21,1,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,62.74.14.0,100,1463,1,4/29/2020,R_24N1JSTyjb8YsA7, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,3,6,9,9,10,9,10,5,10,10,10,7,10,10,80,15,5,7,6,2,5,5,6,7,6,6,7,5,5,10,9,9,0,5,8,6,8,8,5,5,4,8,8,3,3,5,8,10,8,4,4,6,0,1,7,1,8,5,5,9,9,5,0,7,7,0,0,7,7,80,80,5,14,7,25,3,7,1, ,25,2,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,79.107.150.230,100,558,1,4/29/2020,R_6o2dz9GDmWznBzH, , , , ,37.0388031,22.10780334,anonymous,EN,8,10,1,10,9,10,10,10,10,10,10,10,10,4,10,10,55,45,0,6,6,3,6,5,10,9,0,0,0,0,0,10,10,8,0,0,10,10,8,9,6,5,8,7,7,8,9,8,10,3,9,7,3,4,0,0,5,1,6,4,0,10,10,3,0,7,3,0,7,7,10,70,70,3,16,6,25,3,7,2, ,26,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,94.71.8.173,100,1695,1,4/29/2020,R_ukQ9gd25qT2t6x3, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,8,10,10,10,8,10,7,8,8,8,4,8,8,85,10,5,4,4,4,4,3,8,8,0,2,0,0,2,10,10,10,0,2,6,6,8,7,7,7,8,7,7,8,8,7,8,7,8,6,4,7,0,0,5,5,3,4,5,7,7,3,0,5,4,3,6,7,7,10,30,5,8,8,125,300,7,1, ,26,1,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,5.203.244.170,100,2873,1,4/29/2020,R_2ygCFMmzcLmFBgZ, , , , ,37.98420715,23.73530579,anonymous,EN,8,7,5,6,6,7,6,6,8,5,8,7,7,7,7,7,70,15,15,5,5,5,5,5,5,5,5,5,5,5,5,6,6,7,3,3,6,5,6,6,5,6,5,6,6,5,5,5,8,7,5,6,6,2,0,4,5,5,5,5,4,7,7,5,3,5,5,3,5,6,6,50,60,5,16,7,50,3,8,2, ,19,1,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,109.178.175.115,100,1086,1,4/29/2020,R_AhxhTTeS5udatB7, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,2,9,10,10,9,9,9,9,9,9,9,1,1,9,80,10,10,8,8,1,5,1,6,6,2,1,2,4,6,4,10,9,0,1,9,9,9,9,1,9,1,8,1,8,9,9,9,9,9,1,1,9,9,1,2,1,1,1,1,7,7,7,1,1,1,1,1,7,4,20,20,6,16,9,50,3,0.5,1, ,30,2,0,1, ,3,1,1,1,213
4/29/2020,4/29/2020,0,62.74.19.200,100,1687,1,4/29/2020,R_1FKPWjXDU59ngpN, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,5,5,9,10,7,7,9,8,10,8,10,9,10,9,70,10,20,6,7,5,4,4,6,6,2,1,1,1,4,8,8,8,3,4,6,6,7,6,5,7,7,4,7,6,5,6,7,3,7,6,5,7,0,5,7,6,6,5,4,9,7,6,3,5,6,3,5,5,7,80,70,4,3,8,125,300,7,2, ,24,2,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,37.6.3.191,100,470,1,4/29/2020,R_d0hD97YCSP3BBnz, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,8,10,6,6,10,0,10,10,10,10,10,10,20,80,0,6,8,0,0,0,2,0,0,0,0,0,9,10,10,10,0,2,8,7,10,8,10,10,10,9,10,8,8,9,8,9,10,1,8,8,0,0,6,0,2,6,4,8,6,0,0,2,3,6,0,1,1,90,90,3,3,8,25,3,7,1, ,31,2,0,3, ,4,1,1,1,213
4/29/2020,4/29/2020,0,188.4.130.23,100,1241,1,4/29/2020,R_TpZhCcR0t0vLzG1, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,10,9,9,10,10,10,9,10,9,9,4,9,8,90,5,5,6,5,2,5,2,8,2,2,2,2,6,7,9,9,10,0,2,10,3,8,1,3,8,9,7,5,6,4,7,8,6,7,7,6,7,7,5,6,5,7,6,6,8,8,1,1,4,4,3,6,6,8,50,50,3,4,7,50,3,4,2, ,24,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,89.210.210.181,100,1054,1,4/29/2020,R_3WqAaKCECBof561, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,2,8,7,9,8,7,8,6,7,8,8,3,8,8,80,10,10,6,4,2,5,1,10,7,4,4,2,4,3,7,8,7,2,3,4,4,5,4,6,4,7,4,7,3,3,5,7,7,6,6,5,7,0,2,3,3,3,3,3,3,4,3,4,3,5,6,2,2,2,80,80,7,4,6,25,3,7,1, ,30,2,0,3, ,7,1,1,1,213
4/29/2020,4/29/2020,0,185.44.145.99,100,857,1,4/29/2020,R_vcrqw2URSwxiy1H, , , , ,41.1414032,24.88360596,anonymous,EN,8,9,1,6,10,10,10,10,10,10,10,10,10,2,10,10,15,70,15,7,6,0,7,6,10,9,8,2,5,6,4,10,10,10,0,0,10,10,10,8,9,10,10,4,7,5,6,6,9,6,8,10,6,4,0,0,1,0,6,0,1,10,9,7,0,7,7,0,9,8,9,50,50,7,14,6,50,300,2,2, ,24,1,0,3, ,5,1,1,1,213
4/29/2020,4/29/2020,0,31.152.152.238,100,703,1,4/29/2020,R_5bCpFqe3K18mtyh, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,0,10,10,10,5,7,10,10,10,10,10,4,10,10,50,25,25,7,7,2,2,5,9,8,0,0,0,0,5,10,8,9,2,0,9,5,8,9,1,5,1,8,10,8,8,9,8,8,10,0,0,8,0,0,6,0,10,0,0,10,10,3,0,9,8,0,10,10,9,10,40,7,14,9,25,3,7,2, ,20,2,0,4, ,6,1,1,2,213
4/29/2020,4/29/2020,0,31.152.233.171,100,756,1,4/29/2020,R_2yl5Y5RKjkKM3dP, , , , ,40.6381073,22.94549561,anonymous,EN,8,8,0,4,7,8,2,1,0,0,0,10,10,10,9,10,100,0,0,4,6,0,0,0,6,2,1,1,2,0,4,8,9,9,0,0,4,6,9,8,4,7,8,8,3,3,4,7,3,7,6,8,8,7,0,1,7,1,2,0,1,8,6,2,0,3,2,2,4,4,6,60,60,4,4,8,25,3,7,1, ,24,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,5.203.230.190,100,1198,1,4/29/2020,R_1JEqcQSBo7ORHX0, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,0,7,9,9,8,8,10,9,10,9,9,9,8,9,70,20,10,8,6,4,3,4,8,7,0,0,0,0,3,9,8,10,1,1,8,7,8,4,1,7,8,9,8,7,8,7,9,6,9,4,2,7,0,3,6,2,8,6,2,8,7,4,1,7,8,2,3,8,7,10,30,4,14,9,50,3,4,1, ,23,1,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,94.66.59.51,100,567,1,4/29/2020,R_qxwiNkajYUVJGlb, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,3,7,4,9,8,8,9,6,8,9,8,4,4,7,70,20,10,7,7,6,6,4,9,9,5,5,3,8,4,7,8,8,4,2,6,6,6,7,4,4,6,8,7,8,7,8,9,4,7,7,4,8,0,6,7,5,6,6,2,9,9,4,1,8,5,1,7,8,8,30,30,5,12,6,50,300,4,1, ,22,1,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,94.66.56.26,100,1808,1,4/29/2020,R_2wKUcH7RrnXTuMO, , , , ,35.32739258,25.12809753,anonymous,EN,8,8,3,7,8,7,2,3,10,1,7,8,8,2,10,3,70,20,10,6,3,2,4,1,8,5,4,2,2,4,3,10,9,9,0,1,7,8,10,6,2,5,7,9,8,6,7,6,8,6,7,3,6,6,0,3,4,3,6,4,6,9,9,7,1,4,4,1,2,2,9,10,10,5,5,9,25,3,7,1, ,22,1,0,4, ,7,1,1,1,213
4/29/2020,4/29/2020,0,31.152.181.75,100,1090,1,4/29/2020,R_1LvbS3rpNwbdEfv, , , , ,40.6381073,22.94549561,anonymous,EN,8,8,3,9,8,10,7,7,10,9,9,9,9,9,9,9,70,20,10,6,6,7,6,6,4,6,6,6,6,7,4,8,9,7,0,0,6,6,6,7,4,4,3,7,4,4,4,4,3,6,6,6,6,5,0,6,5,4,6,3,3,7,6,4,1,4,7,3,4,3,4,70,80,4,16,8,50,300,4,2, ,33,3,2,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,5.54.11.225,100,1688,1,4/29/2020,R_UaNOiD49b27tgYx, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,3,8,6,9,8,5,10,6,10,10,10,10,10,10,80,10,10,7,6,2,1,1,10,4,5,3,5,5,3,10,10,10,0,1,5,5,7,6,6,5,5,8,5,3,5,8,8,9,7,6,5,3,0,0,4,0,5,2,1,8,8,1,0,4,3,0,0,1,7,20,20,5,10,6,125,3,7,1, ,23,1,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,94.71.63.197,100,780,1,4/29/2020,R_rpgIalcfRSEwChX, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,1,10,7,10,9,9,10,4,8,9,10,8,9,7,50,30,20,6,7,2,4,5,8,8,3,3,2,4,4,9,9,8,1,2,6,7,7,6,6,4,7,8,9,7,6,8,8,5,8,4,3,4,10,3,5,2,5,4,1,9,9,6,0,7,6,1,4,4,7,70,70,6,11,6,25,3,2,1, ,25,2,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,109.178.246.109,100,1532,1,4/29/2020,R_31AEfAUdpoBLEGK, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,6,8,4,8,10,10,10,10,10,10,10,4,4,7,50,40,10,7,7,0,5,0,2,0,0,0,0,0,2,10,10,10,0,2,8,9,8,6,2,5,5,5,5,7,5,7,7,7,7,3,6,6,0,4,5,6,7,5,5,10,8,2,0,7,8,0,7,9,10,50,50,0,16,8,25,3,7,2, ,25,2,0,2, ,6,1,1,1,213
4/29/2020,4/29/2020,0,77.69.72.128,100,2705,1,4/29/2020,R_pmCo22BPyNGyOlz, , , , ,37.79179382,20.90289307,anonymous,EN,8,10,6,8,9,10,9,10,10,9,9,10,10,10,10,10,40,0,60,6,4,0,0,0,1,0,0,0,0,0,3,10,10,10,0,1,6,7,7,7,7,5,7,2,5,3,2,6,10,8,7,2,1,7,0,0,5,1,1,1,1,6,7,0,0,7,7,0,0,2,2,70,70,3,14,7,25,3,7,2, ,21,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,185.186.86.14,100,1399,1,4/29/2020,R_2xF5m9yxSHp9Ukj, , , , ,38.24440002,21.73440552,anonymous,EN,8,9,3,9,8,10,6,3,10,9,9,6,7,6,6,8,20,40,40,8,6,2,2,2,5,5,1,2,1,2,2,9,9,9,1,1,7,8,8,9,2,1,1,9,8,7,8,7,7,3,8,2,2,8,0,6,7,1,7,6,5,9,9,8,1,8,9,1,2,7,9,20,50,4,16,7,15,200,7,2, ,27,2,0,3, ,5,1,1,1,213
