RecordedDate,Duration (in seconds),Country,UserLanguage,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self-control_1,trait_self-control_2,trait_self-control_3,trait_self-control_4,self-esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,Attention_check
5/4/2020 15:36,1754,NEPAL,EN/NP,10,1,8,9,9,10,9,9,7,9,5,7,8,10,10,0,75,25,6,6,8,8,10,10,10,6,5,3,2,5,9,7,8,1,5,9,6,8,5,6,6,5,9,8,3,4,4,9,7,7,3,8,9,7,5,3,4,2,3,10,10,5,0,5,6,0,5,7,10,0,50,5,14,7,,,,2,,22,1,0,4,,6,1,1,1,213,6
4/26/2020 21:19,4878,NEPAL,EN/NP,10,0,8,9,10,10,10,10,8,10,1,10,10,1,2,0,80,20,6,7,8,8,8,10,10,1,0,1,3,8,10,10,10,3,9,9,10,10,10,9,9,4,10,10,8,8,9,10,9,9,6,10,9,8,8,3,10,3,3,7,8,8,3,8,8,7,3,7,9,30,50,6,3,9,,,,2,,21,1,0,4,,6,1,1,1,213,0
4/26/2020 20:04,2484,NEPAL,EN/NP,8,5,8,8,8,8,8,8,8,8,9,9,9,9,9,10,60,30,5,5,5,4,4,9,5,3,1,1,1,8,8,8,8,5,8,8,8,2,8,5,8,8,8,8,7,8,5,8,8,6,5,8,8,8,8,5,5,5,8,10,9,9,4,5,5,1,4,9,10,10,30,5,11,5,,,,2,,21,1,0,4,,6,1,1,1,213,4
4/25/2020 16:25,6358,NEPAL,EN/NP,10,10,10,8,10,10,10,10,9,0,4,2,9,10,10,25,30,45,8,7,9,9,,10,9,0,0,0,0,3,9,10,10,0,10,8,8,8,9,10,9,9,10,10,8,7,8,10,,8,1,1,9,4,5,6,8,7,6,10,10,5,0,5,7,0,8,9,10,50,30,,16,8,0.05,500,24,2,,21,1,0,1,,4,2,1,1,213,10
4/26/2020 10:02,1882,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,50,30,20,4,6,10,10,10,10,10,5,2,1,1,0,10,10,10,0,0,8,10,9,10,6,10,10,10,10,10,10,10,10,6,10,10,10,5,0,10,10,10,10,0,10,10,10,10,10,10,0,8,8,9,0,60,5,10,8,,,,2,,20,2,0,4,,6,1,1,1,213,10
4/26/2020 13:16,1611,NEPAL,EN/NP,10,0,0,9,10,10,10,10,10,10,9,10,10,10,10,0,100,0,6,6,6,9,9,10,10,1,1,6,6,1,10,10,10,0,5,7,7,4,7,8,9,6,10,10,2,6,6,8,7,8,8,7,8,7,,,7,7,10,10,9,0,5,7,5,0,6,6,8,,60,1,16,7,0.1,100,24,2,,18,1,0,4,,6,2,1,1,213,9
5/5/2020 15:31,8710,NEPAL,EN/NP,10,0,9,10,10,9,9,9,7,7,7,8,9,9,7,0,70,30,5,7,7,7,9,10,10,0,0,0,0,7,10,7,9,0,9,8,9,7,6,7,8,8,10,7,8,8,8,9,9,10,8,4,8,8,10,1,10,7,1,10,9,8,0,6,5,4,5,8,9,30,30,3,14,7,,,,1,,17,1,0,4,,7,1,1,1,213,7
5/1/2020 9:39,1555,NEPAL,EN/NP,1,0,8,8,10,9,9,9,7,8,10,10,10,10,10,90,10,0,7,7,3,3,8,7,7,10,10,10,0,0,10,10,10,0,0,2,10,9,10,8,8,8,9,9,7,6,6,3,3,7,9,7,7,6,2,0,5,3,2,10,10,7,0,8,3,0,8,9,10,90,80,5,16,8,0.05,5,7,1,,40,2,3,1,,6,,,,,0
4/29/2020 11:32,1674,NEPAL,EN/NP,10,0,2,10,0,10,10,10,10,10,8,8,8,8,8,50,40,10,8,6,6,5,8,9,9,0,0,1,0,6,,10,10,0,9,9,9,9,9,10,8,2,10,10,8,7,8,8,10,10,0,2,9,6,7,5,8,7,6,10,9,2,0,8,8,0,7,8,10,30,10,3,5,8,,,,2,,38,3,2,1,,5,1,1,1,213,8
4/29/2020 12:16,3475,NEPAL,EN/NP,10,6,6,10,10,8,6,7,8,10,10,10,10,10,10,30,40,30,7,7,6,10,10,10,10,9,6,5,5,6,10,10,10,6,10,6,9,6,7,5,6,7,10,10,6,6,6,6,8,9,0,0,10,6,6,0,10,6,0,,,7,9,9,9,,,8,7,50,70,7,5,7,0.1,5,24,1,,33,3,0,1,,6,1,1,1,213,0
4/24/2020 18:26,1316,NEPAL,EN/NP,10,3,10,10,10,10,10,9,1,8,10,10,10,10,10,60,35,5,7,4,9,9,8,10,8,6,7,10,9,7,10,9,,1,7,4,1,8,8,9,6,2,10,8,8,7,1,10,6,7,9,10,9,3,9,3,9,7,8,10,10,1,0,10,10,7,8,7,9,70,70,10,16,10,,,,2,,19,1,0,4,,3,1,1,1,231,5
4/24/2020 15:07,1739,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,0,100,0,6,10,2,0,6,10,10,5,5,5,5,0,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,6,8,10,6,5,0,10,8,0,10,10,4,0,0,6,0,5,10,10,30,30,5,,8,,,,2,,19,1,0,4,,2,1,1,1,213,6
5/2/2020 10:46,1875,NEPAL,EN/NP,8,3,9,9,9,10,10,10,7,10,4,9,9,9,9,0,100,0,5,5,4,5,7,10,10,5,5,5,5,5,10,10,10,10,8,8,8,8,8,8,9,8,6,8,8,8,8,8,9,8,7,4,8,2,6,2,8,8,6,8,8,6,1,7,7,2,5,5,6,0,10,5,11,8,0.1,3,24,1,,28,1,0,1,,,,,,,0
5/4/2020 10:30,741,NEPAL,EN/NP,7,8,7,8,7,6,6,7,8,6,7,7,7,7,7,0,0,100,,7,4,9,8,8,7,7,7,7,7,9,7,8,8,9,8,8,8,8,9,8,7,7,7,7,2,2,4,,7,7,7,2,8,7,7,7,7,7,7,7,8,7,8,7,7,7,7,7,7,70,70,7,12,8,,,,2,,28,1,0,1,,3,1,1,1,213,9
5/1/2020 22:36,982,NEPAL,EN/NP,10,1,10,10,10,7,8,10,6,7,10,10,10,10,10,50,50,0,8,7,5,7,5,8,8,0,0,0,0,5,8,7,6,1,3,8,6,5,7,7,6,7,8,8,4,6,6,8,5,6,7,5,8,5,5,4,7,5,2,10,9,,1,5,7,1,7,6,7,10,20,5,9,7,,,,1,,27,3,0,1,,,1,1,1,213,6
4/29/2020 14:30,1065,NEPAL,EN/NP,,,,,,10,10,10,10,10,10,10,10,10,10,25,50,25,5,8,7,7,7,10,10,4,4,4,0,4,10,10,10,0,0,10,10,8,7,8,8,6,10,10,9,8,7,10,3,6,8,6,9,7,7,5,6,5,1,10,7,9,0,9,9,3,7,6,7,50,50,5,16,8,0.1,100,24,2,,22,3,0,3,,8,1,1,1,213,0
5/4/2020 10:01,1124,NEPAL,EN/NP,10,0,10,10,10,10,10,10,0,0,10,10,10,10,10,0,100,0,5,5,5,5,0,10,5,5,0,10,5,10,10,10,10,10,10,5,5,5,8,8,6,7,10,10,5,10,7,7,7,7,6,7,4,8,0,10,1,1,10,10,7,0,0,5,5,5,10,2,8,0,70,3,1,1,0.05,5,24,1,,21,1,0,4,,,,,,,0
4/27/2020 11:34,70128,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,6,10,10,10,10,0,50,50,6,7,7,9,7,10,10,0,0,0,0,7,10,10,10,2,0,10,10,10,10,7,9,9,10,10,9,9,8,10,6,6,3,,9,5,5,0,,6,,10,10,4,0,7,7,0,6,6,10,,,5,16,6,0.05,1,24,2,,20,1,0,4,,6,1,1,1,213,6
5/4/2020 12:14,1485,NEPAL,EN/NP,10,1,10,10,10,8,8,10,10,7,10,10,10,10,10,20,50,30,4,7,4,6,8,10,10,2,4,4,6,3,10,10,10,3,9,6,6,6,6,6,6,6,10,6,6,8,7,10,6,8,7,6,9,,10,1,8,5,6,8,9,9,2,8,7,3,7,7,6,60,30,4,1,10,,,,2,,19,1,0,4,,,1,1,1,213,0
5/5/2020 17:09,1412,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,8,8,8,8,8,75,20,5,10,5,10,10,10,10,10,10,10,10,3,9,10,10,10,3,2,6,4,0,5,6,4,3,10,10,8,8,7,10,10,9,0,1,5,7,5,0,7,7,2,10,10,5,0,8,10,0,2,,9,,70,4,1,6,0.05,100,12,2,,18,1,0,4,,,3,,,213,10
4/25/2020 13:42,2830,NEPAL,EN/NP,10,0,9,10,10,10,10,10,0,7,8,8,8,10,10,0,100,0,2,8,8,8,8,10,2,2,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,9,7,10,,,9,10,9,2,2,10,1,8,1,,,2,10,10,,0,8,9,0,8,6,10,40,10,7,16,,0.1,3,47,1,,48,3,2,1,,4,1,1,1,213,0
4/27/2020 22:52,1821,NEPAL,EN/NP,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,0,50,50,9,9,9,9,9,9,9,1,1,1,1,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,5,5,5,5,,9,9,9,9,9,9,,9,9,1,9,9,9,50,10,,1,5,,2500,24,2,,34,1,,2,,2,,1,1,213,0
4/24/2020 21:39,2096,NEPAL,EN/NP,10,10,10,10,10,10,10,10,10,9,9,10,8,8,10,50,25,25,5,10,8,8,9,10,10,8,8,6,8,10,10,10,10,8,7,9,9,8,,7,,6,10,10,10,10,10,10,10,10,8,1,7,0,6,4,10,10,10,10,10,7,0,,9,3,9,9,10,,,,10,10,10%,100,24,1,,30,1,0,4,,10,1,1,1,213,0
5/4/2020 12:43,2579,NEPAL,EN/NP,10,0,6,10,10,5,10,10,10,10,10,10,10,10,10,0,100,0,,10,5,10,6,10,10,10,0,0,0,,0,0,4,10,5,10,,5,10,5,5,5,10,7,10,5,5,,5,5,5,5,8,5,5,5,,5,5,5,5,5,5,5,5,5,5,5,5,,50,10,16,10,0.1,20,12,2,,28,3,0,1,,6,1,1,1,213,10
4/27/2020 15:48,2759,NEPAL,EN/NP,9,8,9,9,9,7,8,8,7,7,8,8,7,7,6,10,60,30,8,9,9,10,10,10,10,7,6,7,5,7,10,10,10,1,2,,,,9,7,8,9,7,7,9,8,9,10,8,8,6,6,8,7,8,3,8,7,7,8,8,7,4,8,8,7,8,9,9,20,0,5,6,9,,500,24,2,,27,1,,1,,7,1,1,1,213,
4/30/2020 16:38,1751,NEPAL,EN/NP,10,0,0,10,10,10,10,10,7,8,,,,,,0,100,0,10,10,10,8,9,10,10,8,7,7,8,2,10,10,10,0,10,8,8,8,8,10,10,10,10,10,8,7,9,10,7,8,8,6,7,5,6,0,7,10,0,10,10,8,0,6,6,0,6,7,10,80,70,2,16,9,1.1,100,,2,,22,1,0,2,,11,1,1,1,213,10
4/25/2020 10:47,4026,NEPAL,EN,7,1,8,9,9,7,6,9,1,3,9,10,9,10,10,50,5,45,4,,8,8,8,10,10,8,8,2,7,2,9,9,9,1,1,8,8,9,9,8,8,,8,6,9,8,8,8,6,7,9,9,8,8,8,5,7,7,,10,10,6,0,6,8,1,,7,10,80,90,,,8,0.1,300,47,1,,20,1,0,4,,6,1,1,1,213,8
4/30/2020 9:36,3948,NEPAL,EN/NP,8,5,10,10,10,10,10,10,10,10,,5,10,10,10,0,75,25,8,8,2,8,10,10,10,9,10,10,10,7,10,10,10,5,,10,8,8,8,9,8,9,10,10,7,8,8,10,10,10,0,0,10,5,8,5,10,8,5,10,10,8,0,8,8,0,8,8,10,90,50,5,10,5,,,,2,,,3,2,1,,3,1,1,1,213,0
4/26/2020 10:37,1099,NEPAL,EN/NP,5,,,8,8,7,7,8,7,7,9,10,10,10,10,100,0,0,0,2,5,5,5,5,5,2,2,2,2,4,7,7,6,3,5,3,3,3,4,4,2,4,3,3,8,3,3,4,1,3,5,2,1,5,3,4,5,2,8,10,10,8,2,3,,3,,,7,80,50,,3,2,0.1,5,,1,,29,1,0,4,,11,1,1,1,213,0
5/1/2020 8:59,3903,NEPAL,EN/NP,10,0,10,10,10,,,10,,10,10,10,10,10,10,0,70,30,6,8,10,10,8,10,,4,6,6,5,5,10,10,10,0,0,9,10,6,10,8,9,10,10,8,10,10,10,10,7,10,2,2,10,,7,2,9,9,5,10,10,0,0,10,10,4,10,10,10,,,,16,9,0.1,5,24,1,,29,1,0,6,Self employed,6,1,1,1,213,10
5/4/2020 12:47,2798,NEPAL,EN/NP,5,10,,10,10,10,10,10,10,10,9,10,10,10,10,0,100,0,0,10,6,8,10,10,10,10,6,6,6,,10,10,10,,,,6,5,9,10,10,9,7,7,10,7,9,10,10,9,6,5,9,10,7,,9,6,,9,10,10,0,9,5,7,7,10,10,100,60,4,16,7,0.1,20,12,2,,26,1,0,1,,6,1,1,1,213,2
4/29/2020 12:37,3590,NEPAL,EN/NP,8,8,8,8,9,8,8,8,8,8,,9,7,8,8,5,50,45,9,8,8,8,10,10,10,8,5,6,9,10,9,10,10,8,8,10,10,8,9,9,7,8,8,9,9,9,9,9,8,9,9,1,8,,8,0,9,8,,8,9,9,,10,9,,5,8,9,30,10,5,8,6,,,,2,,35,3,1,2,,6,2,1,1,,9
5/3/2020 15:20,12067,NEPAL,EN/NP,,,,,,6,6,10,8,10,8,8,7,9,9,25,50,25,5,5,5,3,1,10,9,0,0,0,0,5,9,10,10,0,3,5,6,7,5,6,5,5,7,7,4,6,6,8,8,7,3,8,8,5,5,0,5,4,5,8,7,5,0,5,5,2,6,5,7,10,20,,,8,0.1,5,,2,,25,1,,1,,6,1,1,1,213,0
4/24/2020 22:24,2934,NEPAL,EN/NP,4,8,3,3,3,,,,,,,,,,4,100,0,0,6,7,0,6,5,5,6,6,5,6,6,2,9,8,9,2,2,7,4,4,7,6,8,3,9,10,5,5,5,7,6,8,8,7,8,8,10,8,9,7,9,8,7,7,4,6,3,6,6,5,5,0,70,5,1,8,0.1,300,24,1,,22,2,0,4,,4,1,1,1,213,0
5/2/2020 14:47,1536,NEPAL,EN/NP,9,3,9,10,9,10,10,9,9,9,4,10,8,9,10,50,30,20,,7,10,10,9,10,10,4,3,2,3,2,2,1,2,1,7,2,5,,,,,,8,8,9,9,10,10,8,8,3,2,8,7,4,4,7,,,8,8,8,2,7,7,2,7,7,9,,,1,5,8,2.1,100,24,2,,45,3,2,1,,5,1,1,1,213,0
5/7/2020 22:01,1221,NEPAL,EN/NP,9,,7,10,10,9,9,9,5,8,10,10,10,10,10,99,1,0,9,9,7,3,8,9,9,9,9,9,9,2,10,10,10,0,1,8,,,,,,,10,10,8,9,8,10,9,9,2,8,10,2,1,8,8,8,8,7,8,7,4,7,3,7,9,8,7,10,10,6,4,6,,,,1,,42,3,2,2,,8,1,1,1,213,3
4/26/2020 17:59,28124,NEPAL,EN/NP,9,0,10,10,10,10,10,9,10,10,10,10,10,10,10,30,50,20,7,7,8,9,7,10,10,8,8,8,8,7,10,10,10,10,10,0,,,,,,,10,10,7,7,7,10,10,9,10,10,7,7,9,6,8,6,7,10,7,7,0,8,8,0,,8,10,100,90,,5,8,,,,3,Female,20,,0,6,STUDENT,6,1,1,1,213,10
5/6/2020 10:48,2656,NEPAL,EN/NP,10,0,10,10,10,10,10,10,8,10,9,10,10,10,10,30,30,40,6,6,7,8,10,10,10,4,4,6,4,10,10,10,10,0,6,7,7,6,7,7,7,6,10,10,9,9,9,10,10,10,1,5,10,1,9,10,10,10,4,10,10,6,1,9,9,3,9,10,10,30,30,4,16,7,0.1,5,24,,,,,,,,,,,,,6
5/3/2020 9:32,4566,NEPAL,EN/NP,10,0,8,8,10,8,9,9,5,9,9,10,10,9,10,0,55,45,5,5,7,7,9,10,10,7,7,8,3,7,10,10,9,0,7,9,8,6,9,9,8,4,8,9,8,8,7,8,7,8,6,7,7,7,8,2,7,7,7,7,8,8,1,8,3,2,7,8,9,70,20,5,16,5,0.1,5,47,,,,,,,,,,,,,8
5/2/2020 10:34,2137,NEPAL,EN/NP,10,2,9,10,10,10,10,10,8,8,10,10,10,10,10,0,80,20,5,9,9,8,10,10,10,10,1,1,1,1,10,10,10,1,10,9,9,8,10,8,8,8,10,10,10,9,10,10,9,10,3,3,8,6,9,9,9,9,9,10,10,10,0,10,8,2,8,9,9,0,10,5,16,10,0.1,1,,,,,,,,,,,,,,0
5/1/2020 20:52,867,NEPAL,EN/NP,10,8,8,7,10,10,10,10,10,10,10,10,10,10,10,50,50,0,6,7,6,10,10,10,10,5,5,5,5,7,10,10,10,0,0,10,10,10,0,10,0,0,10,10,10,10,10,10,4,10,10,6,10,8,8,0,6,8,0,10,10,0,10,6,0,10,10,10,10,40,50,5,16,10,2.1,3,,,,,,,,,,,,,,0
5/1/2020 22:03,1087,NEPAL,EN/NP,10,1,10,10,10,9,7,10,5,2,10,10,10,10,10,0,100,0,7,6,4,5,4,9,8,2,5,5,5,3,7,3,2,0,2,7,7,4,6,6,7,3,7,8,7,6,6,6,5,7,8,5,8,5,3,6,6,6,5,9,8,7,1,6,8,1,8,3,8,60,30,5,1,6,0.05,100,,,,,,,,,,,,,,0
5/3/2020 7:15,818,NEPAL,EN/NP,10,5,10,7,10,10,10,10,10,10,10,10,10,10,10,50,25,25,10,5,10,10,10,10,5,5,5,5,5,5,10,10,10,0,5,5,5,5,5,5,5,5,10,8,10,10,9,10,10,10,7,7,10,5,7,5,5,5,5,10,7,7,5,5,5,5,5,5,5,50,10,5,16,7,0.1,1,,,,,,,,,,,,,,5
5/7/2020 22:01,408,NEPAL,EN/NP,10,,,,,8,10,10,9,10,9,5,5,5,5,0,100,0,5,5,5,5,5,10,10,10,10,10,5,5,0,0,0,0,5,10,10,10,6,5,,5,10,5,5,5,5,5,5,5,5,5,5,10,,,,,,10,5,5,5,5,4,,5,5,5,50,50,5,5,,0.1,20,16,2,,28,3,0,1,,6,1,1,1,213,7
5/6/2020 13:18,429347,NEPAL,EN/NP,10,2,10,8,10,8,8,9,7,8,10,10,10,10,10,50,40,10,5,7,7,8,9,10,10,3,2,1,1,6,10,10,10,2,8,7,8,8,7,7,8,7,9,10,7,7,8,10,5,8,9,10,8,10,7,2,10,4,3,10,9,10,0,7,4,0,8,9,10,0,40,5,1,7,0.1,,,,,,,,,,,,,,,3
5/5/2020 10:29,1379,NEPAL,EN/NP,10,1,2,10,10,10,10,10,10,10,10,10,10,10,10,5,85,10,4,6,10,7,10,,8,0,10,3,1,0,10,10,10,3,8,4,10,10,10,10,4,4,10,0,8,9,7,10,,10,10,0,10,4,10,0,6,10,0,10,10,7,0,10,7,0,7,10,10,0,0,0,3,10,0.1,100,24,,,,,,,,,,,,,10
5/4/2020 12:50,432,NEPAL,EN/NP,10,10,10,10,10,10,10,10,10,10,6,4,10,10,10,80,10,10,10,10,10,10,10,10,10,10,10,3,1,10,10,10,10,10,10,10,10,10,10,10,10,10,9,10,8,7,8,6,10,10,9,4,10,10,10,10,10,10,10,,,,,,,,,,,100,100,7,1,10,,,,1,,26,1,0,4,,6,2,1,1,213,10
5/2/2020 10:30,3587,NEPAL,EN/NP,10,9,8,10,10,8,5,1,0,2,10,10,3,9,2,80,10,10,4,4,0,8,3,1,0,0,0,0,0,9,6,8,10,8,8,3,3,3,1,7,4,5,9,10,1,2,5,4,10,10,9,10,0,9,10,7,9,9,7,10,10,3,0,4,3,1,9,10,5,60,40,4,16,6,,,,,,,,,,,,,,,,0
5/5/2020 6:05,639,NEPAL,EN/NP,10,0,10,10,10,8,8,10,9,9,10,10,2,10,10,0,100,0,7,6,5,8,6,0,0,0,0,0,0,0,10,10,10,0,0,8,9,8,8,2,9,9,10,10,10,10,10,10,6,10,6,3,10,1,0,0,0,0,0,10,10,7,0,10,10,0,7,8,10,70,70,0,16,8,,,,,,,,,,,,,,,,0
5/1/2020 20:52,4312,NEPAL,EN/NP,9,1,10,10,10,8,8,9,6,9,8,8,8,8,8,0,50,50,2,5,10,2,8,9,9,9,4,3,2,1,9,10,9,8,4,7,9,10,10,9,8,2,8,8,1,1,6,10,5,9,1,5,8,9,6,2,7,5,8,9,9,10,1,9,9,6,8,8,10,40,20,5,6,5,,,,,,,,,,,,,,,,0
5/7/2020 22:01,1579,NEPAL,EN/NP,10,1,9,10,10,10,10,10,7,8,10,10,10,10,10,0,100,0,9,8,8,8,9,10,10,6,6,6,6,6,10,10,10,0,9,7,7,6,6,6,6,6,10,10,8,8,8,9,10,10,0,0,10,2,0,0,9,10,0,10,10,6,0,6,6,0,6,6,10,80,80,3,16,8,,,,,,,,,,,,,,,,0
5/7/2020 21:11,1099,NEPAL,EN/NP,8,6,4,4,0,1,1,1,2,1,3,3,3,2,1,0,60,40,8,7,5,5,2,5,5,8,9,10,9,8,1,4,2,5,3,4,7,8,4,7,7,8,2,2,2,1,5,0,5,2,3,4,5,5,5,5,6,3,4,2,1,2,4,1,2,9,2,2,1,20,30,5,16,5,,,,,,,,,,,,,,,,5
5/7/2020 22:01,3886,NEPAL,NP,7,4,8,9,9,9,9,6,3,7,7,9,7,7,3,5,50,45,3,2,3,7,8,8,3,6,7,9,3,3,8,7,8,2,9,2,9,4,6,6,8,9,7,9,8,6,8,9,8,8,2,6,6,6,6,7,8,8,7,10,10,4,9,8,9,7,9,8,9,10,10,6,16,6,,,,,,,,,,,,,,,,6
5/4/2020 9:56,1626,NEPAL,EN/NP,9,0,10,9,10,6,7,10,6,6,9,10,10,10,10,0,60,40,6,7,6,7,5,10,8,2,2,1,1,5,9,10,9,1,6,7,9,8,10,6,3,5,8,6,7,6,7,7,5,8,6,6,7,1,1,0,2,7,0,8,8,6,0,7,9,0,7,8,8,20,20,5,16,8,,,,,,,,,,,,,,,,6
5/3/2020 9:38,968,NEPAL,NP,10,0,10,10,10,10,10,10,9,10,10,10,10,10,10,0,50,50,6,10,10,10,10,10,10,0,0,0,0,10,10,10,10,10,10,9,7,8,9,9,9,0,10,10,10,10,0,10,10,10,0,0,10,0,10,0,10,10,10,9,10,9,8,9,10,0,10,10,10,0,0,0,16,10,,,,,,,,,,,,,,,,8
5/7/2020 22:01,4322,NEPAL,EN/NP,9,2,5,7,10,8,10,10,5,10,7,10,10,10,10,25,50,25,6,6,5,8,7,10,10,5,0,2,3,2,8,8,9,0,0,5,6,5,8,7,5,8,10,10,2,4,5,6,5,7,8,7,10,8,5,3,1,10,5,5,5,6,3,5,7,5,7,10,6,50,60,5,1,9,,,,,,,,,,,,,,,,9
5/7/2020 11:41,422311,NEPAL,EN/NP,10,8,5,9,8,8,8,10,10,10,10,10,10,10,10,0,50,50,7,6,8,9,10,10,8,5,1,1,1,10,10,10,10,10,7,5,1,5,5,5,8,5,10,10,8,10,8,10,5,9,5,5,8,8,8,6,9,8,5,10,10,9,5,9,8,5,8,9,10,10,50,5,1,10,,,,,,,,,,,,,,,,9
5/1/2020 14:56,1607,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,8,10,10,10,10,0,70,30,10,8,10,10,10,10,10,2,2,2,2,10,10,10,10,0,0,10,10,10,10,10,8,10,10,10,10,10,10,10,10,10,0,0,10,0,10,2,10,10,0,10,10,10,0,10,8,0,0,0,10,0,70,5,1,10,,,,,,,,,,,,,,,,10
5/7/2020 22:01,1352,NEPAL,EN/NP,10,0,10,10,10,9,10,10,10,10,8,10,10,10,10,70,10,20,9,8,8,1,10,10,9,0,1,7,2,10,10,10,7,2,10,6,6,7,8,7,7,8,10,10,10,10,9,10,10,8,9,10,10,7,7,7,8,7,6,10,8,10,0,7,8,1,7,8,10,50,70,7,4,7,,,,,,,,,,,,,,,,10
5/3/2020 11:02,1157,NEPAL,EN/NP,8,0,7,8,10,9,9,9,9,6,10,10,10,10,10,0,50,50,8,8,10,10,10,10,10,10,6,6,6,6,10,10,10,0,0,10,8,3,8,8,8,8,8,10,7,9,9,10,7,9,0,8,10,6,8,0,6,6,4,10,9,6,0,6,7,0,9,9,10,20,50,6,9,10,,,,,,,,,,,,,,,,10
5/6/2020 11:16,380,NEPAL,EN/NP,10,10,10,10,10,8,9,10,10,10,10,10,10,10,10,20,40,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,100,100,10,16,9,,,,,,,,,,,,,,,,10
5/7/2020 22:01,1130,NEPAL,EN/NP,10,0,10,10,0,10,10,10,8,10,10,10,10,10,10,0,100,0,3,8,10,5,7,10,10,10,6,0,0,10,10,10,10,5,10,10,10,10,10,10,10,0,10,10,8,8,9,10,10,10,0,1,9,0,10,0,10,10,6,10,10,10,0,9,10,0,10,10,10,0,0,5,16,10,,,,,,,,,,,,,,,,10
5/2/2020 14:33,1609,NEPAL,EN/NP,8,3,,6,10,10,8,7,5,7,10,10,10,10,10,0,80,20,7,6,8,8,7,10,8,8,5,7,3,5,10,10,10,10,8,8,7,7,8,7,6,7,8,9,8,7,7,10,7,8,4,7,8,5,7,8,8,10,8,8,10,8,0,4,7,2,7,6,9,40,50,5,16,7,,,,,,,,,,,,,,,,0
5/3/2020 15:10,1415,NEPAL,EN/NP,8,1,8,9,9,7,7,4,4,6,10,10,9,10,10,70,25,5,,4,7,9,8,10,7,9,3,2,3,2,7,6,9,1,2,7,6,8,6,6,8,6,8,9,7,8,9,7,5,7,8,6,7,10,8,0,8,7,3,7,7,6,3,6,4,2,6,8,8,10,20,5,10,5,,,,,,,,,,,,,,,,0
5/3/2020 7:20,822,NEPAL,EN/NP,10,0,10,10,10,10,10,10,10,10,10,10,10,10,9,0,100,0,,5,9,1,9,9,9,1,1,1,1,7,9,10,8,1,1,5,5,5,5,5,5,5,10,10,9,10,9,8,8,9,0,8,8,1,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,50,50,5,16,8,,,,,,,,,,,,,,,,5
5/1/2020 21:59,2838,NEPAL,EN/NP,10,1,10,10,10,8,8,9,4,3,8,9,7,10,10,25,30,45,5,6,7,7,8,10,10,0,1,2,2,6,10,10,9,4,8,3,4,3,4,4,6,7,10,10,8,,,7,3,6,10,8,6,7,4,2,7,6,2,9,7,8,0,,6,2,6,,10,10,0,6,16,8,0.1,3,24,,,,,,,,,,,,,9
5/7/2020 22:01,767,NEPAL,EN/NP,10,9,9,9,10,9,7,10,,,5,7,6,10,9,10,90,0,5,7,8,7,10,10,10,4,4,7,6,6,10,10,10,0,10,6,8,9,8,8,3,10,8,9,7,7,8,10,9,8,,7,9,6,6,3,7,4,3,8,7,7,1,6,6,2,5,4,9,20,60,5,14,10,,,,,,,,,,,,,,,,0
