StartDate,EndDate,Progress,Duration__in_seconds_,Finished,RecordedDate,consent,physical_contact_1,physical_contact_4,physical_contact_5,physical_contact_6,physical_contact_7,physical_hygiene_1,physical_hygiene_4,physical_hygiene_5,physical_hygiene_6,physical_hygiene_8,acq,policy_support_1,policy_support_4,policy_support_5,policy_support_6,policy_support_9,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots,Q_Language
4/24/2020,4/24/2020,100,729,1,4/24/2020,1,2,9,1,6,9,7,8,4,2,5,0,10,7,2,8,10,100,0,0,10,10,5,5,5,10,10,2,1,0,0,6,0,10,10,0,3,0,0,10,2,1,1,1,10,10,7,8,10,9,6,6,7,5,10,10,10,7,10,10,2,10,7,0,0,3,0,3,3,3,6,0,30,8,11,9,50,300,7,2,,26,3,1,3,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,2926,1,4/24/2020,1,8,1,8,10,10,10,10,10,5,10,0,9,9,2,9,2,0,65,35,6,8,5,8,10,10,9,7,1,0,0,0,10,10,10,0,0,0,2,8,7,7,8,8,4,4,8,9,9,9,5,5,6,2,7,2,8,5,8,5,1,10,10,5,0,5,8,0,6,6,10,10,20,6,10,8, íà 25 ëêà,3 ÉóÖö,7 ôíÖö,1,,61,3,3,5,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,895,1,4/24/2020,1,8,2,2,6,10,3,3,7,2,2,0,6,9,4,6,4,68,16,16,3,5,8,8,6,6,6,5,5,5,5,2,0,7,7,0,0,6,6,7,7,6,4,5,4,8,6,4,5,7,1,4,9,8,4,4,6,4,7,7,4,10,10,5,0,7,7,0,5,6,10,60,60,5,12,3,50,300,4,1,,35,3,2,3,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,2553,1,4/24/2020,1,10,0,10,10,10,10,8,10,5,10,0,10,10,4,10,10,10,90,0,3,8,9,8,4,8,6,10,0,0,0,1,10,9,10,6,2,2,0,9,8,8,9,9,10,7,7,9,10,8,4,9,3,9,8,8,5,6,4,6,3,9,9,1,0,8,7,1,0,0,9,80,70,10,1,10,50,100,2,2,,48,4,2,6,âô åâ éôòÑ Öéáîôö íÖÉ,4,1,0,1,213,HE
4/24/2020,4/24/2020,100,1082,1,4/24/2020,1,7,1,6,7,10,10,10,10,6,5,0,8,8,8,10,5,15,70,15,8,8,8,10,9,10,10,5,0,0,0,5,8,8,8,1,5,8,8,9,7,5,7,7,8,8,9,9,10,9,8,8,5,2,10,5,7,5,7,8,2,10,9,5,0,8,5,1,9,9,9,20,50,7,1,8,125,300,4,1,,66,3,3,5,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,810,1,4/24/2020,1,10,0,10,10,10,10,10,10,10,10,0,10,10,10,10,10,0,100,0,7,7,5,8,2,10,10,0,0,0,0,0,10,10,10,0,0,0,0,0,0,0,10,10,9,8,10,10,10,10,8,8,8,1,10,0,3,0,10,10,0,10,10,7,0,9,8,0,6,7,10,70,70,3,5,9,125,300,7,2,,46,3,4,2,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1341,1,4/24/2020,1,10,0,8,8,10,10,10,10,10,8,0,10,8,9,9,10,70,30,0,7,7,8,8,3,10,10,5,0,0,0,3,9,10,9,1,0,10,2,2,7,10,8,5,4,7,8,8,8,10,6,10,6,0,7,7,9,8,8,9,0,10,9,3,0,4,2,0,0,9,10,60,70,8,3,7,50,3 Éó,4,1,,25,1,0,6,ëàÖÉêà ÖíÖÅÉ ÅéôòÑ áåóâö,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,822,1,4/24/2020,1,7,3,8,6,10,9,10,10,5,8,0,3,4,1,4,2,50,25,25,7,7,1,7,3,9,9,7,6,9,6,2,10,9,10,0,0,3,9,8,8,8,1,3,7,7,8,8,8,9,7,9,4,3,7,2,4,6,6,7,0,10,10,3,0,7,6,0,0,0,6,70,70,3,14,8,25,300,4,2,,34,2,2,1,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1255,1,4/24/2020,1,9,4,7,9,10,7,6,6,6,5,0,8,7,5,5,5,80,10,10,5,8,6,10,6,10,10,5,6,4,6,5,5,6,7,3,3,7,6,8,5,7,9,10,9,6,7,6,7,8,5,7,6,5,9,8,6,8,5,5,6,10,10,5,0,6,4,0,4,5,10,60,30,6,5,8,50 ëêà,åÄ âÖÉí,åÄ âÖÉí,1,,47,3,2,2,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1198,1,4/24/2020,1,10,0,9,0,0,9,9,2,7,8,0,7,7,6,8,6,0,100,0,6,7,6,6,4,9,7,0,0,0,0,0,9,9,10,0,1,2,2,8,3,2,4,4,8,8,8,8,9,8,4,8,4,2,6,6,4,6,4,4,1,5,8,5,2,6,2,3,2,2,6,20,40,3,7,9,50,3,7,2,,59,4,2,6,,5,1,0,1,213,HE-FE
4/24/2020,4/24/2020,100,787,1,4/24/2020,1,10,0,8,9,10,7,7,7,2,6,0,9,10,9,10,10,0,50,50,4,7,9,7,6,8,8,0,0,0,0,2,9,9,8,0,6,9,7,10,10,8,7,10,6,6,3,6,7,7,6,8,7,2,7,5,8,6,5,5,1,5,5,2,0,1,7,3,3,2,8,10,40,5,10,4,50,100,4,2,,62,3,0,2,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,394,1,4/24/2020,1,10,1,6,8,8,9,9,9,6,10,0,8,8,8,9,8,40,50,10,7,8,9,9,9,9,9,4,4,4,4,1,9,9,9,0,1,7,7,8,8,7,7,8,7,8,7,7,8,9,3,7,6,1,7,2,6,5,6,6,6,9,8,6,0,6,8,9,6,6,8,10,10,6,9,6,50,900,4,2,,62,4,2,2,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1804,1,4/24/2020,1,10,0,5,7,7,9,9,8,8,8,0,7,8,9,9,10,70,30,0,4,4,9,10,10,10,10,7,6,7,8,5,10,9,8,8,4,9,9,8,8,6,7,7,9,10,9,9,9,10,6,9,6,1,8,5,8,6,7,6,4,8,8,9,6,7,7,9,9,9,9,30,40,10,16,9,50,900,,1,,69,3,3,5,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1778,1,4/24/2020,1,8,0,10,10,10,10,10,10,10,10,0,5,5,5,10,3,20,50,30,,4,3,7,0,7,3,3,3,0,0,0,0,0,0,0,0,0,,,,,,,4,3,10,10,8,8,9,5,0,0,6,5,0,0,0,0,0,10,7,0,0,0,1,0,0,0,6,80,80,4,3,10,2510,10,,2,,73,2,3,5,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1558,1,4/24/2020,1,7,,,7,9,6,7,10,3,10,0,0,2,0,0,0,0,100,0,10,6,,,,10,10,10,10,3,10,0,10,10,10,0,0,,,10,,,,,10,5,6,6,6,6,9,10,1,0,7,0,2,0,10,0,0,10,10,4,10,7,0,0,4,6,10,40,80,5,16,6,25,900 ÉóÖö,ôíöââç,2,,27,3,3,3,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1131,1,4/24/2020,1,10,0,1,10,10,8,8,7,8,6,0,7,9,1,9,9,50,50,0,7,8,8,9,9,10,10,8,2,2,2,1,1,9,10,10,1,8,8,9,8,8,8,8,6,7,7,7,8,7,4,7,6,4,7,8,8,4,9,7,2,9,9,7,3,9,9,9,8,4,9,10,20,4,10,9,25,3,7,1,,69,3,3,5,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1109,1,4/24/2020,1,10,0,10,10,10,10,10,10,7,9,0,6,7,6,6,6,0,100,0,7,7,10,7,7,9,8,9,6,2,3,2,9,8,8,2,0,5,5,6,6,4,6,6,8,7,7,7,7,7,6,7,3,3,8,3,6,2,7,5,2,9,9,8,0,8,8,2,3,6,6,30,50,6,7,8,25,3,7,1,,66,3,4,5,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,1223,1,4/24/2020,1,2,7,5,3,7,4,4,1,0,0,0,1,5,1,5,9,0,100,0,7,8,0,5,0,10,10,0,0,0,0,1,9,10,10,0,1,9,9,9,9,10,9,9,8,8,6,8,8,8,9,8,2,5,8,6,0,4,0,0,0,5,5,0,5,0,0,10,1,3,0,0,0,1,9,9,50,3,7,1,,73,2,3,5,,5,2,0,0,213,HE
4/24/2020,4/24/2020,100,487,1,4/24/2020,1,9,2,7,2,10,8,7,7,1,10,0,10,10,4,10,8,85,10,5,8,6,5,5,5,6,6,6,1,0,4,3,8,9,9,0,4,9,7,10,6,10,8,8,7,8,6,8,8,8,10,7,8,8,7,6,8,3,8,4,3,3,7,7,5,3,7,2,3,7,7,20,70,6,5,10,50,300,12,1,,23,1,0,4,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1021,1,4/24/2020,1,10,0,1,9,10,7,8,10,7,3,0,6,3,6,9,8,25,50,25,6,6,6,6,6,9,9,1,1,1,1,1,9,9,9,1,1,6,7,8,8,7,8,9,8,8,7,7,7,7,8,8,3,1,7,1,4,4,6,4,6,9,8,6,0,7,7,0,8,4,7,10,20,4,12,6,25,300 ÉóÖö,4,2,,70,4,2,2,,3,1,0,0,213,HE
4/24/2020,4/24/2020,100,928,1,4/24/2020,1,10,0,10,10,10,10,10,10,7,10,0,3,3,0,10,3,80,20,0,7,6,3,6,1,10,10,1,0,1,0,6,1,8,8,0,1,6,6,9,7,7,8,10,8,8,7,7,8,7,8,9,3,8,8,6,4,6,3,4,1,8,9,4,0,6,6,3,3,3,7,10,20,2,5,7,50,300,4,1,,67,3,2,2,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1686,1,4/24/2020,1,8,1,4,2,10,7,7,9,7,3,0,10,10,10,10,10,95,5,0,7,7,7,7,7,6,4,3,0,0,2,3,8,8,8,0,2,2,3,3,4,4,4,4,9,8,3,2,2,3,7,6,2,6,6,3,5,7,6,2,4,7,9,5,2,5,5,0,1,2,9,10,10,8,6,7,25,300,4,1,,64,3,3,5,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,828,1,4/24/2020,1,10,0,10,10,10,10,10,10,8,10,0,1,9,6,6,6,0,100,0,7,7,8,8,7,10,10,9,1,0,1,2,10,10,10,0,0,10,10,10,10,10,8,8,9,9,9,9,9,10,9,10,1,0,9,5,6,4,7,8,2,5,6,3,1,8,8,2,5,5,8,50,50,4,16,8,50,3,2,1,,65,3,2,2,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1352,1,4/24/2020,1,10,10,10,10,10,8,10,8,7,5,0,6,3,3,2,10,75,20,5,5,5,5,5,3,9,10,0,0,0,0,3,10,10,10,5,3,3,3,5,5,3,5,2,7,10,9,10,8,8,3,8,4,8,8,5,5,5,5,5,1,10,9,1,0,9,6,0,9,9,10,50,50,0,9,4,50,300,4,1,,58,4,1,1,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1184,1,4/24/2020,1,9,1,3,10,10,10,10,10,9,9,0,8,9,4,9,9,0,50,50,3,6,6,8,5,9,6,6,4,1,3,4,7,7,7,2,2,6,6,6,5,5,6,6,2,8,4,4,4,4,4,6,5,5,4,4,6,4,7,3,4,8,9,4,0,5,5,2,5,6,7,40,70,5,1,5,50,1,4,1,,40,1,0,3,,3,1,0,0,213,HE
4/24/2020,4/24/2020,100,865,1,4/24/2020,1,10,1,10,10,10,8,8,10,6,5,0,4,6,4,7,7,0,50,50,3,5,3,6,3,9,9,1,1,1,1,1,1,8,8,1,1,1,1,4,5,5,5,5,4,6,9,9,9,8,8,8,4,1,5,6,5,5,5,5,3,8,7,5,1,5,5,4,5,5,5,10,10,3,5,5,25,300,4,1,,66,3,3,6,ôãâò Åíå ôåâàÑ ÅáÅòÑ,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,2645,1,4/24/2020,1,5,2,9,9,10,7,8,5,5,5,0,6,4,5,4,6,0,100,0,7,9,5,7,3,10,10,3,0,2,1,2,10,10,10,1,1,7,5,8,5,7,3,6,8,8,5,5,5,7,5,6,3,5,4,3,7,2,7,5,2,8,8,3,0,6,5,0,5,6,8,30,60,5,11,7,50,300 ÉóÖö,7 ôíÖö,1,,40,3,1,1,,7,1,0,1,213,HE
4/24/2020,4/24/2020,100,1884,1,4/24/2020,1,8,1,10,8,10,9,9,10,7,8,0,2,7,1,10,4,0,50,50,8,5,0,0,2,9,9,1,0,0,0,0,10,10,10,0,0,9,9,10,10,10,9,10,9,9,8,10,9,10,6,9,1,2,5,5,0,5,5,0,0,10,8,5,0,5,5,1,0,5,9,10,10,3,14,9,25,3 ÉóÖö,7,1,,63,3,2,2,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1020,1,4/24/2020,1,10,0,10,10,10,10,10,10,9,9,0,10,10,10,10,10,80,20,0,8,9,10,10,10,10,10,0,0,0,0,8,10,10,10,10,3,10,10,10,10,10,10,7,9,9,9,9,9,9,10,10,8,4,9,3,7,2,9,8,6,9,9,4,3,7,8,7,7,8,10,0,30,10,2,10,åÄ âÖÉí,åÄ âÖÉí,åÄ âÖÉí,1,,43,3,2,4,,10,1,0,0,213,HE
4/24/2020,4/24/2020,100,1018,1,4/24/2020,1,9,1,9,9,9,9,9,9,9,9,0,7,7,5,7,9,60,25,15,6,7,5,6,5,9,9,5,1,1,1,1,1,9,9,10,1,8,6,8,8,5,5,4,7,8,7,8,8,8,5,6,5,2,8,3,5,3,7,5,1,8,8,8,0,8,8,2,5,8,8,70,70,6,16,6,25,100,7,2,,57,4,2,1,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1255,1,4/24/2020,1,10,0,9,10,10,8,8,10,9,9,0,7,10,2,10,8,35,40,25,3,7,10,8,9,10,9,7,0,0,1,5,10,9,10,0,8,9,7,9,8,5,7,8,10,9,6,5,8,8,8,9,5,3,10,0,1,0,6,3,0,10,10,0,0,0,2,0,1,2,10,0,10,8,7,9,25,3 ÉóÖö,7,2,,59,3,6,1,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1128,1,4/24/2020,1,8,8,9,9,10,5,5,10,4,9,0,3,7,2,5,1,0,100,0,5,5,6,5,5,10,10,5,5,5,5,2,10,10,10,0,0,6,8,10,9,5,10,10,9,10,9,10,9,10,9,4,8,0,8,5,5,5,5,5,0,10,10,5,0,7,6,0,5,0,5,10,30,2,16,10,50,3,4,2,,65,4,3,5,,1,1,0,0,213,HE
4/24/2020,4/24/2020,100,2345,1,4/24/2020,1,8,6,6,6,6,10,10,10,9,8,0,5,4,4,5,3,0,50,50,7,8,5,5,6,8,8,5,5,5,4,5,6,6,5,7,6,6,6,7,6,6,6,5,8,8,7,6,6,8,5,6,6,5,7,5,7,5,5,7,6,6,6,5,6,6,5,6,5,6,6,50,50,5,1,8,50,3,4,2,,68,5,2,2,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1814,1,4/24/2020,1,10,3,10,10,10,10,10,10,8,10,0,10,10,10,10,10,50,30,20,8,9,10,10,5,8,8,6,0,0,0,2,10,10,10,0,0,7,6,8,6,9,6,6,10,10,8,6,9,10,2,8,2,1,5,4,4,0,10,4,0,10,10,9,0,6,1,0,3,3,10,10,90,7,9,8,25,300,3,2,,21,3,0,3,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1144,1,4/24/2020,1,10,0,9,9,10,9,9,7,8,7,0,7,9,10,10,6,20,80,0,7,9,5,8,8,10,10,6,2,2,2,0,10,10,10,0,0,7,7,9,8,5,7,7,9,7,4,6,6,6,5,9,4,5,5,2,7,5,7,1,1,10,10,2,0,5,1,3,0,0,9,50,20,8,5,7,25,3,1,1,,27,3,0,1,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,1316,1,4/24/2020,1,10,0,0,10,10,10,10,10,10,10,0,10,10,10,10,10,0,100,0,6,8,9,9,3,10,10,4,0,0,2,1,0,7,10,6,9,10,7,10,10,6,6,8,6,10,7,7,6,9,10,10,0,0,9,3,3,1,7,1,4,8,8,9,0,9,10,10,10,3,10,30,70,10,1,9,25,3,7,1,,58,3,1,1,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,890,1,4/24/2020,1,1,8,1,1,0,10,10,10,10,10,0,10,10,10,10,10,50,50,0,9,6,10,10,9,10,10,5,0,0,0,6,10,10,10,0,0,5,5,8,9,1,5,5,5,5,5,5,5,5,8,10,5,5,7,5,5,10,7,5,0,7,5,0,0,5,0,2,0,3,2,50,70,5,2,5,25,300,7,2,,42,2,0,1,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,585,1,4/24/2020,1,10,0,10,10,10,7,0,10,0,10,0,7,10,10,8,6,100,0,0,8,7,7,8,9,10,10,6,0,0,0,2,9,10,6,0,1,8,8,6,7,5,7,5,10,10,8,10,9,8,7,10,2,3,8,8,9,6,9,8,6,10,8,7,0,0,5,1,0,0,8,10,60,7,10,10,25,3,7,1,,23,1,0,4,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,6846,1,4/24/2020,1,10,3,3,5,10,10,9,10,6,10,0,8,8,8,9,10,50,25,25,7,8,6,2,4,10,10,7,0,2,0,0,9,10,10,0,0,5,4,8,6,7,7,6,10,9,8,9,9,10,9,9,1,4,10,0,5,0,6,6,0,10,9,6,0,6,5,0,4,6,7,30,40,4,9,9,50,300,3,1,,23,1,0,4,,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,1394,1,4/24/2020,1,9,3,9,9,10,8,8,8,7,9,0,9,9,7,10,8,0,90,10,7,6,7,8,7,10,10,2,2,1,1,2,9,10,10,0,0,7,5,9,8,8,8,9,7,8,8,8,8,9,3,2,3,1,8,4,3,1,1,1,8,9,8,9,0,7,6,1,6,7,8,40,40,5,7,8,50,300,2,2,,70,5,3,5,,5,2,0,0,213,HE
4/24/2020,4/24/2020,100,1238,1,4/24/2020,1,8,1,5,3,10,10,10,9,1,1,0,8,1,10,10,10,70,30,0,8,4,10,5,5,10,5,0,0,0,0,3,10,8,5,0,4,5,5,10,10,10,6,6,10,10,5,6,4,3,7,5,1,4,6,9,10,10,10,8,6,10,6,0,0,3,9,0,8,8,10,10,10,3,9,9,25,3 Éó',7 ôíÖö,1,,25,3,2,6,íñéÄâ,5,1,0,1,213,HE
4/24/2020,4/24/2020,100,7790,1,4/24/2020,1,10,0,10,10,10,10,10,10,10,10,0,10,10,2,10,10,60,40,0,7,7,2,3,0,3,1,6,2,7,3,0,0,10,10,0,0,4,4,9,9,6,9,8,9,9,10,9,8,10,9,9,3,1,8,1,1,0,7,8,7,8,8,2,0,7,8,0,0,6,7,40,40,3,16,8,50,900,4,1,,27,1,0,6,áåö,6,1,0,0,213,HE
4/24/2020,4/24/2020,100,842,1,4/24/2020,1,9,3,3,10,10,10,10,10,7,10,0,10,10,10,10,5,30,70,0,6,5,10,9,8,10,10,0,0,0,0,1,10,9,10,0,10,5,5,10,8,5,5,10,8,8,8,8,8,10,7,8,5,5,9,7,10,5,10,8,0,10,8,7,0,5,8,2,4,5,9,50,40,8,10,8,22.5,3,4,1,,20,1,0,3,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1141,1,4/24/2020,1,6,2,7,2,9,10,10,10,2,9,0,3,9,4,7,7,50,20,30,3,3,2,7,2,7,7,0,0,0,0,9,9,8,9,1,1,7,3,3,7,7,2,7,5,6,7,8,8,8,2,7,7,3,6,7,8,7,8,6,2,9,9,8,0,8,9,3,6,7,9,40,80,5,10,8,25,3,4,2,,30,3,2,6,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,498,1,4/24/2020,1,1,7,1,6,5,7,7,9,4,10,0,6,4,3,3,3,50,50,0,8,7,9,8,8,10,8,5,5,5,5,8,6,6,4,3,1,4,4,9,8,8,6,6,7,7,8,9,9,9,7,5,7,9,7,7,7,4,9,9,5,8,7,7,2,6,6,3,7,6,8,80,90,9,8,9,50,3000,52,2,,21,1,0,2,,6,1,0,1,213,HE-FE
4/24/2020,4/24/2020,100,1467,1,4/24/2020,1,7,6,6,5,10,10,10,6,10,9,0,0,2,2,2,10,40,60,0,8,,10,10,10,10,10,10,0,0,0,1,10,10,7,0,0,10,2,10,6,5,3,10,10,10,7,7,8,8,0,9,10,6,10,6,10,4,10,10,2,9,7,0,0,7,0,0,6,7,7,0,0,8,1,8,25,5 ôíÖö,4,2,,21,1,0,2,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,1062,1,4/24/2020,1,10,0,10,10,10,10,10,10,7,10,0,10,10,10,10,10,50,50,0,8,8,10,10,10,10,10,10,10,10,0,0,10,10,10,0,0,5,5,7,2,2,9,9,7,10,7,10,10,6,5,10,5,0,9,0,5,0,5,1,0,10,10,8,0,7,7,0,9,8,10,10,10,10,7,5,50,300 ÉóÖö,7 ôíÖö,1,,56,3,5,6,íñéÄâ,10,2,0,0,213,HE
4/24/2020,4/24/2020,100,1360,1,4/24/2020,1,8,7,8,9,10,9,7,9,8,7,0,2,6,1,4,1,50,40,10,6,7,8,8,4,9,9,5,6,5,3,4,8,9,9,0,1,6,6,8,9,6,4,1,9,9,9,10,9,9,8,8,6,3,9,5,9,2,9,7,1,10,10,6,1,9,9,0,9,9,9,50,50,4,16,7,50,3,4,1,,56,4,3,3,,5,2,0,0,213,HE
4/24/2020,4/24/2020,100,765,1,4/24/2020,1,3,6,4,6,4,0,0,2,0,0,0,10,10,10,10,9,90,10,0,4,4,10,10,6,10,10,4,0,0,0,0,10,3,10,0,0,3,3,0,6,6,1,3,4,4,10,6,10,10,0,10,6,10,8,10,10,6,10,10,2,7,6,6,3,4,6,3,6,6,7,80,70,10,7,6,125,300,6,1,,20,1,0,3,,5,1,0,0,213,HE
4/24/2020,4/24/2020,100,1326,1,4/24/2020,1,6,2,2,8,10,7,7,9,4,4,0,3,9,9,9,4,0,75,25,8,7,8,8,4,10,10,9,1,8,3,4,2,10,10,0,5,7,7,9,8,6,8,8,8,8,7,7,7,7,9,9,2,2,8,4,8,5,6,5,5,9,7,4,6,5,5,5,6,2,6,0,10,5,3,8,50,3 ÉóÖö,5,1,,57,3,3,1,,8,1,0,0,213,HE
4/24/2020,4/24/2020,100,1038,1,4/24/2020,1,5,5,5,6,9,9,9,9,9,9,0,3,3,3,3,3,75,25,0,4,6,4,5,5,9,9,1,1,1,1,2,9,9,9,1,1,8,6,9,9,8,8,8,7,7,9,9,9,10,6,7,7,3,8,1,8,1,5,4,1,9,9,3,1,4,4,1,1,2,7,10,20,1,10,8,25,3 ÉóÖö,4 ôíÖö,2,,59,3,3,6,íñéÄâö Åíåö íëó,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,1060,1,4/24/2020,1,10,0,10,8,10,10,10,10,4,4,0,7,8,1,9,0,100,0,0,2,7,9,8,3,10,8,1,0,0,0,3,10,10,10,0,4,1,1,7,4,6,9,10,6,5,3,7,6,6,3,8,10,9,4,3,10,10,6,3,9,7,10,0,1,8,0,2,8,7,3,10,30,5,11,10,25,3,7,2,,40,1,0,3,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,1647,1,4/24/2020,1,9,0,10,10,10,10,10,10,10,10,0,5,9,9,9,9,90,10,0,7,5,7,7,7,5,5,5,5,0,0,5,10,9,7,0,2,5,5,5,5,5,5,5,7,7,5,5,5,5,7,7,2,5,7,8,8,8,8,8,8,10,10,5,0,5,0,5,0,5,10,50,50,6,16,7,25,3,7,1,,48,3,9,3,,2,1,0,0,213,HE
4/24/2020,4/24/2020,100,796,1,4/24/2020,1,9,0,9,10,10,10,10,10,9,9,0,10,10,3,7,3,0,50,50,4,5,2,2,7,5,3,8,6,3,6,1,9,8,8,1,0,9,7,8,9,5,7,8,8,6,9,9,9,9,8,8,8,4,8,7,7,3,6,7,3,10,9,5,0,8,8,0,7,5,10,50,50,4,16,3,50,300,4,2,,32,3,1,6,áÖîôö åâÉÑ,3,1,0,0,213,HE
4/24/2020,4/24/2020,100,1118,1,4/24/2020,1,9,0,9,10,10,7,6,6,6,8,0,6,9,6,9,9,40,40,20,7,7,9,9,6,10,10,10,1,1,1,7,8,9,9,8,5,6,6,9,5,6,5,7,9,10,6,7,6,8,5,7,6,7,7,8,5,5,6,4,5,9,7,5,1,5,5,5,5,5,5,30,30,10,2,9,50,3,4,1,,65,3,3,1,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,795,1,4/24/2020,1,8,1,10,8,10,8,8,9,5,7,0,5,6,4,10,1,0,100,0,8,8,5,10,0,10,10,0,0,0,0,0,10,10,10,0,0,2,1,6,7,0,0,0,9,9,10,9,9,10,5,7,5,2,7,1,1,0,0,0,0,9,7,0,0,5,5,5,2,5,6,50,60,9,7,8,25,3,7,1,,63,5,7,3,,4,1,0,0,213,HE
4/24/2020,4/24/2020,100,2009,1,4/24/2020,1,10,3,10,8,10,9,9,10,7,7,0,10,10,10,10,10,50,25,25,4,3,10,10,8,10,10,6,3,4,2,0,10,10,10,0,0,8,7,10,7,5,5,5,4,3,7,7,5,10,7,7,7,8,6,3,8,8,5,5,2,10,10,0,0,7,0,1,8,2,9,50,50,10,11,5,50,300,4,2,,21,1,0,6,áââåö,4,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,1512,1,4/24/2020,1,4,6,9,8,9,6,10,10,2,7,0,9,4,0,8,0,80,15,5,6,5,3,6,4,8,6,3,3,2,3,5,10,10,9,0,1,8,9,8,5,8,10,10,5,3,9,2,4,8,7,6,6,6,6,4,8,7,8,2,7,10,8,5,0,4,7,1,9,9,10,70,70,0,7,8,25,3 ÉóÖö,7,2,,29,3,0,2,,5,1,0,0,213,HE-FE
4/24/2020,4/24/2020,100,4018,1,4/24/2020,1,10,0,10,10,10,9,10,10,10,10,0,10,10,10,10,10,15,55,30,2,5,3,5,5,10,10,4,0,0,0,7,10,10,10,0,1,8,6,7,6,7,8,8,4,5,6,4,2,6,5,7,7,8,10,8,5,7,4,0,1,10,10,7,0,3,6,1,7,0,10,50,90,10,7,8,25 ëêà,3 ÉóÖö,7 ôíÖö,1,,24,2,0,3,,3,2,0,0,213,HE
4/24/2020,4/24/2020,100,2306,1,4/24/2020,1,9,0,9,9,10,10,10,10,9,8,0,4,7,7,10,8,10,90,0,6,7,6,7,7,10,10,2,0,1,1,1,9,9,9,1,1,2,2,2,2,2,1,1,7,7,8,8,9,9,6,7,3,1,9,2,3,0,7,6,3,8,9,6,1,7,6,2,4,7,8,50,70,7,11,5,25,3 ÉóÖö,7 ôíÖö,1,,67,3,2,5,,7,1,0,0,213,HE
4/24/2020,4/24/2020,100,929,1,4/24/2020,1,9,2,9,10,10,10,8,10,7,9,0,2,8,2,6,9,10,60,30,7,9,9,9,7,10,10,5,5,0,5,0,1,9,10,0,0,8,5,9,10,7,8,8,9,9,10,10,10,10,5,8,3,1,10,2,9,0,5,1,0,10,10,0,0,5,5,3,5,8,10,50,60,5,10,9,50,3,3,1,,61,3,3,5,,6,1,0,0,213,HE
