ResponseID,Timestamp_mm_dd_yyyy,Time_seconds,Q109_Informedconsent,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing_1,psych_wellbeing_2,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,national_identity_3,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,selfesteem,Q108_attention_check,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1_percentage,risk_perception_2_percentage,political_ideology,moral_circle,health,CRT_1_eurocents,CRT_2_minutes,CRT_3_hours,gender,age,marital,children,employment,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
64401190,4/30/2020,1999,1,10,0,8,10,10,10,10,10,0,10,10,10,8,10,10,100,0,0,5,7,9,10,8,10,7,5,0,2,0,5,10,10,10,0,0,5,0,10,0,0,10,10,7,5,8,7,5,8,8,10,10,0,8,0,0,5,0,5,0,10,10,10,0,0,4,5,5,0,10,10,20,20,3,14,5,25,3,7,2,63,3,3,5,7,1,1,1,213
64401476,4/30/2020,1492,1,5,5,5,4,6,6,6,5,5,6,7,7,7,7,7,0,100,0,5,7,7,6,7,8,9,6,3,9,8,5,10,9,10,9,7,7,5,4,6,3,5,5,10,10,6,5,10,10,5,6,6,5,10,0,5,2,5,7,2,5,7,5,5,5,7,3,5,6,5,7,20,50,4,1,8,50,100,4,2,68,2,1,5,3,2,1,1,213
64402166,4/30/2020,2628,1,9,8,10,7,10,8,7,10,8,8,8,6,8,10,10,0,60,40,5,7,5,5,5,7,7,3,1,3,3,2,10,10,8,0,2,5,7,8,5,5,7,8,5,5,5,7,7,8,5,8,5,4,5,0,5,7,5,6,6,5,10,8,0,0,8,8,0,8,8,10,50,50,5,16,7,25,3,6,2,34,3,2,4,3,1,1,1,213
64402368,4/30/2020,1493,1,10,8,8,8,8,10,10,10,10,10,7,7,7,10,7,90,5,5,8,7,6,5,5,10,10,1,0,0,0,5,10,10,10,0,5,7,7,7,7,6,7,7,7,7,6,7,7,7,5,7,5,5,7,0,5,5,1,6,6,5,5,5,5,5,5,5,3,5,6,5,10,10,6,14,5,50,3,4,1,56,2,2,1,3,2,1,1,213
64402689,4/30/2020,1754,1,5,5,5,5,5,5,5,5,5,5,5,10,5,1,10,50,26,24,3,2,10,10,5,10,9,7,8,5,3,10,10,10,10,0,0,1,5,10,5,1,1,10,2,10,5,4,2,3,3,10,5,7,3,0,1,0,1,2,3,0,10,10,6,0,7,8,10,6,8,5,50,80,3,1,5,50,900,4,2,21,2,2,3,8,2,1,1,213
64402730,4/30/2020,918,1,10,0,10,10,10,10,10,10,10,0,10,10,10,10,10,1,98,1,5,5,10,4,10,10,10,2,0,10,3,3,10,10,8,7,1,10,0,5,2,0,4,10,8,5,7,7,7,9,9,5,2,8,5,0,5,5,0,5,0,3,10,10,5,0,5,10,10,5,5,10,0,50,5,9,5,50,100,4,2,66,1,1,5,5,1,1,1,213
64402776,4/30/2020,958,1,10,10,10,8,8,5,8,8,6,8,9,10,9,10,10,100,0,0,9,8,8,10,0,10,9,6,6,6,0,6,10,10,10,0,3,7,6,8,4,6,6,2,6,6,6,6,6,6,6,8,1,9,6,0,0,0,1,0,0,3,3,3,0,1,6,6,9,7,4,4,10,20,9,3,3,50,3,7,1,52,1,1,3,7,1,1,1,213
64402855,4/30/2020,655,1,0,3,5,7,7,8,7,7,8,8,5,5,5,5,5,17,47,36,5,4,5,5,5,10,8,5,5,5,5,5,6,5,5,0,0,5,5,5,5,5,5,5,2,8,3,5,3,5,5,7,7,5,3,0,5,1,1,2,5,1,8,5,6,3,5,6,8,5,5,8,30,70,5,5,5,175,100,4,2,20,2,1,1,6,3,1,1,213
64402957,4/30/2020,1878,1,9,5,7,6,10,10,8,9,5,10,5,10,7,10,10,100,0,0,5,2,5,5,5,10,10,10,10,10,10,5,10,10,10,0,5,5,7,10,10,10,7,10,10,8,10,10,10,10,5,7,6,5,5,0,4,6,0,5,8,5,5,10,6,0,7,5,5,5,7,9,20,10,5,11,4,50,3,2,2,66,2,3,5,8,1,1,1,213
64403422,4/30/2020,1200,1,0,10,0,1,0,0,1,10,0,1,0,0,0,0,5,100,0,0,9,8,5,5,5,8,0,5,10,10,8,9,10,8,10,0,8,7,8,7,5,0,10,10,7,9,0,0,7,0,3,5,8,5,7,0,0,8,5,8,0,0,10,5,0,0,5,0,10,0,5,6,0,0,5,16,8,50,3,4,2,32,2,2,2,5,2,1,1,213
64403607,4/30/2020,828,1,9,3,8,10,10,10,10,10,10,10,10,10,10,10,10,20,70,10,2,7,10,5,7,10,8,0,0,0,0,7,10,10,10,0,0,5,10,10,10,5,5,10,3,7,5,4,8,2,7,7,5,5,7,0,4,4,2,7,7,0,0,9,0,0,8,5,0,8,8,10,90,70,7,11,10,50,300,4,2,31,1,1,1,3,1,1,1,213
64403958,4/30/2020,1234,1,9,9,8,10,10,10,10,10,8,10,10,7,9,10,10,100,0,0,1,5,8,10,9,10,10,9,9,5,9,5,10,10,10,0,1,5,5,5,2,2,5,2,9,9,8,7,10,7,5,10,5,8,8,0,0,5,0,5,5,1,10,9,2,0,5,5,5,6,8,10,50,90,5,7,7,25,3,1,2,53,1,4,1,5,1,1,1,213
64404136,4/30/2020,744,1,1,1,1,9,10,9,8,10,5,1,5,9,6,10,10,63,36,1,5,5,10,10,5,10,8,10,5,8,8,5,10,10,5,0,1,9,5,10,10,5,7,10,5,8,6,8,6,10,3,10,6,5,3,0,0,0,0,1,5,0,10,4,5,0,5,4,7,4,5,5,10,10,6,1,7,25,3,4,2,65,3,6,5,6,1,1,1,213
64404633,4/30/2020,1654,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,80,20,0,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,20,5,5,8,50,300,4,2,48,1,2,1,4,1,1,1,213
64404686,4/30/2020,1080,1,10,5,10,10,10,10,10,10,10,10,0,0,5,0,10,50,30,20,5,5,5,5,5,10,10,7,5,7,3,10,10,6,10,2,2,5,7,5,5,7,5,7,10,10,10,10,10,10,5,10,5,0,6,0,2,7,0,2,7,2,7,7,3,1,7,5,10,4,5,4,0,40,5,3,5, ,1,4,2,47,3,4,1,9,1,1,1,213
64404793,4/30/2020,845,1,10,0,10,10,10,10,10,10,10,8,10,10,8,10,10,50,50,0,8,7,5,3,6,10,7,0,0,0,0,6,10,10,10,0,1,10,9,8,9,7,10,10,10,10,5,7,8,7,5,3,7,7,6,0,0,6,0,5,9,0,6,8,0,0,1,0,5,5,1,8,30,30,5,5,4,25,3,7,1,45,3,4,2,1,1,1,1,213
64404817,4/30/2020,1320,1,9,0,10,0,10,9,9,10,10,10,9,10,4,10,9,10,60,30,6,7,5,5,5,8,7,8,10,6,9,3,10,9,8,0,1,9,6,9,8,9,7,10,8,9,8,7,9,10,8,10,2,1,7,0,2,6,0,8,8,6,7,9,7,0,7,6,9,7,6,8,50,80,5,8,7,49,100,5,2,29,3,3,1,5,1,1,1,213
64405017,4/30/2020,4230,1,10,0,10,10,10,5,5,10,5,10,10,5,7,10,9,50,35,15,5,5,7,7,8,8,8,10,10,9,8,2,10,10,10,0,0,8,9,10,5,0,0,0,8,10,3,5,5,8,5,8,5,8,5,0,5,5,0,5,5,9,10,9,5,0,5,5,5,9,5,10,50,70,5,9,5,25,3,4,2,62,1,5,5,5,1,1,1,213
64405205,4/30/2020,1297,1,5,0,0,5,0,0,0,0,0,2,10,1,5,0,5,100,0,0,5,3,3,2,2,5,1,9,8,2,0,4,6,2,6,5,5,7,3,7,8,5,3,4,5,5,3,5,5,5,2,2,10,10,7,0,7,8,9,7,5,5,6,5,0,5,5,0,3,3,1,7,0,10,5,5,4,50,3,4,1,24,1,2,3,9,1,1,1,213
64405301,4/30/2020,1438,1,7,0,5,4,10,10,10,10,8,5,1,2,2,8,7,90,10,0,7,6,7,5,10,9,9,8,5,5,7,6,10,9,7,0,9,5,5,10,10,7,10,9,8,8,8,5,7,7,3,6,7,4,7,0,2,5,1,3,3,3,6,5,3,7,6,3,7,4,3,5,10,30,3,14,6,50,3,.5,2,49,3,3,1,7,1,1,1,213
64405322,4/30/2020,2989,1,9,10,9,9,10,10,10,9,9,9,10,9,8,10,10,50,40,10,7,3,5,4,4,10,10,6,2,5,5,3,10,10,10,1,5,5,5,5,9,4,3,5,2,4,10,10,9,9,9,7,2,5,7,0,1,5,0,0,6,3,8,5,8,5,7,8,7,5,7,8,80,70,6,1,3,50,1,4,2,71,3,3,5,5,1,1,1,213
64405473,4/30/2020,1097,1,9,7,6,10,10,10,10,9,0,9,8,8,6,10,10,91,9,0,3,3,5,5,5,10,7,0,0,0,0,2,9,9,9,0,2,5,5,8,5,1,5,8,7,6,7,8,8,8,3,7,8,5,5,0,2,5,5,3,5,5,7,6,3,0,6,4,4,5,5,7,30,30,5,9,8,25,3,7,1,36,3,4,1,3,1,1,1,213
64405844,4/30/2020,1601,1,7,1,7,6,6,10,10,9,0,8,10,7,10,10,10,69,5,26,4,7,1,3,1,6,5,0,0,0,0,3,9,8,9,0,4,3,7,8,8,8,9,5,7,7,7,4,8,6,9,8,5,6,8,0,2,8,1,7,8,6,8,8,6,0,3,8,3,8,7,7,50,50,8,14,7,25,3,7,2,24,1,1,6,3,1,1,1,213
64405892,4/30/2020,1894,1,10,0,10,0,10,5,5,10,0,5,0,10,0,10,10,22,78,0,8,5,5,10,5,5,5,10,0,5,5,0,10,10,10,0,0,10,5,10,10,0,5,10,2,2,4,5,10,7,2,2,10,2,5,0,5,1,5,5,2,5,10,10,0,0,5,0,10,0,5,5,0,10,5,1,2,50,3,4,2,55,2,3,6,6,1,1,1,213
64406597,4/30/2020,1141,1,9,0,9,9,10,6,6,8,0,9,5,10,9,9,10,100,0,0,5,5,5,5,5,8,0,5,0,0,0,5,10,8,7,0,5,4,4,10,10,10,4,10,5,5,4,5,5,10,6,9,4,5,5,0,4,5,1,5,9,5,5,5,5,1,5,1,9,5,5,5,50,50,8,2,7,50,3,4,1,53,3,4,6,5,1,1,1,213
64406606,4/30/2020,1502,1,9,9,10,10,10,10,10,10,10,5,10,10,5,10,10,83,12,5,8,8,10,10,10,10,10,0,0,5,5,10,10,10,10,0,0,10,10,10,5,10,10,10,10,10,10,10,10,10,6,10,9,0,6,0,0,10,0,10,5,0,10,10,5,0,7,0,0,10,5,10,50,100,7,16,5,50,3,4,1,50,3,3,1,5,2,1,1,213
64406861,4/30/2020,1692,1,10,5,10,10,10,10,10,10,10,5,10,10,10,10,10,0,100,0,5,5,5,10,5,10,10,10,5,5,10,0,10,10,10,0,0,5,5,5,5,5,5,5,10,10,10,10,10,10,5,10,10,5,0,0,0,10,0,5,0,0,10,10,5,0,10,5,0,10,10,10,10,40,5,1,7,25,900,4,2,65,1,3,5,7,2,1,1,213
64407196,4/30/2020,827,1,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,90,5,5,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,5,0,10,5,10,5,5,5,5,10,10,10,10,10,10,10,10,5,5,9,0,5,10,5,10,10,5,10,10,5,0,10,10,0,10,10,10,0,0,10,1,10,50,300,4,2,49,3,3,1,3,1,1,1,213
64407302,4/30/2020,1027,1,10,9,8,6,10,10,9,10,10,7,7,9,9,9,10,25,50,25,2,6,4,4,2,10,8,9,9,8,10,10,8,8,10,0,3,10,7,10,8,8,6,7,9,7,7,9,8,10,8,9,7,3,9,0,3,7,1,8,8,1,8,8,8,0,10,7,9,9,10,8,10,40,5,4,7,50,3,4,2,19,2,1,4,5,1,1,1,213
64407965,4/30/2020,2120,1,10,9,9,9,10,8,10,10,9,5,8,5,0,5,5,50,30,20,8,7,2,5,5,8,10,9,2,9,5,2,9,8,8,2,5,9,7,8,9,8,5,9,8,8,8,9,9,10,7,9,6,8,9,0,2,7,5,5,5,3,5,8,4,5,7,2,5,6,7,6,60,70,4,5,7,50,3,4,2,54,3,3,2,6,2,1,1,213
64408286,4/30/2020,2626,1,10,1,8,8,1,7,7,9,8,9,5,5,5,9,10,95,5,0,5,7,4,5,5,10,9,7,1,3,1,9,9,9,9,1,7,8,6,9,8,5,9,9,9,9,7,9,9,8,5,6,6,3,9,0,1,8,3,5,8,5,5,9,1,0,4,4,1,1,1,9,50,50,8,7,7,50,300,4,2,43,1,2,1,5,1,1,2,213
64408736,4/30/2020,1793,1,7,9,7,10,10,10,10,10,10,10,9,9,9,10,10,49,50,1,8,10,7,6,6,10,10,5,1,4,3,3,10,9,10,1,2,7,9,7,10,5,9,9,10,10,10,9,10,10,8,10,0,1,8,0,1,8,0,1,5,0,7,7,5,1,7,7,9,7,5,7,10,10,5,8,8,25,3,4,2,70,3,3,5,2,1,1,1,213
64408752,4/30/2020,2751,1,10,10,10,10,10,5,5,10,5,5,10,10,5,10,10,50,40,10,7,5,5,5,5,10,10,5,5,5,5,5,10,10,10,0,5,5,5,5,5,5,5,5,5,5,10,10,8,10,7,8,2,5,10,0,0,8,0,0,5,0,10,10,0,0,7,5,0,10,10,7,50,50,5,10,5,50,300,4,2,72,1,3,5,8,1,1,1,213
64408858,4/30/2020,1407,1,7,0,5,10,10,10,10,10,10,10,10,10,10,10,10,95,5,0,3,4,6,5,5,10,10,9,0,0,0,6,10,10,10,0,1,10,5,10,5,5,5,5,8,7,8,8,9,8,4,10,9,3,7,0,2,8,2,2,5,2,10,10,5,5,5,5,1,5,8,10,70,70,5,9,4,50,900,7,2,59,3,1,1,6,1,1,1,213
64409020,4/30/2020,3111,1,10,5,10,5,10,10,10,10,5,10,10,10,5,10,10,70,20,10,7,6,5,5,5,10,10,5,5,5,5,10,10,10,10,0,0,5,5,5,5,5,5,5,5,10,10,10,10,10,5,5,5,0,5,0,0,5,0,5,5,5,10,10,5,0,10,5,0,5,5,10,50,50,5,16,7,25,3,4,2,71,1,3,5,6,2,1,1,213
64409499,4/30/2020,954,1,8,0,8,8,10,8,8,10,0,5,4,0,4,0,0,0,100,0,7,7,8,8,8,10,10,7,2,5,5,8,8,7,5,8,5,5,5,5,5,5,5,5,8,8,8,8,8,10,6,6,3,6,7,0,2,3,3,3,5,5,5,6,5,5,5,5,8,5,5,5,80,50,8,7,5,50,3,8,2,70,2,2,5,5,1,1,1,213
64409584,4/30/2020,1353,1,8,2,5,7,10,9,10,8,8,6,9,9,7,9,9,64,25,11,7,6,5,5,3,10,8,0,0,0,0,1,10,10,9,0,0,5,6,9,6,5,3,5,7,8,10,8,8,7,3,9,5,7,6,0,5,6,2,3,5,1,6,5,1,1,5,0,3,5,5,6,30,30,6,12,5,50,300,7,2,51,1,1,1,3,2,1,1,213
64409610,4/30/2020,863,1,9,5,8,5,10,10,10,10,10,10,10,5,10,10,10,0,100,0,8,7,5,5,5,10,10,5,0,2,1,5,10,8,9,0,2,8,7,8,5,5,8,8,8,8,7,7,7,8,5,8,9,8,5,0,2,5,5,7,3,0,6,8,5,0,6,7,2,7,5,5,50,50,7,15,5,25,3,7,2,42,3,3,1,3,1,1,1,213
64409690,4/30/2020,743,1,9,9,9,10,10,10,9,10,9,10,9,10,9,10,10,0,100,0,7,7,10,10,10,10,10,8,0,0,0,7,10,9,9,0,10,10,10,10,10,10,2,0,5,6,9,9,9,8,5,7,5,6,3,0,3,3,0,5,5,7,9,0,3,0,8,8,2,7,3,10,30,20,9,3,7,50,900,4,2,59,3,1,5,5,1,1,2,213
64409858,4/30/2020,1256,1,9,0,7,8,10,10,10,9,4,8,10,9,10,10,10,95,5,0,9,7,5,5,5,9,7,3,0,1,2,4,10,9,8,2,7,4,3,8,5,2,5,5,7,7,7,6,7,6,3,5,4,9,6,0,4,5,8,1,5,4,5,5,5,5,5,5,6,5,5,5,70,70,4,5,5,25,3,7,2,43,3,3,3,3,2,1,2,213
64410003,4/30/2020,1407,1,4,4,6,3,2,8,3,8,3,3,2,2,2,2,5,40,30,30,5,4,1,5,2,7,2,2,2,7,1,2,8,8,8,2,2,5,2,8,8,5,5,5,3,7,3,2,7,4,5,8,8,7,5,0,2,5,2,5,5,2,7,8,3,3,5,5,3,3,5,7,20,20,1,9,2,25,3,7,1,57,1,3,1,7,1,1,1,213
64410124,4/30/2020,2257,1,10,5,10,10,10,5,5,5,5,5,10,10,10,10,10,100,0,0,5,3,5,10,10,10,10,5,5,5,5,5,10,10,10,0,5,10,10,10,10,10,10,10,8,5,5,5,5,5,5,5,9,5,5,0,5,5,0,5,5,5,10,10,5,5,5,5,5,5,5,10,50,50,5,16,5,25,3,6,1,67,1,4,5,8,2,1,1,213
64410318,4/30/2020,933,1,10,9,8,10,10,10,10,10,10,10,7,10,7,10,10,80,10,10,8,10,10,7,9,9,9,8,6,6,6,5,10,9,9,0,3,7,5,10,9,10,2,0,9,10,10,10,10,10,8,10,1,2,9,0,6,8,0,9,8,2,10,10,5,0,10,10,0,8,10,10,50,50,3,16,5,50,3,4,2,55,3,3,1,5,1,1,1,213
64410399,4/30/2020,3447,1,7,0,6,7,10,10,10,10,0,8,10,9,10,10,10,0,50,50,3,8,0,5,0,10,10,1,0,0,0,0,10,10,10,0,0,7,1,10,2,6,9,9,7,8,5,6,7,6,7,7,6,7,4,0,2,0,1,0,0,0,0,1,0,0,0,0,9,0,0,0,70,70,5,4,7,50,300,4,2,43,3,6,1,5,1,1,1,213
64410920,4/30/2020,1086,1,9,0,2,9,10,10,10,10,9,10,10,5,5,10,10,60,20,20,9,9,0,5,5,10,8,0,0,0,0,10,10,10,9,0,5,5,5,5,5,5,5,8,9,9,9,9,9,8,1,9,9,5,8,0,0,5,1,5,8,0,5,5,5,5,5,5,5,5,5,5,20,20,5,4,5,50,3,.5,1,62,1,2,1,5,1,1,1,213
64411145,4/30/2020,2015,1,9,9,8,9,9,10,10,10,8,2,9,8,8,9,10,60,39,1,2,3,6,6,4,10,10,1,1,1,7,10,10,10,10,10,10,10,10,10,10,10,10,10,8,8,6,7,7,9,8,9,2,0,2,0,0,4,0,10,10,0,10,10,1,3,9,9,10,9,10,10,10,20,7,1,7,50,3,4,2,57,1,3,1,4,2,1,1,213
64411332,4/30/2020,2197,1,7,5,5,10,10,10,10,10,5,10,5,5,5,5,10,71,29,0,5,5,5,5,10,10,10,1,0,1,2,0,10,10,10,0,5,10,5,10,10,5,5,5,7,7,7,10,8,10,7,5,1,3,8,0,3,2,0,3,5,2,5,1,1,1,5,1,5,6,5,5,50,50,8,10,5,50,3,4,2,77,1,2,5,6,1,1,1,213
64411394,4/30/2020,4619,1,8,8,0,0,10,3,0,5,0,5,3,5,0,5,5,50,50,0,6,5,5,5,5,10,6,5,5,5,4,5,7,9,7,2,6,5,5,5,5,5,5,5,5,5,5,4,2,7,5,5,8,9,3,0,1,2,0,3,0,1,5,5,4,1,4,5,7,5,3,5,10,30,1,6,4,45,1,4,2,20,1,1,6,3,2,1,2,213
64411592,4/30/2020,1164,1,10,5,10,5,10,10,10,10,10,10,10,10,10,10,10,60,40,0,0,5,5,5,5,10,10,5,0,0,0,2,10,5,10,2,0,5,5,9,8,2,5,9,5,10,7,6,6,8,2,5,9,2,6,0,0,5,1,0,0,1,10,2,0,0,1,1,0,0,0,10,10,50,7,16,5,74,3,4,2,38,3,2,1,5,1,1,1,213
64411620,4/30/2020,1199,1,5,0,5,9,8,7,5,9,5,9,5,10,8,7,10,1,48,51,8,6,8,10,8,10,9,5,5,8,5,5,10,10,10,0,5,5,5,5,10,5,5,10,8,9,5,5,8,8,9,9,5,5,5,0,0,5,5,9,5,0,5,5,0,5,0,0,10,5,0,5,80,90,7,7,7,50,3,4,2,47,3,3,3,5,1,1,1,213
64411662,4/30/2020,1601,1,10,0,10,10,10,6,2,7,0,0,10,10,10,10,10,50,25,25,5,5,10,8,6,10,10,1,0,0,1,7,9,10,9,2,5,10,1,5,2,7,7,0,7,10,8,2,3,8,9,5,7,7,4,0,0,4,3,4,0,5,6,2,0,0,5,5,7,5,0,7,50,50,6,7,5,50,3,4,1,34,1,1,6,5,1,1,1,213
64411823,4/30/2020,905,1,8,10,5,10,9,5,10,10,5,10,10,9,10,9,10,0,20,80,7,7,5,5,5,2,5,8,0,1,2,8,10,8,7,0,4,7,5,10,10,5,10,10,10,10,5,5,9,8,7,10,5,0,10,0,0,5,0,5,6,4,10,9,10,0,10,10,5,5,5,10,0,20,5,9,5,50,300,4,2,62,3,3,5,3,1,1,1,213
64411860,4/30/2020,742,1,9,8,8,8,10,10,10,10,6,9,9,10,10,10,9,50,50,0,2,9,1,3,6,10,9,0,1,1,1,3,10,8,8,0,0,6,4,8,6,3,5,8,2,2,2,3,2,6,8,9,6,7,1,0,6,6,8,8,6,7,6,4,1,1,3,4,5,3,7,6,10,10,7,3,7,25,3,7,2,36,3,4,1,3,1,1,1,213
64411924,4/30/2020,991,1,10,5,5,5,5,0,10,10,0,0,5,0,0,5,5,99,0,1,10,8,5,0,0,5,0,10,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,0,5,5,5,5,10,5,5,10,0,0,5,0,5,5,5,0,0,0,5,5,5,10,0,0,5,50,50,5,1,5,50,300,4,1,36,2,1,1,5,3,1,1,213
64411970,4/30/2020,1637,1,7,0,5,10,10,5,5,10,5,5,8,8,0,10,10,0,100,0,8,7,5,5,5,10,5,5,0,2,1,7,10,8,10,0,2,5,5,10,5,0,5,10,5,3,7,5,10,10,6,8,5,5,7,0,0,2,7,5,6,1,5,5,5,5,5,5,5,5,5,5,90,90,5,16,3,25,3,7,2,54,3,4,6,4,2,1,1,213
64412030,4/30/2020,2944,1,9,0,7,10,10,10,10,10,10,10,10,9,5,10,10,0,100,0,6,8,6,7,5,10,10,5,0,0,0,5,10,10,9,0,3,5,10,10,7,8,10,10,9,10,10,5,9,6,6,9,3,5,8,0,3,0,0,0,5,0,6,5,0,0,0,5,4,0,0,8,50,50,9,7,7,50,1,2,2,66,3,1,5,3,1,1,1,213
64412075,4/30/2020,2748,1,10,6,3,10,10,6,9,10,6,5,10,10,0,10,10,70,20,10,9,9,5,5,5,10,9,6,0,0,6,9,9,7,9,0,6,5,5,5,5,5,5,5,6,7,6,8,9,9,8,9,6,3,8,0,7,8,5,8,8,8,8,8,5,0,8,3,5,3,6,10,10,10,5,1,8,25,300,4,2,69,3,2,1,3,1,1,1,213
64412109,4/30/2020,1899,1,10,0,10,5,10,0,5,10,0,5,10,10,10,10,10,100,0,0,10,10,5,5,5,10,5,5,5,5,5,5,10,10,10,5,5,10,5,10,5,5,5,5,10,10,10,10,10,10,10,10,5,5,10,0,5,10,5,10,10,5,10,10,5,0,10,10,5,5,10,10,50,50,8,14,5,25,3,7,2,53,3,1,1,4,1,1,1,213
64412149,4/30/2020,1394,1,10,10,0,5,10,10,10,10,5,10,10,10,10,10,10,80,10,10,7,5,10,8,10,10,5,10,10,10,10,5,10,8,8,2,2,10,5,8,5,5,8,5,8,10,8,10,10,7,8,5,8,5,5,0,5,5,0,7,5,2,8,8,8,0,6,0,1,5,5,7,50,50,5,1,8,50,1,2,2,56,2,3,1,5,1,1,1,213
64412328,4/30/2020,1278,1,9,9,7,8,9,10,10,10,6,5,9,9,9,10,10,40,50,10,5,6,4,5,6,10,10,6,2,3,5,3,8,9,8,1,5,7,5,8,6,5,5,7,8,8,7,7,8,9,7,9,6,6,6,0,3,6,1,7,6,1,8,7,6,2,8,8,6,6,8,8,50,30,4,1,7,50,3,7,1,66,3,1,2,4,2,1,1,213
64412532,4/30/2020,1911,1,10,10,10,10,10,5,10,10,5,10,10,10,10,10,10,50,50,0,5,5,5,5,5,10,10,10,10,10,5,10,10,9,10,1,0,5,5,10,5,5,5,10,3,5,5,5,5,10,5,10,8,0,5,0,5,5,2,5,5,5,10,5,5,0,7,10,3,5,10,10,50,30,5,1,3,50,3,4,2,50,3,4,6,5,2,1,1,213
64412624,4/30/2020,2868,1,10,5,10,5,10,10,10,10,5,10,5,5,5,10,10,32,34,34,5,5,10,8,10,10,8,10,9,9,5,4,10,10,9,5,8,5,8,7,7,7,6,6,10,9,7,8,7,10,8,9,3,5,9,0,5,5,0,5,2,5,7,5,0,0,5,5,9,5,5,6,10,10,5,1,5,50,1,4,1,66,3,3,5,7,2,1,1,213
64412790,4/30/2020,1098,1,10,2,7,7,10,3,5,9,2,10,10,10,9,9,9,100,0,0,4,3,3,3,3,7,3,0,0,0,0,8,7,9,8,4,1,7,3,7,4,3,5,8,7,6,8,7,9,9,7,7,6,9,3,0,1,3,1,4,2,2,2,2,2,6,4,2,8,1,1,6,40,60,5,1,3,50,3,4,2,72,1,3,5,8,1,1,1,213
64412795,4/30/2020,1322,1,10,0,10,9,10,9,10,10,4,5,10,8,8,10,10,60,40,0,10,8,5,9,8,10,9,5,0,0,5,10,9,9,10,0,0,10,5,5,6,5,9,5,5,5,8,8,6,10,2,9,8,8,5,0,1,5,1,6,0,1,10,10,5,0,5,7,0,7,7,10,50,70,5,6,8,25,3,4,2,50,1,2,3,5,1,1,1,213
64412856,4/30/2020,1955,1,10,0,10,8,10,10,6,10,10,6,3,7,7,10,10,75,25,0,8,4,5,5,7,5,5,5,5,7,6,3,10,8,10,0,2,8,5,7,3,5,3,2,9,8,5,8,8,5,3,9,10,5,6,0,4,7,2,9,9,2,8,5,4,3,9,8,8,7,7,7,10,50,5,3,6,50,3,4,2,57,1,3,1,6,1,1,1,213
64413080,4/30/2020,1599,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,70,15,15,7,8,8,9,8,10,10,0,1,1,1,0,10,10,10,0,0,8,1,7,3,5,0,0,10,10,10,10,10,10,8,10,8,0,8,0,3,7,2,7,5,5,9,10,5,10,5,5,5,5,5,9,20,20,5,1,8,50,3,4,2,68,2,3,5,2,1,1,1,213
64413566,4/30/2020,1261,1,6,0,4,9,10,10,10,10,8,9,9,9,6,8,10,80,16,4,5,6,8,8,8,5,5,5,5,0,5,8,8,8,8,3,5,9,5,9,6,5,8,9,6,6,7,7,7,9,7,8,6,5,6,0,2,5,2,2,5,7,8,8,5,1,5,7,1,1,1,5,50,50,5,3,4,50,3,4,2,61,3,3,1,6,2,1,1,213
64413634,4/30/2020,1372,1,6,3,8,5,10,6,6,4,4,3,3,2,2,3,8,90,10,0,4,5,7,5,7,9,9,7,6,8,7,3,10,10,8,10,4,7,7,10,8,3,7,7,9,8,3,2,4,6,3,6,4,8,4,0,1,5,3,4,2,6,4,8,1,1,3,6,3,6,3,6,90,90,3,7,3,25,3,2,1,51,1,2,5,7,1,1,1,213
64413883,4/30/2020,2576,1,9,1,8,10,9,10,10,10,10,9,10,10,10,10,10,70,30,0,6,4,1,1,2,10,6,7,6,6,4,4,10,10,10,0,0,6,10,10,10,10,2,2,6,3,8,9,8,7,7,10,3,9,4,0,0,0,0,1,1,0,3,9,0,0,0,6,0,0,7,8,70,90,4,14,6,50,3,7,1,29,2,1,1,6,1,1,1,213
